Source,Length,stNum,sqNum,goID,heartbeat,dif_stNum,dif_sqNum,Circuit breaker Open/Close Status,I-high VT,I-high VT- Tran,I-low VT- Tran,I-amongst-feeders,Label
ipcas_21:73:16,131,1,0,UFIEDPROT/LLN0$Alarm,,,,1,312.0,154.33333333333334,926.0,310.3333333333333,Normal
ipcas_21:73:16,166,1,0,UFIEDMEAS/LLN0$Measurement,,,,1,312.0,154.33333333333334,926.0,310.3333333333333,Normal
ipcas_21:73:16,131,1,1,UFIEDPROT/LLN0$Alarm,1.02821122,0.0,1.0,1,311.0,156.33333333333334,925.6666666666666,311.0,Normal
ipcas_21:73:16,166,1,1,UFIEDMEAS/LLN0$Measurement,1.0281101019999999,0.0,1.0,1,311.0,156.33333333333334,925.6666666666666,311.0,Normal
ipcas_21:73:16,131,1,2,UFIEDPROT/LLN0$Alarm,1.022780827,0.0,1.0,1,308.3333333333333,153.33333333333334,926.0,307.3333333333333,Normal
ipcas_21:73:16,166,1,2,UFIEDMEAS/LLN0$Measurement,1.022783574,0.0,1.0,1,308.3333333333333,153.33333333333334,926.0,307.3333333333333,Normal
ipcas_21:73:16,131,1,3,UFIEDPROT/LLN0$Alarm,1.0431091059999997,0.0,1.0,1,310.6666666666667,154.33333333333334,923.6666666666666,309.6666666666667,Normal
ipcas_21:73:16,166,1,3,UFIEDMEAS/LLN0$Measurement,1.0431103560000001,0.0,1.0,1,310.6666666666667,154.33333333333334,923.6666666666666,309.6666666666667,Normal
ipcas_21:73:16,131,1,4,UFIEDPROT/LLN0$Alarm,1.0114210510000001,0.0,1.0,1,312.3333333333333,154.33333333333334,921.0,309.3333333333333,Normal
ipcas_21:73:16,166,1,4,UFIEDMEAS/LLN0$Measurement,1.0114208429999998,0.0,1.0,1,312.3333333333333,154.33333333333334,921.0,309.3333333333333,Normal
ipcas_21:73:16,131,1,5,UFIEDPROT/LLN0$Alarm,1.0469426459999998,0.0,1.0,1,314.3333333333333,154.66666666666666,924.0,306.6666666666667,Normal
ipcas_21:73:16,166,1,5,UFIEDMEAS/LLN0$Measurement,1.046941757,0.0,1.0,1,314.3333333333333,154.66666666666666,924.0,306.6666666666667,Normal
ipcas_21:73:16,131,1,6,UFIEDPROT/LLN0$Alarm,1.0462779000000006,0.0,1.0,1,308.3333333333333,152.33333333333334,915.3333333333334,310.6666666666667,Normal
ipcas_21:73:16,166,1,6,UFIEDMEAS/LLN0$Measurement,1.0462791640000004,0.0,1.0,1,308.3333333333333,152.33333333333334,915.3333333333334,310.6666666666667,Normal
ipcas_21:73:16,131,1,7,UFIEDPROT/LLN0$Alarm,1.0384021089999989,0.0,1.0,1,311.6666666666667,155.0,921.6666666666666,312.3333333333333,Normal
ipcas_21:73:16,166,1,7,UFIEDMEAS/LLN0$Measurement,1.038398031999999,0.0,1.0,1,311.6666666666667,155.0,921.6666666666666,312.3333333333333,Normal
ipcas_21:73:16,131,1,8,UFIEDPROT/LLN0$Alarm,1.0381371580000014,0.0,1.0,1,309.0,152.0,922.6666666666666,310.3333333333333,Normal
ipcas_21:73:16,166,1,8,UFIEDMEAS/LLN0$Measurement,1.0381412870000002,0.0,1.0,1,309.0,152.0,922.6666666666666,310.3333333333333,Normal
ipcas_21:73:16,131,1,9,UFIEDPROT/LLN0$Alarm,1.0589712229999986,0.0,1.0,1,309.3333333333333,152.66666666666666,924.0,307.0,Normal
ipcas_21:73:16,166,1,9,UFIEDMEAS/LLN0$Measurement,1.0589696260000014,0.0,1.0,1,309.3333333333333,152.66666666666666,924.0,307.0,Normal
ipcas_21:73:16,131,1,10,UFIEDPROT/LLN0$Alarm,1.0380969280000016,0.0,1.0,1,308.3333333333333,154.0,922.0,307.3333333333333,Normal
ipcas_21:73:16,166,1,10,UFIEDMEAS/LLN0$Measurement,1.0380966079999983,0.0,1.0,1,308.3333333333333,154.0,922.0,307.3333333333333,Normal
ipcas_21:73:16,131,1,11,UFIEDPROT/LLN0$Alarm,1.0455479089999997,0.0,1.0,1,310.3333333333333,154.66666666666666,921.6666666666666,305.6666666666667,Normal
ipcas_21:73:16,166,1,11,UFIEDMEAS/LLN0$Measurement,1.0455482480000011,0.0,1.0,1,310.3333333333333,154.66666666666666,921.6666666666666,305.6666666666667,Normal
ipcas_21:73:16,131,1,12,UFIEDPROT/LLN0$Alarm,1.0531622679999995,0.0,1.0,1,310.3333333333333,154.0,925.6666666666666,307.0,Normal
ipcas_21:73:16,166,1,12,UFIEDMEAS/LLN0$Measurement,1.0531621799999993,0.0,1.0,1,310.3333333333333,154.0,925.6666666666666,307.0,Normal
ipcas_21:73:16,131,1,13,UFIEDPROT/LLN0$Alarm,1.0508116540000003,0.0,1.0,1,313.3333333333333,153.33333333333334,917.3333333333334,307.3333333333333,Normal
ipcas_21:73:16,166,1,13,UFIEDMEAS/LLN0$Measurement,1.0508118510000006,0.0,1.0,1,313.3333333333333,153.33333333333334,917.3333333333334,307.3333333333333,Normal
ipcas_21:73:16,131,1,14,UFIEDPROT/LLN0$Alarm,1.0466760639999997,0.0,1.0,1,312.6666666666667,155.66666666666666,925.6666666666666,308.0,Normal
ipcas_21:73:16,166,1,14,UFIEDMEAS/LLN0$Measurement,1.04692193,0.0,1.0,1,312.6666666666667,155.66666666666666,925.6666666666666,308.0,Normal
ipcas_21:73:16,131,1,15,UFIEDPROT/LLN0$Alarm,1.0313639390000002,0.0,1.0,1,308.3333333333333,152.0,922.6666666666666,307.3333333333333,Normal
ipcas_21:73:16,166,1,15,UFIEDMEAS/LLN0$Measurement,1.0311180899999997,0.0,1.0,1,308.3333333333333,152.0,922.6666666666666,307.3333333333333,Normal
ipcas_21:73:16,131,1,16,UFIEDPROT/LLN0$Alarm,1.0412233419999986,0.0,1.0,1,313.3333333333333,151.33333333333334,921.6666666666666,310.3333333333333,Normal
ipcas_21:73:16,166,1,16,UFIEDMEAS/LLN0$Measurement,1.0412278730000004,0.0,1.0,1,313.3333333333333,151.33333333333334,921.6666666666666,310.3333333333333,Normal
ipcas_21:73:16,131,1,17,UFIEDPROT/LLN0$Alarm,1.0487924200000016,0.0,1.0,1,310.3333333333333,154.0,932.6666666666666,309.6666666666667,Normal
ipcas_21:73:16,166,1,17,UFIEDMEAS/LLN0$Measurement,1.0487878950000002,0.0,1.0,1,310.3333333333333,154.0,932.6666666666666,309.6666666666667,Normal
ipcas_21:73:16,131,1,18,UFIEDPROT/LLN0$Alarm,1.0595510889999993,0.0,1.0,1,308.0,152.33333333333334,924.6666666666666,305.6666666666667,Normal
ipcas_21:73:16,166,1,18,UFIEDMEAS/LLN0$Measurement,1.0595484619999986,0.0,1.0,1,308.0,152.33333333333334,924.6666666666666,305.6666666666667,Normal
ipcas_21:73:16,131,1,19,UFIEDPROT/LLN0$Alarm,1.065246909999999,0.0,1.0,1,308.6666666666667,155.33333333333334,924.3333333333334,306.0,Normal
ipcas_21:73:16,166,1,19,UFIEDMEAS/LLN0$Measurement,1.0652522670000018,0.0,1.0,1,308.6666666666667,155.33333333333334,924.3333333333334,306.0,Normal
ipcas_21:73:16,131,1,20,UFIEDPROT/LLN0$Alarm,1.0533496020000008,0.0,1.0,1,308.6666666666667,153.0,924.6666666666666,307.3333333333333,Normal
ipcas_21:73:16,166,1,20,UFIEDMEAS/LLN0$Measurement,1.053346974,0.0,1.0,1,308.6666666666667,153.0,924.6666666666666,307.3333333333333,Normal
ipcas_21:73:16,131,1,21,UFIEDPROT/LLN0$Alarm,1.0384396739999993,0.0,1.0,1,310.3333333333333,157.0,922.6666666666666,305.6666666666667,Normal
ipcas_21:73:16,166,1,21,UFIEDMEAS/LLN0$Measurement,1.038539085,0.0,1.0,1,310.3333333333333,157.0,922.6666666666666,305.6666666666667,Normal
ipcas_21:73:16,131,1,22,UFIEDPROT/LLN0$Alarm,1.0454226599999998,0.0,1.0,1,309.0,158.33333333333334,929.3333333333334,308.6666666666667,Normal
ipcas_21:73:16,166,1,22,UFIEDMEAS/LLN0$Measurement,1.0454897039999977,0.0,1.0,1,309.0,158.33333333333334,929.3333333333334,308.6666666666667,Normal
ipcas_21:73:16,131,1,23,UFIEDPROT/LLN0$Alarm,1.055720799000003,0.0,1.0,1,310.6666666666667,151.33333333333334,919.6666666666666,308.6666666666667,Normal
ipcas_21:73:16,166,1,23,UFIEDMEAS/LLN0$Measurement,1.0555516780000005,0.0,1.0,1,310.6666666666667,151.33333333333334,919.6666666666666,308.6666666666667,Normal
ipcas_21:73:16,131,1,24,UFIEDPROT/LLN0$Alarm,1.0353420539999973,0.0,1.0,1,312.0,152.66666666666666,924.0,310.0,Normal
ipcas_21:73:16,166,1,24,UFIEDMEAS/LLN0$Measurement,1.0353466289999993,0.0,1.0,1,312.0,152.66666666666666,924.0,310.0,Normal
ipcas_21:73:16,131,1,25,UFIEDPROT/LLN0$Alarm,1.0341166430000008,0.0,1.0,1,307.6666666666667,154.33333333333334,925.0,307.6666666666667,Normal
ipcas_21:73:16,166,1,25,UFIEDMEAS/LLN0$Measurement,1.0344737020000032,0.0,1.0,1,307.6666666666667,154.33333333333334,925.0,307.6666666666667,Normal
ipcas_21:73:16,131,1,26,UFIEDPROT/LLN0$Alarm,1.0407604480000003,0.0,1.0,1,310.0,155.33333333333334,923.3333333333334,309.0,Normal
ipcas_21:73:16,166,1,26,UFIEDMEAS/LLN0$Measurement,1.040398863,0.0,1.0,1,310.0,155.33333333333334,923.3333333333334,309.0,Normal
ipcas_21:73:16,131,1,27,UFIEDPROT/LLN0$Alarm,1.0462002209999994,0.0,1.0,1,310.3333333333333,156.66666666666666,922.6666666666666,307.0,Normal
ipcas_21:73:16,166,1,27,UFIEDMEAS/LLN0$Measurement,1.0462026659999992,0.0,1.0,1,310.3333333333333,156.66666666666666,922.6666666666666,307.0,Normal
ipcas_21:73:16,131,1,28,UFIEDPROT/LLN0$Alarm,1.0563648050000012,0.0,1.0,1,312.0,155.33333333333334,926.6666666666666,308.6666666666667,Normal
ipcas_21:73:16,166,1,28,UFIEDMEAS/LLN0$Measurement,1.0563645149999985,0.0,1.0,1,312.0,155.33333333333334,926.6666666666666,308.6666666666667,Normal
ipcas_21:73:16,131,1,29,UFIEDPROT/LLN0$Alarm,1.0575732860000002,0.0,1.0,1,310.3333333333333,155.33333333333334,928.6666666666666,308.3333333333333,Normal
ipcas_21:73:16,166,1,29,UFIEDMEAS/LLN0$Measurement,1.0575711580000018,0.0,1.0,1,310.3333333333333,155.33333333333334,928.6666666666666,308.3333333333333,Normal
ipcas_21:73:16,131,1,30,UFIEDPROT/LLN0$Alarm,1.0328618079999963,0.0,1.0,1,310.0,154.66666666666666,919.6666666666666,310.3333333333333,Normal
