"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"1","0.000000000","ipcas_21:73:33","149","1","0","LIED10CTRL/LLN0$Status","1","1","0"
"2","0.000127562","ipcas_21:73:33","146","1","0","LIED10PROT/LLN0$Alarm","1","",""
"3","0.001166127","ipcas_21:73:33","203","1","0","LIED10MEAS/LLN0$Measurement","313","308","315"
"54","1.032149171","ipcas_21:73:33","149","1","1","LIED10CTRL/LLN0$Status","1","1","0"
"55","1.032157034","ipcas_21:73:33","146","1","1","LIED10PROT/LLN0$Alarm","1","",""
"56","1.032157369","ipcas_21:73:33","203","1","1","LIED10MEAS/LLN0$Measurement","308","312","313"
"107","2.074919024","ipcas_21:73:33","149","1","2","LIED10CTRL/LLN0$Status","1","1","0"
"108","2.074928820","ipcas_21:73:33","146","1","2","LIED10PROT/LLN0$Alarm","1","",""
"109","2.074929852","ipcas_21:73:33","203","1","2","LIED10MEAS/LLN0$Measurement","314","306","305"
"160","3.121517928","ipcas_21:73:33","149","1","3","LIED10CTRL/LLN0$Status","1","1","0"
"161","3.121528192","ipcas_21:73:33","146","1","3","LIED10PROT/LLN0$Alarm","1","",""
"162","3.121529294","ipcas_21:73:33","203","1","3","LIED10MEAS/LLN0$Measurement","310","315","307"
"213","4.164839016","ipcas_21:73:33","149","1","4","LIED10CTRL/LLN0$Status","1","1","0"
"214","4.164849186","ipcas_21:73:33","146","1","4","LIED10PROT/LLN0$Alarm","1","",""
"215","4.165302800","ipcas_21:73:33","203","1","4","LIED10MEAS/LLN0$Measurement","311","315","311"
"266","5.215140375","ipcas_21:73:33","149","1","5","LIED10CTRL/LLN0$Status","1","1","0"
"267","5.215150388","ipcas_21:73:33","146","1","5","LIED10PROT/LLN0$Alarm","1","",""
"268","5.216275978","ipcas_21:73:33","203","1","5","LIED10MEAS/LLN0$Measurement","314","314","315"
"319","6.274259129","ipcas_21:73:33","149","1","6","LIED10CTRL/LLN0$Status","1","1","0"
"320","6.274268928","ipcas_21:73:33","146","1","6","LIED10PROT/LLN0$Alarm","1","",""
"321","6.274269964","ipcas_21:73:33","203","1","6","LIED10MEAS/LLN0$Measurement","308","305","312"
"372","7.337187631","ipcas_21:73:33","149","1","7","LIED10CTRL/LLN0$Status","1","1","0"
"373","7.337198252","ipcas_21:73:33","146","1","7","LIED10PROT/LLN0$Alarm","1","",""
"374","7.337545974","ipcas_21:73:33","203","1","7","LIED10MEAS/LLN0$Measurement","314","313","308"
"425","8.394044044","ipcas_21:73:33","149","1","8","LIED10CTRL/LLN0$Status","1","1","0"
"426","8.394067722","ipcas_21:73:33","146","1","8","LIED10PROT/LLN0$Alarm","1","",""
"427","8.394069376","ipcas_21:73:33","203","1","8","LIED10MEAS/LLN0$Measurement","306","311","310"
"478","9.444553333","ipcas_21:73:33","149","1","9","LIED10CTRL/LLN0$Status","1","1","0"
"479","9.445556448","ipcas_21:73:33","146","1","9","LIED10PROT/LLN0$Alarm","1","",""
"480","9.445561990","ipcas_21:73:33","203","1","9","LIED10MEAS/LLN0$Measurement","314","305","309"
"531","10.491288791","ipcas_21:73:33","149","1","10","LIED10CTRL/LLN0$Status","1","1","0"
"532","10.491300581","ipcas_21:73:33","146","1","10","LIED10PROT/LLN0$Alarm","1","",""
"533","10.491302666","ipcas_21:73:33","203","1","10","LIED10MEAS/LLN0$Measurement","311","305","309"
"584","11.553630122","ipcas_21:73:33","149","1","11","LIED10CTRL/LLN0$Status","1","1","0"
"585","11.555484602","ipcas_21:73:33","146","1","11","LIED10PROT/LLN0$Alarm","1","",""
"586","11.555490115","ipcas_21:73:33","203","1","11","LIED10MEAS/LLN0$Measurement","311","314","306"
"637","12.612830300","ipcas_21:73:33","149","1","12","LIED10CTRL/LLN0$Status","1","1","0"
"638","12.612840273","ipcas_21:73:33","146","1","12","LIED10PROT/LLN0$Alarm","1","",""
"639","12.612841419","ipcas_21:73:33","203","1","12","LIED10MEAS/LLN0$Measurement","307","309","315"
"690","13.665903177","ipcas_21:73:33","149","1","13","LIED10CTRL/LLN0$Status","1","1","0"
"691","13.665915459","ipcas_21:73:33","146","1","13","LIED10PROT/LLN0$Alarm","1","",""
"692","13.665917941","ipcas_21:73:33","203","1","13","LIED10MEAS/LLN0$Measurement","314","313","313"
"743","14.728585613","ipcas_21:73:33","149","1","14","LIED10CTRL/LLN0$Status","1","1","0"
"744","14.728768721","ipcas_21:73:33","146","1","14","LIED10PROT/LLN0$Alarm","1","",""
"745","14.729190941","ipcas_21:73:33","203","1","14","LIED10MEAS/LLN0$Measurement","313","313","312"
"796","15.784020191","ipcas_21:73:33","149","1","15","LIED10CTRL/LLN0$Status","1","1","0"
"797","15.784621626","ipcas_21:73:33","146","1","15","LIED10PROT/LLN0$Alarm","1","",""
"798","15.784914017","ipcas_21:73:33","203","1","15","LIED10MEAS/LLN0$Measurement","310","310","305"
"849","16.836126692","ipcas_21:73:33","149","1","16","LIED10CTRL/LLN0$Status","1","1","0"
"850","16.836132930","ipcas_21:73:33","146","1","16","LIED10PROT/LLN0$Alarm","1","",""
"851","16.836133662","ipcas_21:73:33","203","1","16","LIED10MEAS/LLN0$Measurement","315","310","315"
"902","17.877716902","ipcas_21:73:33","149","1","17","LIED10CTRL/LLN0$Status","1","1","0"
"903","17.878056299","ipcas_21:73:33","146","1","17","LIED10PROT/LLN0$Alarm","1","",""
"904","17.878359067","ipcas_21:73:33","203","1","17","LIED10MEAS/LLN0$Measurement","314","308","309"
"955","18.936473925","ipcas_21:73:33","149","1","18","LIED10CTRL/LLN0$Status","1","1","0"
"956","18.937579082","ipcas_21:73:33","146","1","18","LIED10PROT/LLN0$Alarm","1","",""
"957","18.937584138","ipcas_21:73:33","203","1","18","LIED10MEAS/LLN0$Measurement","310","307","307"
"1008","19.990801634","ipcas_21:73:33","149","1","19","LIED10CTRL/LLN0$Status","1","1","0"
"1009","19.990932088","ipcas_21:73:33","146","1","19","LIED10PROT/LLN0$Alarm","1","",""
"1010","19.991077734","ipcas_21:73:33","203","1","19","LIED10MEAS/LLN0$Measurement","310","311","305"
"1061","21.030611008","ipcas_21:73:33","149","1","20","LIED10CTRL/LLN0$Status","1","1","0"
"1062","21.030927317","ipcas_21:73:33","146","1","20","LIED10PROT/LLN0$Alarm","1","",""
"1063","21.031143296","ipcas_21:73:33","203","1","20","LIED10MEAS/LLN0$Measurement","309","310","307"
"1114","22.091892273","ipcas_21:73:33","149","1","21","LIED10CTRL/LLN0$Status","1","1","0"
"1115","22.092526764","ipcas_21:73:33","146","1","21","LIED10PROT/LLN0$Alarm","1","",""
"1116","22.092942606","ipcas_21:73:33","203","1","21","LIED10MEAS/LLN0$Measurement","315","307","309"
"1167","23.156006455","ipcas_21:73:33","149","1","22","LIED10CTRL/LLN0$Status","1","1","0"
"1168","23.162696090","ipcas_21:73:33","146","1","22","LIED10PROT/LLN0$Alarm","1","",""
"1169","23.162702274","ipcas_21:73:33","203","1","22","LIED10MEAS/LLN0$Measurement","307","313","307"
"1220","24.202448318","ipcas_21:73:33","149","1","23","LIED10CTRL/LLN0$Status","1","1","0"
"1221","24.202457840","ipcas_21:73:33","146","1","23","LIED10PROT/LLN0$Alarm","1","",""
"1222","24.202458789","ipcas_21:73:33","203","1","23","LIED10MEAS/LLN0$Measurement","311","309","312"
"1273","25.261331806","ipcas_21:73:33","149","1","24","LIED10CTRL/LLN0$Status","1","1","0"
"1274","25.261343436","ipcas_21:73:33","146","1","24","LIED10PROT/LLN0$Alarm","1","",""
"1275","25.261345177","ipcas_21:73:33","203","1","24","LIED10MEAS/LLN0$Measurement","313","312","311"
"1326","26.337561725","ipcas_21:73:33","149","1","25","LIED10CTRL/LLN0$Status","1","1","0"
"1327","26.337568430","ipcas_21:73:33","146","1","25","LIED10PROT/LLN0$Alarm","1","",""
"1328","26.337568845","ipcas_21:73:33","203","1","25","LIED10MEAS/LLN0$Measurement","309","307","307"
"1379","27.366525088","ipcas_21:73:33","149","1","26","LIED10CTRL/LLN0$Status","1","1","0"
"1380","27.366536508","ipcas_21:73:33","146","1","26","LIED10PROT/LLN0$Alarm","1","",""
"1381","27.366538539","ipcas_21:73:33","203","1","26","LIED10MEAS/LLN0$Measurement","305","311","314"
"1432","28.423537503","ipcas_21:73:33","149","1","27","LIED10CTRL/LLN0$Status","1","1","0"
"1433","28.423545962","ipcas_21:73:33","146","1","27","LIED10PROT/LLN0$Alarm","1","",""
"1434","28.423546585","ipcas_21:73:33","203","1","27","LIED10MEAS/LLN0$Measurement","313","306","312"
"1485","29.469869799","ipcas_21:73:33","149","1","28","LIED10CTRL/LLN0$Status","1","1","0"
"1486","29.469878883","ipcas_21:73:33","146","1","28","LIED10PROT/LLN0$Alarm","1","",""
"1487","29.469880019","ipcas_21:73:33","203","1","28","LIED10MEAS/LLN0$Measurement","312","309","315"
"1538","30.523203455","ipcas_21:73:33","149","1","29","LIED10CTRL/LLN0$Status","1","1","0"
"1539","30.523211717","ipcas_21:73:33","146","1","29","LIED10PROT/LLN0$Alarm","1","",""
"1540","30.523213104","ipcas_21:73:33","203","1","29","LIED10MEAS/LLN0$Measurement","312","314","305"
"1591","31.591558839","ipcas_21:73:33","149","1","30","LIED10CTRL/LLN0$Status","1","1","0"
"1592","31.592205120","ipcas_21:73:33","146","1","30","LIED10PROT/LLN0$Alarm","1","",""
"1593","31.592210342","ipcas_21:73:33","203","1","30","LIED10MEAS/LLN0$Measurement","305","313","312"
"1644","32.649001210","ipcas_21:73:33","149","1","31","LIED10CTRL/LLN0$Status","1","1","0"
