"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"46","0.987952862","ipcas_21:73:18","149","1","0","LIED42CTRL/LLN0$Status","1","1","0"
"47","0.987957372","ipcas_21:73:18","146","1","0","LIED42PROT/LLN0$Alarm","1","",""
"48","0.987957717","ipcas_21:73:18","198","1","0","LIED42MEAS/LLN0$Measurement","249","250","251"
"99","2.015038813","ipcas_21:73:18","149","1","1","LIED42CTRL/LLN0$Status","1","1","0"
"100","2.015045465","ipcas_21:73:18","146","1","1","LIED42PROT/LLN0$Alarm","1","",""
"101","2.015046825","ipcas_21:73:18","198","1","1","LIED42MEAS/LLN0$Measurement","246","250","246"
"152","3.038953321","ipcas_21:73:18","149","1","2","LIED42CTRL/LLN0$Status","1","1","0"
"153","3.038956490","ipcas_21:73:18","146","1","2","LIED42PROT/LLN0$Alarm","1","",""
"154","3.038957197","ipcas_21:73:18","198","1","2","LIED42MEAS/LLN0$Measurement","247","248","244"
"205","4.060594948","ipcas_21:73:18","149","1","3","LIED42CTRL/LLN0$Status","1","1","0"
"206","4.060600702","ipcas_21:73:18","146","1","3","LIED42PROT/LLN0$Alarm","1","",""
"207","4.060601873","ipcas_21:73:18","198","1","3","LIED42MEAS/LLN0$Measurement","250","250","250"
"258","5.090401406","ipcas_21:73:18","149","1","4","LIED42CTRL/LLN0$Status","1","1","0"
"259","5.090406441","ipcas_21:73:18","146","1","4","LIED42PROT/LLN0$Alarm","1","",""
"260","5.090407915","ipcas_21:73:18","198","1","4","LIED42MEAS/LLN0$Measurement","249","246","246"
"311","6.137008890","ipcas_21:73:18","149","1","5","LIED42CTRL/LLN0$Status","1","1","0"
"312","6.137013032","ipcas_21:73:18","146","1","5","LIED42PROT/LLN0$Alarm","1","",""
"313","6.137014027","ipcas_21:73:18","198","1","5","LIED42MEAS/LLN0$Measurement","246","246","249"
"364","7.184383443","ipcas_21:73:18","149","1","6","LIED42CTRL/LLN0$Status","1","1","0"
"365","7.184389259","ipcas_21:73:18","146","1","6","LIED42PROT/LLN0$Alarm","1","",""
"366","7.184390066","ipcas_21:73:18","198","1","6","LIED42MEAS/LLN0$Measurement","246","246","246"
"417","8.227353841","ipcas_21:73:18","149","1","7","LIED42CTRL/LLN0$Status","1","1","0"
"418","8.227354258","ipcas_21:73:18","146","1","7","LIED42PROT/LLN0$Alarm","1","",""
"419","8.227354802","ipcas_21:73:18","198","1","7","LIED42MEAS/LLN0$Measurement","250","249","244"
"470","9.261792161","ipcas_21:73:18","149","1","8","LIED42CTRL/LLN0$Status","1","1","0"
"471","9.261792624","ipcas_21:73:18","146","1","8","LIED42PROT/LLN0$Alarm","1","",""
"472","9.261793094","ipcas_21:73:18","198","1","8","LIED42MEAS/LLN0$Measurement","249","246","245"
"523","10.320023578","ipcas_21:73:18","149","1","9","LIED42CTRL/LLN0$Status","1","1","0"
"524","10.320029993","ipcas_21:73:18","146","1","9","LIED42PROT/LLN0$Alarm","1","",""
"525","10.320030371","ipcas_21:73:18","198","1","9","LIED42MEAS/LLN0$Measurement","242","248","248"
"576","11.358196762","ipcas_21:73:18","149","1","10","LIED42CTRL/LLN0$Status","1","1","0"
"577","11.358200409","ipcas_21:73:18","146","1","10","LIED42PROT/LLN0$Alarm","1","",""
"578","11.358201358","ipcas_21:73:18","198","1","10","LIED42MEAS/LLN0$Measurement","246","241","250"
"629","12.404054058","ipcas_21:73:18","149","1","11","LIED42CTRL/LLN0$Status","1","1","0"
"630","12.404060117","ipcas_21:73:18","146","1","11","LIED42PROT/LLN0$Alarm","1","",""
"631","12.404060643","ipcas_21:73:18","198","1","11","LIED42MEAS/LLN0$Measurement","247","246","245"
"682","13.455550376","ipcas_21:73:18","149","1","12","LIED42CTRL/LLN0$Status","1","1","0"
"683","13.455555412","ipcas_21:73:18","146","1","12","LIED42PROT/LLN0$Alarm","1","",""
"684","13.455556329","ipcas_21:73:18","198","1","12","LIED42MEAS/LLN0$Measurement","249","243","242"
"735","14.506887178","ipcas_21:73:18","149","1","13","LIED42CTRL/LLN0$Status","1","1","0"
"736","14.506892372","ipcas_21:73:18","146","1","13","LIED42PROT/LLN0$Alarm","1","",""
"737","14.506892868","ipcas_21:73:18","198","1","13","LIED42MEAS/LLN0$Measurement","246","247","242"
"788","15.554117641","ipcas_21:73:18","149","1","14","LIED42CTRL/LLN0$Status","1","1","0"
"789","15.554121477","ipcas_21:73:18","146","1","14","LIED42PROT/LLN0$Alarm","1","",""
"790","15.554121940","ipcas_21:73:18","198","1","14","LIED42MEAS/LLN0$Measurement","244","246","246"
"841","16.585620655","ipcas_21:73:18","149","1","15","LIED42CTRL/LLN0$Status","1","1","0"
"842","16.585627205","ipcas_21:73:18","146","1","15","LIED42PROT/LLN0$Alarm","1","",""
"843","16.585627781","ipcas_21:73:18","198","1","15","LIED42MEAS/LLN0$Measurement","248","246","246"
"894","17.623875931","ipcas_21:73:18","149","1","16","LIED42CTRL/LLN0$Status","1","1","0"
"895","17.623881793","ipcas_21:73:18","146","1","16","LIED42PROT/LLN0$Alarm","1","",""
"896","17.623882628","ipcas_21:73:18","198","1","16","LIED42MEAS/LLN0$Measurement","250","246","244"
"947","18.675514416","ipcas_21:73:18","149","1","17","LIED42CTRL/LLN0$Status","1","1","0"
"948","18.675695037","ipcas_21:73:18","146","1","17","LIED42PROT/LLN0$Alarm","1","",""
"949","18.675697741","ipcas_21:73:18","198","1","17","LIED42MEAS/LLN0$Measurement","246","244","245"
"1000","19.739679392","ipcas_21:73:18","149","1","18","LIED42CTRL/LLN0$Status","1","1","0"
"1001","19.739688358","ipcas_21:73:18","146","1","18","LIED42PROT/LLN0$Alarm","1","",""
"1002","19.739688881","ipcas_21:73:18","198","1","18","LIED42MEAS/LLN0$Measurement","246","249","249"
"1053","20.799195809","ipcas_21:73:18","149","1","19","LIED42CTRL/LLN0$Status","1","1","0"
"1054","20.799202427","ipcas_21:73:18","146","1","19","LIED42PROT/LLN0$Alarm","1","",""
"1055","20.799363434","ipcas_21:73:18","198","1","19","LIED42MEAS/LLN0$Measurement","249","249","246"
"1106","21.853213419","ipcas_21:73:18","149","1","20","LIED42CTRL/LLN0$Status","1","1","0"
"1107","21.853217352","ipcas_21:73:18","146","1","20","LIED42PROT/LLN0$Alarm","1","",""
"1108","21.853461346","ipcas_21:73:18","198","1","20","LIED42MEAS/LLN0$Measurement","246","246","243"
"1159","22.893416782","ipcas_21:73:18","149","1","21","LIED42CTRL/LLN0$Status","1","1","0"
"1160","22.893417648","ipcas_21:73:18","146","1","21","LIED42PROT/LLN0$Alarm","1","",""
"1161","22.893418473","ipcas_21:73:18","198","1","21","LIED42MEAS/LLN0$Measurement","246","244","246"
"1212","23.934484739","ipcas_21:73:18","149","1","22","LIED42CTRL/LLN0$Status","1","1","0"
"1213","23.934492447","ipcas_21:73:18","146","1","22","LIED42PROT/LLN0$Alarm","1","",""
"1214","23.934494034","ipcas_21:73:18","198","1","22","LIED42MEAS/LLN0$Measurement","246","246","241"
"1265","24.997867575","ipcas_21:73:18","149","1","23","LIED42CTRL/LLN0$Status","1","1","0"
"1266","24.997867976","ipcas_21:73:18","146","1","23","LIED42PROT/LLN0$Alarm","1","",""
"1267","24.997868709","ipcas_21:73:18","198","1","23","LIED42MEAS/LLN0$Measurement","248","242","246"
"1318","26.028092346","ipcas_21:73:18","149","1","24","LIED42CTRL/LLN0$Status","1","1","0"
"1319","26.028097947","ipcas_21:73:18","146","1","24","LIED42PROT/LLN0$Alarm","1","",""
"1320","26.028098835","ipcas_21:73:18","198","1","24","LIED42MEAS/LLN0$Measurement","247","246","247"
"1371","27.067127770","ipcas_21:73:18","149","1","25","LIED42CTRL/LLN0$Status","1","1","0"
"1372","27.067128047","ipcas_21:73:18","146","1","25","LIED42PROT/LLN0$Alarm","1","",""
"1373","27.067128392","ipcas_21:73:18","198","1","25","LIED42MEAS/LLN0$Measurement","243","247","245"
"1424","28.104913520","ipcas_21:73:18","149","1","26","LIED42CTRL/LLN0$Status","1","1","0"
"1425","28.104922074","ipcas_21:73:18","146","1","26","LIED42PROT/LLN0$Alarm","1","",""
"1426","28.104923403","ipcas_21:73:18","198","1","26","LIED42MEAS/LLN0$Measurement","242","249","248"
"1477","29.149694203","ipcas_21:73:18","149","1","27","LIED42CTRL/LLN0$Status","1","1","0"
"1478","29.149699746","ipcas_21:73:18","146","1","27","LIED42PROT/LLN0$Alarm","1","",""
"1479","29.149700324","ipcas_21:73:18","198","1","27","LIED42MEAS/LLN0$Measurement","242","246","246"
"1530","30.204999685","ipcas_21:73:18","149","1","28","LIED42CTRL/LLN0$Status","1","1","0"
"1531","30.205004217","ipcas_21:73:18","146","1","28","LIED42PROT/LLN0$Alarm","1","",""
"1532","30.205004603","ipcas_21:73:18","198","1","28","LIED42MEAS/LLN0$Measurement","246","244","247"
"1583","31.268224557","ipcas_21:73:18","149","1","29","LIED42CTRL/LLN0$Status","1","1","0"
"1584","31.268225815","ipcas_21:73:18","146","1","29","LIED42PROT/LLN0$Alarm","1","",""
"1585","31.268226179","ipcas_21:73:18","198","1","29","LIED42MEAS/LLN0$Measurement","249","245","248"
"1636","32.295626896","ipcas_21:73:18","149","1","30","LIED42CTRL/LLN0$Status","1","1","0"
"1637","32.295629967","ipcas_21:73:18","146","1","30","LIED42PROT/LLN0$Alarm","1","",""
"1638","32.295630714","ipcas_21:73:18","198","1","30","LIED42MEAS/LLN0$Measurement","248","249","246"
"1689","33.338239786","ipcas_21:73:18","149","1","31","LIED42CTRL/LLN0$Status","1","1","0"
"1690","33.338245967","ipcas_21:73:18","146","1","31","LIED42PROT/LLN0$Alarm","1","",""
"1691","33.338246599","ipcas_21:73:18","198","1","31","LIED42MEAS/LLN0$Measurement","248","242","241"
"1742","34.386694742","ipcas_21:73:18","149","1","32","LIED42CTRL/LLN0$Status","1","1","0"
"1743","34.387079220","ipcas_21:73:18","146","1","32","LIED42PROT/LLN0$Alarm","1","",""
"1744","34.387082328","ipcas_21:73:18","198","1","32","LIED42MEAS/LLN0$Measurement","246","243","249"
"1795","35.442265696","ipcas_21:73:18","149","1","33","LIED42CTRL/LLN0$Status","1","1","0"
"1796","35.442752912","ipcas_21:73:18","146","1","33","LIED42PROT/LLN0$Alarm","1","",""
"1797","35.442755700","ipcas_21:73:18","198","1","33","LIED42MEAS/LLN0$Measurement","246","246","242"
"1848","36.499442326","ipcas_21:73:18","149","1","34","LIED42CTRL/LLN0$Status","1","1","0"
"1849","36.499767326","ipcas_21:73:18","146","1","34","LIED42PROT/LLN0$Alarm","1","",""
"1850","36.500402920","ipcas_21:73:18","198","1","34","LIED42MEAS/LLN0$Measurement","242","246","246"
"1901","37.562467527","ipcas_21:73:18","149","1","35","LIED42CTRL/LLN0$Status","1","1","0"
"1902","37.562474502","ipcas_21:73:18","146","1","35","LIED42PROT/LLN0$Alarm","1","",""
"1903","37.562475137","ipcas_21:73:18","198","1","35","LIED42MEAS/LLN0$Measurement","248","250","250"
"1954","38.600028834","ipcas_21:73:18","149","1","36","LIED42CTRL/LLN0$Status","1","1","0"
"1955","38.600029237","ipcas_21:73:18","146","1","36","LIED42PROT/LLN0$Alarm","1","",""
"1956","38.600029943","ipcas_21:73:18","198","1","36","LIED42MEAS/LLN0$Measurement","246","249","247"
"2007","39.621048141","ipcas_21:73:18","149","1","37","LIED42CTRL/LLN0$Status","1","1","0"
"2008","39.621051429","ipcas_21:73:18","146","1","37","LIED42PROT/LLN0$Alarm","1","",""
"2009","39.621051965","ipcas_21:73:18","198","1","37","LIED42MEAS/LLN0$Measurement","245","246","246"
"2060","40.675600453","ipcas_21:73:18","149","1","38","LIED42CTRL/LLN0$Status","1","1","0"
"2061","40.675600786","ipcas_21:73:18","146","1","38","LIED42PROT/LLN0$Alarm","1","",""
"2062","40.675601228","ipcas_21:73:18","198","1","38","LIED42MEAS/LLN0$Measurement","246","247","251"
"2113","41.722686437","ipcas_21:73:18","149","1","39","LIED42CTRL/LLN0$Status","1","1","0"
"2114","41.723220336","ipcas_21:73:18","146","1","39","LIED42PROT/LLN0$Alarm","1","",""
"2115","41.723224178","ipcas_21:73:18","198","1","39","LIED42MEAS/LLN0$Measurement","249","243","242"
"2166","42.776826652","ipcas_21:73:18","149","1","40","LIED42CTRL/LLN0$Status","1","1","0"
"2167","42.777128330","ipcas_21:73:18","146","1","40","LIED42PROT/LLN0$Alarm","1","",""
"2168","42.777130847","ipcas_21:73:18","198","1","40","LIED42MEAS/LLN0$Measurement","246","248","241"
"2219","43.821737338","ipcas_21:73:18","149","1","41","LIED42CTRL/LLN0$Status","1","1","0"
"2220","43.822012649","ipcas_21:73:18","146","1","41","LIED42PROT/LLN0$Alarm","1","",""
"2221","43.822494247","ipcas_21:73:18","198","1","41","LIED42MEAS/LLN0$Measurement","246","250","244"
"2272","44.855701790","ipcas_21:73:18","149","1","42","LIED42CTRL/LLN0$Status","1","1","0"
"2273","44.855817212","ipcas_21:73:18","146","1","42","LIED42PROT/LLN0$Alarm","1","",""
"2274","44.856107358","ipcas_21:73:18","198","1","42","LIED42MEAS/LLN0$Measurement","246","246","246"
"2325","45.931996768","ipcas_21:73:18","149","1","43","LIED42CTRL/LLN0$Status","1","1","0"
"2326","45.931999538","ipcas_21:73:18","146","1","43","LIED42PROT/LLN0$Alarm","1","",""
"2327","45.932000068","ipcas_21:73:18","198","1","43","LIED42MEAS/LLN0$Measurement","242","246","246"
"2378","46.991783846","ipcas_21:73:18","149","1","44","LIED42CTRL/LLN0$Status","1","1","0"
"2379","46.991786739","ipcas_21:73:18","146","1","44","LIED42PROT/LLN0$Alarm","1","",""
"2380","46.992156681","ipcas_21:73:18","198","1","44","LIED42MEAS/LLN0$Measurement","244","246","246"
"2431","48.044958534","ipcas_21:73:18","149","1","45","LIED42CTRL/LLN0$Status","1","1","0"
"2432","48.044961945","ipcas_21:73:18","146","1","45","LIED42PROT/LLN0$Alarm","1","",""
"2433","48.044962342","ipcas_21:73:18","198","1","45","LIED42MEAS/LLN0$Measurement","247","244","246"
"2484","49.099742250","ipcas_21:73:18","149","1","46","LIED42CTRL/LLN0$Status","1","1","0"
"2485","49.099938621","ipcas_21:73:18","146","1","46","LIED42PROT/LLN0$Alarm","1","",""
"2486","49.100261558","ipcas_21:73:18","198","1","46","LIED42MEAS/LLN0$Measurement","246","246","246"
"2537","50.175101421","ipcas_21:73:18","149","1","47","LIED42CTRL/LLN0$Status","1","1","0"
"2538","50.175106772","ipcas_21:73:18","146","1","47","LIED42PROT/LLN0$Alarm","1","",""
"2539","50.175130730","ipcas_21:73:18","198","1","47","LIED42MEAS/LLN0$Measurement","246","247","242"
"2590","51.225128389","ipcas_21:73:18","149","1","48","LIED42CTRL/LLN0$Status","1","1","0"
"2591","51.225380383","ipcas_21:73:18","146","1","48","LIED42PROT/LLN0$Alarm","1","",""
"2592","51.225855283","ipcas_21:73:18","198","1","48","LIED42MEAS/LLN0$Measurement","245","246","246"
"2643","52.286302589","ipcas_21:73:18","149","1","49","LIED42CTRL/LLN0$Status","1","1","0"
"2644","52.286315927","ipcas_21:73:18","146","1","49","LIED42PROT/LLN0$Alarm","1","",""
"2645","52.286595022","ipcas_21:73:18","198","1","49","LIED42MEAS/LLN0$Measurement","243","242","247"
"2696","53.332206312","ipcas_21:73:18","149","1","50","LIED42CTRL/LLN0$Status","1","1","0"
"2697","53.332210176","ipcas_21:73:18","146","1","50","LIED42PROT/LLN0$Alarm","1","",""
"2698","53.332210550","ipcas_21:73:18","198","1","50","LIED42MEAS/LLN0$Measurement","245","243","246"
"2749","54.378137630","ipcas_21:73:18","149","1","51","LIED42CTRL/LLN0$Status","1","1","0"
"2750","54.378142363","ipcas_21:73:18","146","1","51","LIED42PROT/LLN0$Alarm","1","",""
"2751","54.378143260","ipcas_21:73:18","198","1","51","LIED42MEAS/LLN0$Measurement","248","246","246"
"2802","55.445987741","ipcas_21:73:18","149","1","52","LIED42CTRL/LLN0$Status","1","1","0"
"2803","55.447044303","ipcas_21:73:18","146","1","52","LIED42PROT/LLN0$Alarm","1","",""
"2804","55.447048629","ipcas_21:73:18","198","1","52","LIED42MEAS/LLN0$Measurement","246","249","245"
"2855","56.502480731","ipcas_21:73:18","149","1","53","LIED42CTRL/LLN0$Status","1","1","0"
"2856","56.502484012","ipcas_21:73:18","146","1","53","LIED42PROT/LLN0$Alarm","1","",""
"2857","56.502809322","ipcas_21:73:18","198","1","53","LIED42MEAS/LLN0$Measurement","246","248","241"
"2908","57.553901423","ipcas_21:73:18","149","1","54","LIED42CTRL/LLN0$Status","1","1","0"
"2909","57.553978073","ipcas_21:73:18","146","1","54","LIED42PROT/LLN0$Alarm","1","",""
"2910","57.553980239","ipcas_21:73:18","198","1","54","LIED42MEAS/LLN0$Measurement","246","247","246"
"2961","58.583428660","ipcas_21:73:18","149","1","55","LIED42CTRL/LLN0$Status","1","1","0"
"2962","58.583434489","ipcas_21:73:18","146","1","55","LIED42PROT/LLN0$Alarm","1","",""
"2963","58.583434901","ipcas_21:73:18","198","1","55","LIED42MEAS/LLN0$Measurement","246","250","246"
"3014","59.635155160","ipcas_21:73:18","149","1","56","LIED42CTRL/LLN0$Status","1","1","0"
"3015","59.635161194","ipcas_21:73:18","146","1","56","LIED42PROT/LLN0$Alarm","1","",""
"3016","59.635162189","ipcas_21:73:18","198","1","56","LIED42MEAS/LLN0$Measurement","246","243","243"
"3067","60.705611918","ipcas_21:73:18","149","1","57","LIED42CTRL/LLN0$Status","1","1","0"
"3068","60.706144695","ipcas_21:73:18","146","1","57","LIED42PROT/LLN0$Alarm","1","",""
"3069","60.707140359","ipcas_21:73:18","198","1","57","LIED42MEAS/LLN0$Measurement","246","246","248"
"3120","61.759206957","ipcas_21:73:18","149","1","58","LIED42CTRL/LLN0$Status","1","1","0"
"3121","61.759211697","ipcas_21:73:18","146","1","58","LIED42PROT/LLN0$Alarm","1","",""
"3122","61.759350935","ipcas_21:73:18","198","1","58","LIED42MEAS/LLN0$Measurement","246","251","244"
"3173","62.832170122","ipcas_21:73:18","149","1","59","LIED42CTRL/LLN0$Status","1","1","0"
"3174","62.832640554","ipcas_21:73:18","146","1","59","LIED42PROT/LLN0$Alarm","1","",""
"3175","62.833021109","ipcas_21:73:18","198","1","59","LIED42MEAS/LLN0$Measurement","246","246","243"
"3226","63.888017930","ipcas_21:73:18","149","1","60","LIED42CTRL/LLN0$Status","1","1","0"
"3227","63.888203721","ipcas_21:73:18","146","1","60","LIED42PROT/LLN0$Alarm","1","",""
"3228","63.888569808","ipcas_21:73:18","198","1","60","LIED42MEAS/LLN0$Measurement","247","246","244"
"3279","64.965344002","ipcas_21:73:18","149","1","61","LIED42CTRL/LLN0$Status","1","1","0"
"3280","64.965350975","ipcas_21:73:18","146","1","61","LIED42PROT/LLN0$Alarm","1","",""
"3281","64.965572057","ipcas_21:73:18","198","1","61","LIED42MEAS/LLN0$Measurement","246","241","250"
"3332","66.018693365","ipcas_21:73:18","149","1","62","LIED42CTRL/LLN0$Status","1","1","0"
"3333","66.018917737","ipcas_21:73:18","146","1","62","LIED42PROT/LLN0$Alarm","1","",""
"3334","66.018920245","ipcas_21:73:18","198","1","62","LIED42MEAS/LLN0$Measurement","248","248","243"
"3385","67.069483468","ipcas_21:73:18","149","1","63","LIED42CTRL/LLN0$Status","1","1","0"
"3386","67.069488412","ipcas_21:73:18","146","1","63","LIED42PROT/LLN0$Alarm","1","",""
