"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"13","0.013925357","ipcas_21:73:29","149","1","0","LIED21CTRL/LLN0$Status","1","1","0"
"14","0.013926090","ipcas_21:73:29","146","1","0","LIED21PROT/LLN0$Alarm","1","",""
"15","0.013926783","ipcas_21:73:29","203","1","0","LIED21MEAS/LLN0$Measurement","313","314","312"
"66","1.064071251","ipcas_21:73:29","149","1","1","LIED21CTRL/LLN0$Status","1","1","0"
"67","1.064080061","ipcas_21:73:29","146","1","1","LIED21PROT/LLN0$Alarm","1","",""
"68","1.064081074","ipcas_21:73:29","203","1","1","LIED21MEAS/LLN0$Measurement","312","311","313"
"119","2.097504547","ipcas_21:73:29","149","1","2","LIED21CTRL/LLN0$Status","1","1","0"
"120","2.097511666","ipcas_21:73:29","146","1","2","LIED21PROT/LLN0$Alarm","1","",""
"121","2.097512829","ipcas_21:73:29","203","1","2","LIED21MEAS/LLN0$Measurement","305","312","315"
"172","3.145333846","ipcas_21:73:29","149","1","3","LIED21CTRL/LLN0$Status","1","1","0"
"173","3.145334437","ipcas_21:73:29","146","1","3","LIED21PROT/LLN0$Alarm","1","",""
"174","3.145334733","ipcas_21:73:29","203","1","3","LIED21MEAS/LLN0$Measurement","315","312","314"
"225","4.180412638","ipcas_21:73:29","149","1","4","LIED21CTRL/LLN0$Status","1","1","0"
"226","4.180416440","ipcas_21:73:29","146","1","4","LIED21PROT/LLN0$Alarm","1","",""
"227","4.180417247","ipcas_21:73:29","203","1","4","LIED21MEAS/LLN0$Measurement","306","310","305"
"278","5.240854765","ipcas_21:73:29","149","1","5","LIED21CTRL/LLN0$Status","1","1","0"
"279","5.240860215","ipcas_21:73:29","146","1","5","LIED21PROT/LLN0$Alarm","1","",""
"280","5.240860990","ipcas_21:73:29","203","1","5","LIED21MEAS/LLN0$Measurement","315","306","306"
"331","6.313074845","ipcas_21:73:29","149","1","6","LIED21CTRL/LLN0$Status","1","1","0"
"332","6.313079888","ipcas_21:73:29","146","1","6","LIED21PROT/LLN0$Alarm","1","",""
"333","6.313080281","ipcas_21:73:29","203","1","6","LIED21MEAS/LLN0$Measurement","309","314","313"
"384","7.373077166","ipcas_21:73:29","149","1","7","LIED21CTRL/LLN0$Status","1","1","0"
"385","7.373077586","ipcas_21:73:29","146","1","7","LIED21PROT/LLN0$Alarm","1","",""
"386","7.373078029","ipcas_21:73:29","203","1","7","LIED21MEAS/LLN0$Measurement","314","312","305"
"437","8.418254258","ipcas_21:73:29","149","1","8","LIED21CTRL/LLN0$Status","1","1","0"
"438","8.418260539","ipcas_21:73:29","146","1","8","LIED21PROT/LLN0$Alarm","1","",""
"439","8.418597462","ipcas_21:73:29","203","1","8","LIED21MEAS/LLN0$Measurement","306","310","307"
"490","9.461982558","ipcas_21:73:29","149","1","9","LIED21CTRL/LLN0$Status","1","1","0"
"491","9.461990135","ipcas_21:73:29","146","1","9","LIED21PROT/LLN0$Alarm","1","",""
"492","9.461991570","ipcas_21:73:29","203","1","9","LIED21MEAS/LLN0$Measurement","311","315","305"
"543","10.522408737","ipcas_21:73:29","149","1","10","LIED21CTRL/LLN0$Status","1","1","0"
"544","10.526795545","ipcas_21:73:29","146","1","10","LIED21PROT/LLN0$Alarm","1","",""
