"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"16","0.013927444","ipcas_21:73:28","149","1","0","LIED22CTRL/LLN0$Status","1","1","0"
"17","0.013928101","ipcas_21:73:28","146","1","0","LIED22PROT/LLN0$Alarm","1","",""
"18","0.013928729","ipcas_21:73:28","203","1","0","LIED22MEAS/LLN0$Measurement","314","310","313"
"69","1.064081864","ipcas_21:73:28","149","1","1","LIED22CTRL/LLN0$Status","1","1","0"
"70","1.067303018","ipcas_21:73:28","146","1","1","LIED22PROT/LLN0$Alarm","1","",""
"71","1.067312530","ipcas_21:73:28","203","1","1","LIED22MEAS/LLN0$Measurement","307","309","315"
"122","2.102429968","ipcas_21:73:28","149","1","2","LIED22CTRL/LLN0$Status","1","1","0"
"123","2.102436319","ipcas_21:73:28","146","1","2","LIED22PROT/LLN0$Alarm","1","",""
"124","2.102437596","ipcas_21:73:28","203","1","2","LIED22MEAS/LLN0$Measurement","305","310","315"
"175","3.145335177","ipcas_21:73:28","149","1","3","LIED22CTRL/LLN0$Status","1","1","0"
"176","3.145335964","ipcas_21:73:28","146","1","3","LIED22PROT/LLN0$Alarm","1","",""
"177","3.145336288","ipcas_21:73:28","203","1","3","LIED22MEAS/LLN0$Measurement","308","305","311"
"228","4.185765690","ipcas_21:73:28","149","1","4","LIED22CTRL/LLN0$Status","1","1","0"
"229","4.186559623","ipcas_21:73:28","146","1","4","LIED22PROT/LLN0$Alarm","1","",""
"230","4.186562562","ipcas_21:73:28","203","1","4","LIED22MEAS/LLN0$Measurement","311","311","306"
"281","5.250743461","ipcas_21:73:28","149","1","5","LIED22CTRL/LLN0$Status","1","1","0"
"282","5.250753461","ipcas_21:73:28","146","1","5","LIED22PROT/LLN0$Alarm","1","",""
"283","5.250754452","ipcas_21:73:28","203","1","5","LIED22MEAS/LLN0$Measurement","308","308","309"
"334","6.316971228","ipcas_21:73:28","149","1","6","LIED22CTRL/LLN0$Status","1","1","0"
