"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"4","0.003040166","ipcas_21:73:32","149","1","0","LIED11CTRL/LLN0$Status","1","1","0"
"5","0.003045599","ipcas_21:73:32","146","1","0","LIED11PROT/LLN0$Alarm","1","",""
"6","0.003046376","ipcas_21:73:32","203","1","0","LIED11MEAS/LLN0$Measurement","310","305","311"
"57","1.038969834","ipcas_21:73:32","149","1","1","LIED11CTRL/LLN0$Status","1","1","0"
"58","1.038974158","ipcas_21:73:32","146","1","1","LIED11PROT/LLN0$Alarm","1","",""
"59","1.038974640","ipcas_21:73:32","203","1","1","LIED11MEAS/LLN0$Measurement","311","309","310"
"110","2.078380289","ipcas_21:73:32","149","1","2","LIED11CTRL/LLN0$Status","1","1","0"
"111","2.078386269","ipcas_21:73:32","146","1","2","LIED11PROT/LLN0$Alarm","1","",""
"112","2.078387335","ipcas_21:73:32","203","1","2","LIED11MEAS/LLN0$Measurement","306","314","315"
"163","3.145321271","ipcas_21:73:32","149","1","3","LIED11CTRL/LLN0$Status","1","1","0"
"164","3.145329240","ipcas_21:73:32","146","1","3","LIED11PROT/LLN0$Alarm","1","",""
"165","3.145330317","ipcas_21:73:32","203","1","3","LIED11MEAS/LLN0$Measurement","314","311","309"
"216","4.168892825","ipcas_21:73:32","149","1","4","LIED11CTRL/LLN0$Status","1","1","0"
"217","4.170654300","ipcas_21:73:32","146","1","4","LIED11PROT/LLN0$Alarm","1","",""
"218","4.170660908","ipcas_21:73:32","203","1","4","LIED11MEAS/LLN0$Measurement","313","315","314"
"269","5.229626163","ipcas_21:73:32","149","1","5","LIED11CTRL/LLN0$Status","1","1","0"
"270","5.229635920","ipcas_21:73:32","146","1","5","LIED11PROT/LLN0$Alarm","1","",""
"271","5.229636796","ipcas_21:73:32","203","1","5","LIED11MEAS/LLN0$Measurement","305","306","306"
"322","6.283529049","ipcas_21:73:32","149","1","6","LIED11CTRL/LLN0$Status","1","1","0"
"323","6.283537796","ipcas_21:73:32","146","1","6","LIED11PROT/LLN0$Alarm","1","",""
"324","6.283539443","ipcas_21:73:32","203","1","6","LIED11MEAS/LLN0$Measurement","305","315","309"
"375","7.341427210","ipcas_21:73:32","149","1","7","LIED11CTRL/LLN0$Status","1","1","0"
"376","7.341432038","ipcas_21:73:32","146","1","7","LIED11PROT/LLN0$Alarm","1","",""
"377","7.341984259","ipcas_21:73:32","203","1","7","LIED11MEAS/LLN0$Measurement","315","311","311"
"428","8.401908964","ipcas_21:73:32","149","1","8","LIED11CTRL/LLN0$Status","1","1","0"
"429","8.403147692","ipcas_21:73:32","146","1","8","LIED11PROT/LLN0$Alarm","1","",""
"430","8.403156218","ipcas_21:73:32","203","1","8","LIED11MEAS/LLN0$Measurement","315","306","309"
"481","9.448184578","ipcas_21:73:32","149","1","9","LIED11CTRL/LLN0$Status","1","1","0"
"482","9.448627403","ipcas_21:73:32","146","1","9","LIED11PROT/LLN0$Alarm","1","",""
"483","9.449647114","ipcas_21:73:32","203","1","9","LIED11MEAS/LLN0$Measurement","312","307","313"
"534","10.500067544","ipcas_21:73:32","149","1","10","LIED11CTRL/LLN0$Status","1","1","0"
