Source,Length,stNum,sqNum,goID,heartbeat,dif_stNum,dif_sqNum,Circuit breaker Open/Close Status,I-high VT,I-high VT- Tran,I-low VT- Tran,I-amongst-feeders,Label
ipcas_21:73:25,152,1,0,BIED100CTRL/LLN0$Status,1.0643431933695047,0.0,1.0,0,310.5,258.3888888888889,926.0,309.5,Normal
ipcas_21:73:25,143,1,0,BIED100PROT/LLN0$Alarm,1.0643431933695047,0.0,1.0,0,310.5,258.3888888888889,926.0,309.5,Normal
ipcas_21:73:25,191,1,0,BIED100MEAS/LLN0$Measurement,1.0643431933695047,0.0,1.0,0,310.5,258.3888888888889,926.0,309.5,Normal
ipcas_21:73:25,152,1,1,BIED100CTRL/LLN0$Status,1.052904603,0.0,1.0,0,311.3333333333333,259.3333333333333,925.6666666666666,310.5,Normal
ipcas_21:73:25,143,1,1,BIED100PROT/LLN0$Alarm,1.052907018,0.0,1.0,0,311.3333333333333,259.3333333333333,925.6666666666666,310.5,Normal
ipcas_21:73:25,191,1,1,BIED100MEAS/LLN0$Measurement,1.0529066889999998,0.0,1.0,0,311.3333333333333,259.3333333333333,925.6666666666666,310.5,Normal
ipcas_21:73:25,152,1,2,BIED100CTRL/LLN0$Status,1.042744888,0.0,1.0,0,308.0,257.8888888888889,926.0,307.6666666666667,Normal
ipcas_21:73:25,143,1,2,BIED100PROT/LLN0$Alarm,1.042747218,0.0,1.0,0,308.0,257.8888888888889,926.0,307.6666666666667,Normal
ipcas_21:73:25,191,1,2,BIED100MEAS/LLN0$Measurement,1.042747462,0.0,1.0,0,308.0,257.8888888888889,926.0,307.6666666666667,Normal
ipcas_21:73:25,152,1,3,BIED100CTRL/LLN0$Status,1.0331291329999996,0.0,1.0,0,310.3333333333333,258.6111111111111,923.6666666666666,309.1666666666667,Normal
ipcas_21:73:25,143,1,3,BIED100PROT/LLN0$Alarm,1.0331239280000002,0.0,1.0,0,310.3333333333333,258.6111111111111,923.6666666666666,309.1666666666667,Normal
ipcas_21:73:25,191,1,3,BIED100MEAS/LLN0$Measurement,1.033123862,0.0,1.0,0,310.3333333333333,258.6111111111111,923.6666666666666,309.1666666666667,Normal
ipcas_21:73:25,152,1,4,BIED100CTRL/LLN0$Status,1.055442325,0.0,1.0,0,310.5,258.61111111111114,921.0,308.6666666666667,Normal
ipcas_21:73:25,143,1,4,BIED100PROT/LLN0$Alarm,1.0554446329999996,0.0,1.0,0,310.5,258.61111111111114,921.0,308.6666666666667,Normal
