"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"43","0.986027802","ipcas_21:73:19","149","1","0","LIED41CTRL/LLN0$Status","0","0","0"
"44","0.986033214","ipcas_21:73:19","146","1","0","LIED41PROT/LLN0$Alarm","0","",""
"45","0.986033986","ipcas_21:73:19","192","1","0","LIED41MEAS/LLN0$Measurement","1","0","0"
"96","2.010818115","ipcas_21:73:19","149","1","1","LIED41CTRL/LLN0$Status","0","0","0"
"97","2.010825051","ipcas_21:73:19","146","1","1","LIED41PROT/LLN0$Alarm","0","",""
"98","2.010826775","ipcas_21:73:19","192","1","1","LIED41MEAS/LLN0$Measurement","1","0","0"
"149","3.036679395","ipcas_21:73:19","149","1","2","LIED41CTRL/LLN0$Status","0","0","0"
"150","3.036708141","ipcas_21:73:19","146","1","2","LIED41PROT/LLN0$Alarm","0","",""
"151","3.036709478","ipcas_21:73:19","192","1","2","LIED41MEAS/LLN0$Measurement","1","0","0"
"202","4.058784889","ipcas_21:73:19","149","1","3","LIED41CTRL/LLN0$Status","0","0","0"
"203","4.058793274","ipcas_21:73:19","146","1","3","LIED41PROT/LLN0$Alarm","0","",""
"204","4.058794305","ipcas_21:73:19","192","1","3","LIED41MEAS/LLN0$Measurement","1","0","0"
"255","5.086068076","ipcas_21:73:19","149","1","4","LIED41CTRL/LLN0$Status","0","0","0"
"256","5.086071599","ipcas_21:73:19","146","1","4","LIED41PROT/LLN0$Alarm","0","",""
"257","5.086321563","ipcas_21:73:19","192","1","4","LIED41MEAS/LLN0$Measurement","1","0","0"
"308","6.133386823","ipcas_21:73:19","149","1","5","LIED41CTRL/LLN0$Status","0","0","0"
"309","6.133394309","ipcas_21:73:19","146","1","5","LIED41PROT/LLN0$Alarm","0","",""
"310","6.133395051","ipcas_21:73:19","192","1","5","LIED41MEAS/LLN0$Measurement","1","0","0"
"361","7.180872526","ipcas_21:73:19","149","1","6","LIED41CTRL/LLN0$Status","0","0","0"
"362","7.180880473","ipcas_21:73:19","146","1","6","LIED41PROT/LLN0$Alarm","0","",""
"363","7.180881581","ipcas_21:73:19","192","1","6","LIED41MEAS/LLN0$Measurement","1","0","0"
"414","8.227349366","ipcas_21:73:19","149","1","7","LIED41CTRL/LLN0$Status","0","0","0"
"415","8.227352878","ipcas_21:73:19","146","1","7","LIED41PROT/LLN0$Alarm","0","",""
"416","8.227353448","ipcas_21:73:19","192","1","7","LIED41MEAS/LLN0$Measurement","1","0","0"
"467","9.261790971","ipcas_21:73:19","149","1","8","LIED41CTRL/LLN0$Status","0","0","0"
"468","9.261791349","ipcas_21:73:19","146","1","8","LIED41PROT/LLN0$Alarm","0","",""
"469","9.261791785","ipcas_21:73:19","192","1","8","LIED41MEAS/LLN0$Measurement","1","0","0"
"520","10.314599014","ipcas_21:73:19","149","1","9","LIED41CTRL/LLN0$Status","0","0","0"
"521","10.314606405","ipcas_21:73:19","146","1","9","LIED41PROT/LLN0$Alarm","0","",""
"522","10.314606804","ipcas_21:73:19","192","1","9","LIED41MEAS/LLN0$Measurement","1","0","0"
"573","11.356719182","ipcas_21:73:19","149","1","10","LIED41CTRL/LLN0$Status","0","0","0"
"574","11.356726852","ipcas_21:73:19","146","1","10","LIED41PROT/LLN0$Alarm","0","",""
"575","11.356727758","ipcas_21:73:19","192","1","10","LIED41MEAS/LLN0$Measurement","1","0","0"
"626","12.400426845","ipcas_21:73:19","149","1","11","LIED41CTRL/LLN0$Status","0","0","0"
"627","12.400435357","ipcas_21:73:19","146","1","11","LIED41PROT/LLN0$Alarm","0","",""
"628","12.400435726","ipcas_21:73:19","192","1","11","LIED41MEAS/LLN0$Measurement","1","0","0"
"679","13.451733386","ipcas_21:73:19","149","1","12","LIED41CTRL/LLN0$Status","0","0","0"
"680","13.451742384","ipcas_21:73:19","146","1","12","LIED41PROT/LLN0$Alarm","0","",""
"681","13.451742915","ipcas_21:73:19","192","1","12","LIED41MEAS/LLN0$Measurement","1","0","0"
"732","14.503687102","ipcas_21:73:19","149","1","13","LIED41CTRL/LLN0$Status","0","0","0"
"733","14.503693145","ipcas_21:73:19","146","1","13","LIED41PROT/LLN0$Alarm","0","",""
"734","14.503693569","ipcas_21:73:19","192","1","13","LIED41MEAS/LLN0$Measurement","1","0","0"
"785","15.551046539","ipcas_21:73:19","149","1","14","LIED41CTRL/LLN0$Status","0","0","0"
"786","15.551050383","ipcas_21:73:19","146","1","14","LIED41PROT/LLN0$Alarm","0","",""
"787","15.551050806","ipcas_21:73:19","192","1","14","LIED41MEAS/LLN0$Measurement","1","0","0"
"838","16.581379686","ipcas_21:73:19","149","1","15","LIED41CTRL/LLN0$Status","0","0","0"
"839","16.581449589","ipcas_21:73:19","146","1","15","LIED41PROT/LLN0$Alarm","0","",""
"840","16.581459039","ipcas_21:73:19","192","1","15","LIED41MEAS/LLN0$Measurement","1","0","0"
"891","17.618345523","ipcas_21:73:19","149","1","16","LIED41CTRL/LLN0$Status","0","0","0"
"892","17.618353477","ipcas_21:73:19","146","1","16","LIED41PROT/LLN0$Alarm","0","",""
"893","17.618354051","ipcas_21:73:19","192","1","16","LIED41MEAS/LLN0$Measurement","1","0","0"
"944","18.672502546","ipcas_21:73:19","149","1","17","LIED41CTRL/LLN0$Status","0","0","0"
"945","18.672508868","ipcas_21:73:19","146","1","17","LIED41PROT/LLN0$Alarm","0","",""
"946","18.672509541","ipcas_21:73:19","192","1","17","LIED41MEAS/LLN0$Measurement","1","0","0"
"997","19.722360108","ipcas_21:73:19","149","1","18","LIED41CTRL/LLN0$Status","0","0","0"
"998","19.722364982","ipcas_21:73:19","146","1","18","LIED41PROT/LLN0$Alarm","0","",""
"999","19.722365518","ipcas_21:73:19","192","1","18","LIED41MEAS/LLN0$Measurement","1","0","0"
"1050","20.795379102","ipcas_21:73:19","149","1","19","LIED41CTRL/LLN0$Status","0","0","0"
"1051","20.795386485","ipcas_21:73:19","146","1","19","LIED41PROT/LLN0$Alarm","0","",""
"1052","20.795387020","ipcas_21:73:19","192","1","19","LIED41MEAS/LLN0$Measurement","1","0","0"
"1103","21.849638397","ipcas_21:73:19","149","1","20","LIED41CTRL/LLN0$Status","0","0","0"
"1104","21.849719137","ipcas_21:73:19","146","1","20","LIED41PROT/LLN0$Alarm","0","",""
"1105","21.849720895","ipcas_21:73:19","192","1","20","LIED41MEAS/LLN0$Measurement","1","0","0"
"1156","22.893414143","ipcas_21:73:19","149","1","21","LIED41CTRL/LLN0$Status","0","0","0"
"1157","22.893414978","ipcas_21:73:19","146","1","21","LIED41PROT/LLN0$Alarm","0","",""
"1158","22.893415820","ipcas_21:73:19","192","1","21","LIED41MEAS/LLN0$Measurement","1","0","0"
"1209","23.931266673","ipcas_21:73:19","149","1","22","LIED41CTRL/LLN0$Status","0","0","0"
"1210","23.931274631","ipcas_21:73:19","146","1","22","LIED41PROT/LLN0$Alarm","0","",""
"1211","23.931276251","ipcas_21:73:19","192","1","22","LIED41MEAS/LLN0$Measurement","1","0","0"
"1262","24.997866069","ipcas_21:73:19","149","1","23","LIED41CTRL/LLN0$Status","0","0","0"
"1263","24.997866666","ipcas_21:73:19","146","1","23","LIED41PROT/LLN0$Alarm","0","",""
"1264","24.997867071","ipcas_21:73:19","192","1","23","LIED41MEAS/LLN0$Measurement","1","0","0"
"1315","26.025929429","ipcas_21:73:19","149","1","24","LIED41CTRL/LLN0$Status","0","0","0"
"1316","26.025939335","ipcas_21:73:19","146","1","24","LIED41PROT/LLN0$Alarm","0","",""
"1317","26.025940371","ipcas_21:73:19","192","1","24","LIED41MEAS/LLN0$Measurement","1","0","0"
"1368","27.067119572","ipcas_21:73:19","149","1","25","LIED41CTRL/LLN0$Status","0","0","0"
"1369","27.067126617","ipcas_21:73:19","146","1","25","LIED41PROT/LLN0$Alarm","0","",""
"1370","27.067127349","ipcas_21:73:19","192","1","25","LIED41MEAS/LLN0$Measurement","1","0","0"
"1421","28.100382373","ipcas_21:73:19","149","1","26","LIED41CTRL/LLN0$Status","0","0","0"
"1422","28.100392503","ipcas_21:73:19","146","1","26","LIED41PROT/LLN0$Alarm","0","",""
"1423","28.100394421","ipcas_21:73:19","192","1","26","LIED41MEAS/LLN0$Measurement","1","0","0"
"1474","29.146163124","ipcas_21:73:19","149","1","27","LIED41CTRL/LLN0$Status","0","0","0"
"1475","29.146171117","ipcas_21:73:19","146","1","27","LIED41PROT/LLN0$Alarm","0","",""
"1476","29.146171910","ipcas_21:73:19","192","1","27","LIED41MEAS/LLN0$Measurement","1","0","0"
"1527","30.200369710","ipcas_21:73:19","149","1","28","LIED41CTRL/LLN0$Status","0","0","0"
"1528","30.200376318","ipcas_21:73:19","146","1","28","LIED41PROT/LLN0$Alarm","0","",""
"1529","30.200376752","ipcas_21:73:19","192","1","28","LIED41MEAS/LLN0$Measurement","1","0","0"
