"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"34","0.975897779","ipcas_21:73:22","149","1","0","LIED31CTRL/LLN0$Status","1","1","0"
"35","0.976249171","ipcas_21:73:22","146","1","0","LIED31PROT/LLN0$Alarm","1","",""
"36","0.976753147","ipcas_21:73:22","198","1","0","LIED31MEAS/LLN0$Measurement","371","367","369"
"87","1.998228164","ipcas_21:73:22","149","1","1","LIED31CTRL/LLN0$Status","1","1","0"
"88","1.998233690","ipcas_21:73:22","146","1","1","LIED31PROT/LLN0$Alarm","1","",""
"89","1.998234729","ipcas_21:73:22","198","1","1","LIED31MEAS/LLN0$Measurement","373","370","373"
"140","3.025620761","ipcas_21:73:22","149","1","2","LIED31CTRL/LLN0$Status","1","1","0"
"141","3.025626428","ipcas_21:73:22","146","1","2","LIED31PROT/LLN0$Alarm","1","",""
"142","3.025627837","ipcas_21:73:22","198","1","2","LIED31MEAS/LLN0$Measurement","371","370","374"
"193","4.048185659","ipcas_21:73:22","149","1","3","LIED31CTRL/LLN0$Status","1","1","0"
"194","4.048191372","ipcas_21:73:22","146","1","3","LIED31PROT/LLN0$Alarm","1","",""
"195","4.048193066","ipcas_21:73:22","198","1","3","LIED31MEAS/LLN0$Measurement","373","366","371"
"246","5.069579371","ipcas_21:73:22","149","1","4","LIED31CTRL/LLN0$Status","1","1","0"
"247","5.069585629","ipcas_21:73:22","146","1","4","LIED31PROT/LLN0$Alarm","1","",""
"248","5.069586674","ipcas_21:73:22","198","1","4","LIED31MEAS/LLN0$Measurement","372","373","366"
"299","6.115504556","ipcas_21:73:22","149","1","5","LIED31CTRL/LLN0$Status","1","1","0"
"300","6.115513447","ipcas_21:73:22","146","1","5","LIED31PROT/LLN0$Alarm","1","",""
"301","6.115514883","ipcas_21:73:22","198","1","5","LIED31MEAS/LLN0$Measurement","368","366","372"
"352","7.159420421","ipcas_21:73:22","149","1","6","LIED31CTRL/LLN0$Status","1","1","0"
"353","7.160043556","ipcas_21:73:22","146","1","6","LIED31PROT/LLN0$Alarm","1","",""
"354","7.160048904","ipcas_21:73:22","198","1","6","LIED31MEAS/LLN0$Measurement","375","367","375"
"405","8.195896097","ipcas_21:73:22","149","1","7","LIED31CTRL/LLN0$Status","1","1","0"
"406","8.195899497","ipcas_21:73:22","146","1","7","LIED31PROT/LLN0$Alarm","1","",""
"407","8.195900002","ipcas_21:73:22","198","1","7","LIED31MEAS/LLN0$Measurement","375","367","368"
"458","9.240519634","ipcas_21:73:22","149","1","8","LIED31CTRL/LLN0$Status","1","1","0"
"459","9.240629294","ipcas_21:73:22","146","1","8","LIED31PROT/LLN0$Alarm","1","",""
"460","9.240736200","ipcas_21:73:22","198","1","8","LIED31MEAS/LLN0$Measurement","372","369","365"
"511","10.301222161","ipcas_21:73:22","149","1","9","LIED31CTRL/LLN0$Status","1","1","0"
"512","10.301231155","ipcas_21:73:22","146","1","9","LIED31PROT/LLN0$Alarm","1","",""
"513","10.301231668","ipcas_21:73:22","198","1","9","LIED31MEAS/LLN0$Measurement","375","365","367"
"564","11.338882702","ipcas_21:73:22","149","1","10","LIED31CTRL/LLN0$Status","1","1","0"
"565","11.338888837","ipcas_21:73:22","146","1","10","LIED31PROT/LLN0$Alarm","1","",""
"566","11.339193358","ipcas_21:73:22","198","1","10","LIED31MEAS/LLN0$Measurement","366","370","370"
"617","12.376427073","ipcas_21:73:22","149","1","11","LIED31CTRL/LLN0$Status","1","1","0"
"618","12.376434623","ipcas_21:73:22","146","1","11","LIED31PROT/LLN0$Alarm","1","",""
"619","12.376435833","ipcas_21:73:22","198","1","11","LIED31MEAS/LLN0$Measurement","365","372","365"
"670","13.426391822","ipcas_21:73:22","149","1","12","LIED31CTRL/LLN0$Status","1","1","0"
"671","13.426401729","ipcas_21:73:22","146","1","12","LIED31PROT/LLN0$Alarm","1","",""
"672","13.426402704","ipcas_21:73:22","198","1","12","LIED31MEAS/LLN0$Measurement","366","371","371"
"723","14.483872893","ipcas_21:73:22","149","1","13","LIED31CTRL/LLN0$Status","1","1","0"
"724","14.483881432","ipcas_21:73:22","146","1","13","LIED31PROT/LLN0$Alarm","1","",""
"725","14.483882588","ipcas_21:73:22","198","1","13","LIED31MEAS/LLN0$Measurement","365","365","371"
"776","15.530606548","ipcas_21:73:22","149","1","14","LIED31CTRL/LLN0$Status","1","1","0"
"777","15.530613240","ipcas_21:73:22","146","1","14","LIED31PROT/LLN0$Alarm","1","",""
"778","15.530614228","ipcas_21:73:22","198","1","14","LIED31MEAS/LLN0$Measurement","368","374","370"
"829","16.567533140","ipcas_21:73:22","149","1","15","LIED31CTRL/LLN0$Status","1","1","0"
"830","16.567537949","ipcas_21:73:22","146","1","15","LIED31PROT/LLN0$Alarm","1","",""
"831","16.567538602","ipcas_21:73:22","198","1","15","LIED31MEAS/LLN0$Measurement","370","371","375"
"882","17.596755395","ipcas_21:73:22","149","1","16","LIED31CTRL/LLN0$Status","1","1","0"
"883","17.596760787","ipcas_21:73:22","146","1","16","LIED31PROT/LLN0$Alarm","1","",""
"884","17.596761303","ipcas_21:73:22","198","1","16","LIED31MEAS/LLN0$Measurement","371","373","370"
"935","18.650658118","ipcas_21:73:22","149","1","17","LIED31CTRL/LLN0$Status","1","1","0"
"936","18.650666654","ipcas_21:73:22","146","1","17","LIED31PROT/LLN0$Alarm","1","",""
"937","18.650719338","ipcas_21:73:22","198","1","17","LIED31MEAS/LLN0$Measurement","370","371","371"
"988","19.698973009","ipcas_21:73:22","149","1","18","LIED31CTRL/LLN0$Status","1","1","0"
"989","19.698982818","ipcas_21:73:22","146","1","18","LIED31PROT/LLN0$Alarm","1","",""
"990","19.698984522","ipcas_21:73:22","198","1","18","LIED31MEAS/LLN0$Measurement","365","365","372"
"1041","20.748293636","ipcas_21:73:22","149","1","19","LIED31CTRL/LLN0$Status","1","1","0"
"1042","20.748300744","ipcas_21:73:22","146","1","19","LIED31PROT/LLN0$Alarm","1","",""
"1043","20.748301316","ipcas_21:73:22","198","1","19","LIED31MEAS/LLN0$Measurement","365","367","367"
"1094","21.822510497","ipcas_21:73:22","149","1","20","LIED31CTRL/LLN0$Status","1","1","0"
"1095","21.822519027","ipcas_21:73:22","146","1","20","LIED31PROT/LLN0$Alarm","1","",""
"1096","21.822769649","ipcas_21:73:22","198","1","20","LIED31MEAS/LLN0$Measurement","368","369","374"
"1147","22.872296824","ipcas_21:73:22","149","1","21","LIED31CTRL/LLN0$Status","1","1","0"
"1148","22.872305417","ipcas_21:73:22","146","1","21","LIED31PROT/LLN0$Alarm","1","",""
"1149","22.872306416","ipcas_21:73:22","198","1","21","LIED31MEAS/LLN0$Measurement","367","371","374"
"1200","23.913597840","ipcas_21:73:22","149","1","22","LIED31CTRL/LLN0$Status","1","1","0"
"1201","23.913604809","ipcas_21:73:22","146","1","22","LIED31PROT/LLN0$Alarm","1","",""
"1202","23.914107213","ipcas_21:73:22","198","1","22","LIED31MEAS/LLN0$Measurement","373","367","374"
"1253","24.960432395","ipcas_21:73:22","149","1","23","LIED31CTRL/LLN0$Status","1","1","0"
"1254","24.960443651","ipcas_21:73:22","146","1","23","LIED31PROT/LLN0$Alarm","1","",""
"1255","24.960445245","ipcas_21:73:22","198","1","23","LIED31MEAS/LLN0$Measurement","371","368","371"
"1306","26.007674833","ipcas_21:73:22","149","1","24","LIED31CTRL/LLN0$Status","1","1","0"
"1307","26.008784826","ipcas_21:73:22","146","1","24","LIED31PROT/LLN0$Alarm","1","",""
"1308","26.008790232","ipcas_21:73:22","198","1","24","LIED31MEAS/LLN0$Measurement","374","367","371"
"1359","27.048519925","ipcas_21:73:22","149","1","25","LIED31CTRL/LLN0$Status","1","1","0"
"1360","27.048527328","ipcas_21:73:22","146","1","25","LIED31PROT/LLN0$Alarm","1","",""
"1361","27.048528561","ipcas_21:73:22","198","1","25","LIED31MEAS/LLN0$Measurement","372","368","369"
"1412","28.085411084","ipcas_21:73:22","149","1","26","LIED31CTRL/LLN0$Status","1","1","0"
"1413","28.085417482","ipcas_21:73:22","146","1","26","LIED31PROT/LLN0$Alarm","1","",""
"1414","28.085418598","ipcas_21:73:22","198","1","26","LIED31MEAS/LLN0$Measurement","375","369","369"
"1465","29.124539417","ipcas_21:73:22","149","1","27","LIED31CTRL/LLN0$Status","1","1","0"
"1466","29.124548033","ipcas_21:73:22","146","1","27","LIED31PROT/LLN0$Alarm","1","",""
"1467","29.124549534","ipcas_21:73:22","198","1","27","LIED31MEAS/LLN0$Measurement","374","366","372"
"1518","30.175617490","ipcas_21:73:22","149","1","28","LIED31CTRL/LLN0$Status","1","1","0"
"1519","30.177074817","ipcas_21:73:22","146","1","28","LIED31PROT/LLN0$Alarm","1","",""
"1520","30.178109779","ipcas_21:73:22","198","1","28","LIED31MEAS/LLN0$Measurement","371","366","373"
"1571","31.268218540","ipcas_21:73:22","149","1","29","LIED31CTRL/LLN0$Status","1","1","0"
"1572","31.268218868","ipcas_21:73:22","146","1","29","LIED31PROT/LLN0$Alarm","1","",""
"1573","31.268219183","ipcas_21:73:22","198","1","29","LIED31MEAS/LLN0$Measurement","371","374","367"
"1624","32.266645998","ipcas_21:73:22","149","1","30","LIED31CTRL/LLN0$Status","1","1","0"
"1625","32.266655955","ipcas_21:73:22","146","1","30","LIED31PROT/LLN0$Alarm","1","",""
"1626","32.266657258","ipcas_21:73:22","198","1","30","LIED31MEAS/LLN0$Measurement","372","371","367"
"1677","33.309444772","ipcas_21:73:22","149","1","31","LIED31CTRL/LLN0$Status","1","1","0"
"1678","33.309861298","ipcas_21:73:22","146","1","31","LIED31PROT/LLN0$Alarm","1","",""
"1679","33.310281477","ipcas_21:73:22","198","1","31","LIED31MEAS/LLN0$Measurement","368","374","374"
"1730","34.358843786","ipcas_21:73:22","149","1","32","LIED31CTRL/LLN0$Status","1","1","0"
"1731","34.359235659","ipcas_21:73:22","146","1","32","LIED31PROT/LLN0$Alarm","1","",""
"1732","34.359240053","ipcas_21:73:22","198","1","32","LIED31MEAS/LLN0$Measurement","371","368","369"
"1783","35.413094259","ipcas_21:73:22","149","1","33","LIED31CTRL/LLN0$Status","1","1","0"
"1784","35.413102508","ipcas_21:73:22","146","1","33","LIED31PROT/LLN0$Alarm","1","",""
"1785","35.413103580","ipcas_21:73:22","198","1","33","LIED31MEAS/LLN0$Measurement","366","375","365"
"1836","36.471806404","ipcas_21:73:22","149","1","34","LIED31CTRL/LLN0$Status","1","1","0"
"1837","36.472060901","ipcas_21:73:22","146","1","34","LIED31PROT/LLN0$Alarm","1","",""
"1838","36.472063831","ipcas_21:73:22","198","1","34","LIED31MEAS/LLN0$Measurement","372","369","375"
"1889","37.550379261","ipcas_21:73:22","149","1","35","LIED31CTRL/LLN0$Status","1","1","0"
"1890","37.550386593","ipcas_21:73:22","146","1","35","LIED31PROT/LLN0$Alarm","1","",""
"1891","37.550387476","ipcas_21:73:22","198","1","35","LIED31MEAS/LLN0$Measurement","369","368","374"
"1942","38.600017339","ipcas_21:73:22","149","1","36","LIED31CTRL/LLN0$Status","1","1","0"
"1943","38.600023729","ipcas_21:73:22","146","1","36","LIED31PROT/LLN0$Alarm","1","",""
"1944","38.600024199","ipcas_21:73:22","198","1","36","LIED31MEAS/LLN0$Measurement","366","365","366"
"1995","39.601354113","ipcas_21:73:22","149","1","37","LIED31CTRL/LLN0$Status","1","1","0"
"1996","39.601358690","ipcas_21:73:22","146","1","37","LIED31PROT/LLN0$Alarm","1","",""
"1997","39.601359042","ipcas_21:73:22","198","1","37","LIED31MEAS/LLN0$Measurement","372","368","371"
"2048","40.647746793","ipcas_21:73:22","149","1","38","LIED31CTRL/LLN0$Status","1","1","0"
"2049","40.648144529","ipcas_21:73:22","146","1","38","LIED31PROT/LLN0$Alarm","1","",""
"2050","40.648510730","ipcas_21:73:22","198","1","38","LIED31MEAS/LLN0$Measurement","371","369","371"
"2101","41.698865843","ipcas_21:73:22","149","1","39","LIED31CTRL/LLN0$Status","1","1","0"
"2102","41.698874921","ipcas_21:73:22","146","1","39","LIED31PROT/LLN0$Alarm","1","",""
"2103","41.698876782","ipcas_21:73:22","198","1","39","LIED31MEAS/LLN0$Measurement","371","365","372"
"2154","42.757427933","ipcas_21:73:22","149","1","40","LIED31CTRL/LLN0$Status","1","1","0"
"2155","42.757435547","ipcas_21:73:22","146","1","40","LIED31PROT/LLN0$Alarm","1","",""
"2156","42.757436158","ipcas_21:73:22","198","1","40","LIED31MEAS/LLN0$Measurement","373","366","366"
"2207","43.800778851","ipcas_21:73:22","149","1","41","LIED31CTRL/LLN0$Status","1","1","0"
"2208","43.801974975","ipcas_21:73:22","146","1","41","LIED31PROT/LLN0$Alarm","1","",""
"2209","43.801979706","ipcas_21:73:22","198","1","41","LIED31MEAS/LLN0$Measurement","368","367","365"
"2260","44.837006236","ipcas_21:73:22","149","1","42","LIED31CTRL/LLN0$Status","1","1","0"
"2261","44.837012246","ipcas_21:73:22","146","1","42","LIED31PROT/LLN0$Alarm","1","",""
"2262","44.837013319","ipcas_21:73:22","198","1","42","LIED31MEAS/LLN0$Measurement","367","369","370"
"2313","45.884029886","ipcas_21:73:22","149","1","43","LIED31CTRL/LLN0$Status","1","1","0"
"2314","45.884036607","ipcas_21:73:22","146","1","43","LIED31PROT/LLN0$Alarm","1","",""
"2315","45.884037076","ipcas_21:73:22","198","1","43","LIED31MEAS/LLN0$Measurement","375","370","374"
"2366","46.958039894","ipcas_21:73:22","149","1","44","LIED31CTRL/LLN0$Status","1","1","0"
"2367","46.958047993","ipcas_21:73:22","146","1","44","LIED31PROT/LLN0$Alarm","1","",""
"2368","46.958049269","ipcas_21:73:22","198","1","44","LIED31MEAS/LLN0$Measurement","365","370","374"
"2419","48.016942969","ipcas_21:73:22","149","1","45","LIED31CTRL/LLN0$Status","1","1","0"
"2420","48.016949561","ipcas_21:73:22","146","1","45","LIED31PROT/LLN0$Alarm","1","",""
"2421","48.017813966","ipcas_21:73:22","198","1","45","LIED31MEAS/LLN0$Measurement","370","371","371"
"2472","49.070416544","ipcas_21:73:22","149","1","46","LIED31CTRL/LLN0$Status","1","1","0"
"2473","49.070426126","ipcas_21:73:22","146","1","46","LIED31PROT/LLN0$Alarm","1","",""
"2474","49.071010120","ipcas_21:73:22","198","1","46","LIED31MEAS/LLN0$Measurement","371","371","367"
"2525","50.125483617","ipcas_21:73:22","149","1","47","LIED31CTRL/LLN0$Status","1","1","0"
"2526","50.125492641","ipcas_21:73:22","146","1","47","LIED31PROT/LLN0$Alarm","1","",""
"2527","50.125493677","ipcas_21:73:22","198","1","47","LIED31MEAS/LLN0$Measurement","373","365","369"
"2578","51.199424394","ipcas_21:73:22","149","1","48","LIED31CTRL/LLN0$Status","1","1","0"
"2579","51.199431269","ipcas_21:73:22","146","1","48","LIED31PROT/LLN0$Alarm","1","",""
"2580","51.200081365","ipcas_21:73:22","198","1","48","LIED31MEAS/LLN0$Measurement","373","367","366"
"2631","52.268938167","ipcas_21:73:22","149","1","49","LIED31CTRL/LLN0$Status","1","1","0"
"2632","52.269255444","ipcas_21:73:22","146","1","49","LIED31PROT/LLN0$Alarm","1","",""
"2633","52.269259514","ipcas_21:73:22","198","1","49","LIED31MEAS/LLN0$Measurement","368","371","372"
"2684","53.312589173","ipcas_21:73:22","149","1","50","LIED31CTRL/LLN0$Status","1","1","0"
"2685","53.312597665","ipcas_21:73:22","146","1","50","LIED31PROT/LLN0$Alarm","1","",""
"2686","53.312598665","ipcas_21:73:22","198","1","50","LIED31MEAS/LLN0$Measurement","374","368","367"
"2737","54.353731039","ipcas_21:73:22","149","1","51","LIED31CTRL/LLN0$Status","1","1","0"
"2738","54.353737203","ipcas_21:73:22","146","1","51","LIED31PROT/LLN0$Alarm","1","",""
"2739","54.353915182","ipcas_21:73:22","198","1","51","LIED31MEAS/LLN0$Measurement","372","374","367"
"2790","55.402595325","ipcas_21:73:22","149","1","52","LIED31CTRL/LLN0$Status","1","1","0"
"2791","55.402602208","ipcas_21:73:22","146","1","52","LIED31PROT/LLN0$Alarm","1","",""
