"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"40","0.982337204","ipcas_21:73:20","149","1","0","LIED33CTRL/LLN0$Status","1","1","0"
"41","0.982339930","ipcas_21:73:20","146","1","0","LIED33PROT/LLN0$Alarm","1","",""
"42","0.982444381","ipcas_21:73:20","198","1","0","LIED33MEAS/LLN0$Measurement","311","308","307"
"93","2.008083374","ipcas_21:73:20","149","1","1","LIED33CTRL/LLN0$Status","1","1","0"
"94","2.008091042","ipcas_21:73:20","146","1","1","LIED33PROT/LLN0$Alarm","1","",""
"95","2.008092669","ipcas_21:73:20","198","1","1","LIED33MEAS/LLN0$Measurement","314","311","305"
"146","3.031655368","ipcas_21:73:20","149","1","2","LIED33CTRL/LLN0$Status","1","1","0"
"147","3.031661362","ipcas_21:73:20","146","1","2","LIED33PROT/LLN0$Alarm","1","",""
"148","3.031662522","ipcas_21:73:20","198","1","2","LIED33MEAS/LLN0$Measurement","304","309","307"
"199","4.055063339","ipcas_21:73:20","149","1","3","LIED33CTRL/LLN0$Status","1","1","0"
"200","4.055069377","ipcas_21:73:20","146","1","3","LIED33PROT/LLN0$Alarm","1","",""
"201","4.055070492","ipcas_21:73:20","198","1","3","LIED33MEAS/LLN0$Measurement","306","309","306"
"252","5.081674153","ipcas_21:73:20","149","1","4","LIED33CTRL/LLN0$Status","1","1","0"
"253","5.081680390","ipcas_21:73:20","146","1","4","LIED33PROT/LLN0$Alarm","1","",""
"254","5.082061606","ipcas_21:73:20","198","1","4","LIED33MEAS/LLN0$Measurement","307","305","314"
"305","6.129535790","ipcas_21:73:20","149","1","5","LIED33CTRL/LLN0$Status","1","1","0"
"306","6.129544359","ipcas_21:73:20","146","1","5","LIED33PROT/LLN0$Alarm","1","",""
"307","6.129544822","ipcas_21:73:20","198","1","5","LIED33MEAS/LLN0$Measurement","306","313","310"
"358","7.175327248","ipcas_21:73:20","149","1","6","LIED33CTRL/LLN0$Status","1","1","0"
