Source,Length,stNum,sqNum,goID,heartbeat,dif_stNum,dif_sqNum,Circuit breaker Open/Close Status,I-high VT,I-high VT- Tran,I-low VT- Tran,I-amongst-feeders,Label
ipcas_21:73:33,149,1,0,LIED10CTRL/LLN0$Status,,,,1,312.0,154.33333333333334,926.0,310.0,Fault
ipcas_21:73:33,146,1,0,LIED10PROT/LLN0$Alarm,,,,1,312.0,154.33333333333334,926.0,310.0,Fault
ipcas_21:73:33,203,1,0,LIED10MEAS/LLN0$Measurement,,,,1,312.0,154.33333333333334,926.0,310.0,Fault
ipcas_21:73:33,149,1,1,LIED10CTRL/LLN0$Status,1.080763417,0.0,1.0,1,311.0,156.33333333333334,925.6666666666666,312.0,Fault
ipcas_21:73:33,146,1,1,LIED10PROT/LLN0$Alarm,1.080104341,0.0,1.0,1,311.0,156.33333333333334,925.6666666666666,312.0,Fault
ipcas_21:73:33,203,1,1,LIED10MEAS/LLN0$Measurement,1.0802322530000001,0.0,1.0,1,311.0,156.33333333333334,925.6666666666666,312.0,Fault
ipcas_21:73:33,149,1,2,LIED10CTRL/LLN0$Status,1.0116797329999998,0.0,1.0,1,308.3333333333333,153.33333333333334,926.0,308.0,Fault
ipcas_21:73:33,146,1,2,LIED10PROT/LLN0$Alarm,1.0116768010000001,0.0,1.0,1,308.3333333333333,153.33333333333334,926.0,308.0,Fault
ipcas_21:73:33,203,1,2,LIED10MEAS/LLN0$Measurement,1.0115451699999998,0.0,1.0,1,308.3333333333333,153.33333333333334,926.0,308.0,Fault
ipcas_21:73:33,149,1,3,LIED10CTRL/LLN0$Status,1.086452709,0.0,1.0,1,310.6666666666667,154.33333333333334,923.6666666666666,308.3333333333333,Fault
ipcas_21:73:33,146,1,3,LIED10PROT/LLN0$Alarm,1.086973242,0.0,1.0,1,310.6666666666667,154.33333333333334,923.6666666666666,308.3333333333333,Fault
ipcas_21:73:33,203,1,3,LIED10MEAS/LLN0$Measurement,1.086974278,0.0,1.0,1,310.6666666666667,154.33333333333334,923.6666666666666,308.3333333333333,Fault
ipcas_21:73:33,149,1,4,LIED10CTRL/LLN0$Status,0.994278124,0.0,1.0,1,312.3333333333333,154.33333333333334,921.0,309.3333333333333,Fault
ipcas_21:73:33,146,1,4,LIED10PROT/LLN0$Alarm,0.9939428069999998,0.0,1.0,1,312.3333333333333,154.33333333333334,921.0,309.3333333333333,Fault
ipcas_21:73:33,203,1,4,LIED10MEAS/LLN0$Measurement,0.9941121529999997,0.0,1.0,1,312.3333333333333,154.33333333333334,921.0,309.3333333333333,Fault
ipcas_21:73:33,149,1,5,LIED10CTRL/LLN0$Status,1.046133792,0.0,1.0,1,314.3333333333333,154.66666666666666,924.0,307.6666666666667,Fault
ipcas_21:73:33,146,1,5,LIED10PROT/LLN0$Alarm,1.045948567,0.0,1.0,1,314.3333333333333,154.66666666666666,924.0,307.6666666666667,Fault
ipcas_21:73:33,203,1,5,LIED10MEAS/LLN0$Measurement,1.0457788160000003,0.0,1.0,1,314.3333333333333,154.66666666666666,924.0,307.6666666666667,Fault
ipcas_21:73:33,149,1,6,LIED10CTRL/LLN0$Status,1.0282707130000004,0.0,1.0,1,308.3333333333333,152.33333333333334,915.3333333333334,310.0,Fault
ipcas_21:73:33,146,1,6,LIED10PROT/LLN0$Alarm,1.0282708730000003,0.0,1.0,1,308.3333333333333,152.33333333333334,915.3333333333334,310.0,Fault
