"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"70","1.426694401","ipcas_21:73:20","149","1","0","LIED33CTRL/LLN0$Status","1","1","0"
"71","1.426700465","ipcas_21:73:20","146","1","0","LIED33PROT/LLN0$Alarm","1","",""
"72","1.426701751","ipcas_21:73:20","198","1","0","LIED33MEAS/LLN0$Measurement","311","308","307"
"123","2.456216983","ipcas_21:73:20","149","1","1","LIED33CTRL/LLN0$Status","1","1","0"
"124","2.456227972","ipcas_21:73:20","146","1","1","LIED33PROT/LLN0$Alarm","1","",""
"125","2.456230417","ipcas_21:73:20","198","1","1","LIED33MEAS/LLN0$Measurement","314","311","305"
"176","3.481890380","ipcas_21:73:20","149","1","2","LIED33CTRL/LLN0$Status","1","1","0"
"177","3.481905608","ipcas_21:73:20","146","1","2","LIED33PROT/LLN0$Alarm","1","",""
"178","3.481907285","ipcas_21:73:20","198","1","2","LIED33MEAS/LLN0$Measurement","304","309","307"
"229","4.503945095","ipcas_21:73:20","149","1","3","LIED33CTRL/LLN0$Status","1","1","0"
"230","4.503945681","ipcas_21:73:20","146","1","3","LIED33PROT/LLN0$Alarm","1","",""
"231","4.503946382","ipcas_21:73:20","198","1","3","LIED33MEAS/LLN0$Measurement","306","309","306"
"282","5.527347470","ipcas_21:73:20","149","1","4","LIED33CTRL/LLN0$Status","1","1","0"
"283","5.527355762","ipcas_21:73:20","146","1","4","LIED33PROT/LLN0$Alarm","1","",""
"284","5.527357186","ipcas_21:73:20","198","1","4","LIED33MEAS/LLN0$Measurement","307","305","314"
"335","6.556394429","ipcas_21:73:20","149","1","5","LIED33CTRL/LLN0$Status","1","1","0"
"336","6.556401038","ipcas_21:73:20","146","1","5","LIED33PROT/LLN0$Alarm","1","",""
"337","6.557715222","ipcas_21:73:20","198","1","5","LIED33MEAS/LLN0$Measurement","306","313","310"
"388","7.588674317","ipcas_21:73:20","149","1","6","LIED33CTRL/LLN0$Status","1","1","0"
"389","7.589197742","ipcas_21:73:20","146","1","6","LIED33PROT/LLN0$Alarm","1","",""
"390","7.589204771","ipcas_21:73:20","198","1","6","LIED33MEAS/LLN0$Measurement","311","307","313"
"441","8.612480805","ipcas_21:73:20","149","1","7","LIED33CTRL/LLN0$Status","1","1","0"
"442","8.612489004","ipcas_21:73:20","146","1","7","LIED33PROT/LLN0$Alarm","1","",""
"443","8.612490794","ipcas_21:73:20","198","1","7","LIED33MEAS/LLN0$Measurement","312","311","311"
"494","9.779411091","ipcas_21:73:20","149","1","8","LIED33CTRL/LLN0$Status","1","1","0"
"495","9.779422093","ipcas_21:73:20","146","1","8","LIED33PROT/LLN0$Alarm","1","",""
"496","9.779423259","ipcas_21:73:20","198","1","8","LIED33MEAS/LLN0$Measurement","310","314","306"
"547","10.827948747","ipcas_21:73:20","149","1","9","LIED33CTRL/LLN0$Status","1","1","0"
"548","10.827977537","ipcas_21:73:20","146","1","9","LIED33PROT/LLN0$Alarm","1","",""
"549","10.827980063","ipcas_21:73:20","198","1","9","LIED33MEAS/LLN0$Measurement","309","309","306"
"600","11.849844980","ipcas_21:73:20","149","1","10","LIED33CTRL/LLN0$Status","1","1","0"
"601","11.849850616","ipcas_21:73:20","146","1","10","LIED33PROT/LLN0$Alarm","1","",""
"602","11.849851739","ipcas_21:73:20","188","1","10","LIED33MEAS/LLN0$Measurement","0","0","0"
"653","12.877494113","ipcas_21:73:20","149","1","11","LIED33CTRL/LLN0$Status","1","1","0"
"654","12.877499498","ipcas_21:73:20","146","1","11","LIED33PROT/LLN0$Alarm","1","",""
"655","12.877500788","ipcas_21:73:20","198","1","11","LIED33MEAS/LLN0$Measurement","309","309","305"
"706","13.905596410","ipcas_21:73:20","149","1","12","LIED33CTRL/LLN0$Status","1","1","0"
"707","13.905602567","ipcas_21:73:20","146","1","12","LIED33PROT/LLN0$Alarm","1","",""
"708","13.905603900","ipcas_21:73:20","198","1","12","LIED33MEAS/LLN0$Measurement","311","309","309"
"759","14.934260814","ipcas_21:73:20","149","1","13","LIED33CTRL/LLN0$Status","1","1","0"
"760","14.934266808","ipcas_21:73:20","146","1","13","LIED33PROT/LLN0$Alarm","1","",""
"761","14.934268138","ipcas_21:73:20","198","1","13","LIED33MEAS/LLN0$Measurement","304","308","309"
"812","15.962236534","ipcas_21:73:20","149","1","14","LIED33CTRL/LLN0$Status","1","1","0"
"813","15.962243860","ipcas_21:73:20","146","1","14","LIED33PROT/LLN0$Alarm","1","",""
"814","15.962245080","ipcas_21:73:20","198","1","14","LIED33MEAS/LLN0$Measurement","309","306","308"
"865","16.989149015","ipcas_21:73:20","149","1","15","LIED33CTRL/LLN0$Status","1","1","0"
"866","16.989149298","ipcas_21:73:20","146","1","15","LIED33PROT/LLN0$Alarm","1","",""
"867","16.989149645","ipcas_21:73:20","198","1","15","LIED33MEAS/LLN0$Measurement","309","307","309"
"918","18.005480485","ipcas_21:73:20","149","1","16","LIED33CTRL/LLN0$Status","1","1","0"
"919","18.005821218","ipcas_21:73:20","146","1","16","LIED33PROT/LLN0$Alarm","1","",""
"920","18.005824963","ipcas_21:73:20","198","1","16","LIED33MEAS/LLN0$Measurement","309","309","305"
"971","19.032591941","ipcas_21:73:20","149","1","17","LIED33CTRL/LLN0$Status","1","1","0"
"972","19.032601239","ipcas_21:73:20","146","1","17","LIED33PROT/LLN0$Alarm","1","",""
"973","19.032603277","ipcas_21:73:20","198","1","17","LIED33MEAS/LLN0$Measurement","309","311","310"
"1024","20.049163833","ipcas_21:73:20","149","1","18","LIED33CTRL/LLN0$Status","1","1","0"
"1025","20.049165805","ipcas_21:73:20","146","1","18","LIED33PROT/LLN0$Alarm","1","",""
"1026","20.049167301","ipcas_21:73:20","198","1","18","LIED33MEAS/LLN0$Measurement","313","309","308"
"1077","21.091727819","ipcas_21:73:20","149","1","19","LIED33CTRL/LLN0$Status","1","1","0"
"1078","21.091734733","ipcas_21:73:20","146","1","19","LIED33PROT/LLN0$Alarm","1","",""
"1079","21.091735775","ipcas_21:73:20","198","1","19","LIED33MEAS/LLN0$Measurement","308","308","312"
"1130","22.123779458","ipcas_21:73:20","149","1","20","LIED33CTRL/LLN0$Status","1","1","0"
"1131","22.123788527","ipcas_21:73:20","146","1","20","LIED33PROT/LLN0$Alarm","1","",""
"1132","22.123789833","ipcas_21:73:20","198","1","20","LIED33MEAS/LLN0$Measurement","313","309","306"
"1183","23.162258207","ipcas_21:73:20","149","1","21","LIED33CTRL/LLN0$Status","1","1","0"
"1184","23.162980501","ipcas_21:73:20","146","1","21","LIED33PROT/LLN0$Alarm","1","",""
"1185","23.162984289","ipcas_21:73:20","198","1","21","LIED33MEAS/LLN0$Measurement","309","310","311"
"1236","24.184953400","ipcas_21:73:20","149","1","22","LIED33CTRL/LLN0$Status","1","1","0"
"1237","24.184960645","ipcas_21:73:20","146","1","22","LIED33PROT/LLN0$Alarm","1","",""
"1238","24.184961697","ipcas_21:73:20","198","1","22","LIED33MEAS/LLN0$Measurement","309","305","309"
"1289","25.203764180","ipcas_21:73:20","149","1","23","LIED33CTRL/LLN0$Status","1","1","0"
"1290","25.203767617","ipcas_21:73:20","146","1","23","LIED33PROT/LLN0$Alarm","1","",""
"1291","25.204112801","ipcas_21:73:20","198","1","23","LIED33MEAS/LLN0$Measurement","309","304","312"
"1342","26.228509116","ipcas_21:73:20","149","1","24","LIED33CTRL/LLN0$Status","1","1","0"
"1343","26.228794321","ipcas_21:73:20","146","1","24","LIED33PROT/LLN0$Alarm","1","",""
"1344","26.228800482","ipcas_21:73:20","198","1","24","LIED33MEAS/LLN0$Measurement","310","309","309"
"1395","27.261555053","ipcas_21:73:20","149","1","25","LIED33CTRL/LLN0$Status","1","1","0"
"1396","27.261564043","ipcas_21:73:20","146","1","25","LIED33PROT/LLN0$Alarm","1","",""
"1397","27.261920332","ipcas_21:73:20","198","1","25","LIED33MEAS/LLN0$Measurement","309","309","309"
"1448","28.289567346","ipcas_21:73:20","149","1","26","LIED33CTRL/LLN0$Status","1","1","0"
"1449","28.291167444","ipcas_21:73:20","146","1","26","LIED33PROT/LLN0$Alarm","1","",""
"1450","28.291176161","ipcas_21:73:20","198","1","26","LIED33MEAS/LLN0$Measurement","309","312","309"
"1501","29.321469999","ipcas_21:73:20","149","1","27","LIED33CTRL/LLN0$Status","1","1","0"
"1502","29.321476484","ipcas_21:73:20","146","1","27","LIED33PROT/LLN0$Alarm","1","",""
"1503","29.321860660","ipcas_21:73:20","198","1","27","LIED33MEAS/LLN0$Measurement","313","307","307"
"1554","30.351677070","ipcas_21:73:20","149","1","28","LIED33CTRL/LLN0$Status","1","1","0"
"1555","30.351683254","ipcas_21:73:20","146","1","28","LIED33PROT/LLN0$Alarm","1","",""
"1556","30.351684333","ipcas_21:73:20","198","1","28","LIED33MEAS/LLN0$Measurement","309","306","312"
"1607","31.380944916","ipcas_21:73:20","149","1","29","LIED33CTRL/LLN0$Status","1","1","0"
"1608","31.380953303","ipcas_21:73:20","146","1","29","LIED33PROT/LLN0$Alarm","1","",""
"1609","31.380954809","ipcas_21:73:20","198","1","29","LIED33MEAS/LLN0$Measurement","309","310","306"
"1660","32.408375234","ipcas_21:73:20","149","1","30","LIED33CTRL/LLN0$Status","1","1","0"
"1661","32.408384091","ipcas_21:73:20","146","1","30","LIED33PROT/LLN0$Alarm","1","",""
"1662","32.408385504","ipcas_21:73:20","198","1","30","LIED33MEAS/LLN0$Measurement","309","313","309"
"1713","33.430937044","ipcas_21:73:20","149","1","31","LIED33CTRL/LLN0$Status","1","1","0"
"1714","33.430940900","ipcas_21:73:20","146","1","31","LIED33PROT/LLN0$Alarm","1","",""
"1715","33.430941864","ipcas_21:73:20","198","1","31","LIED33MEAS/LLN0$Measurement","304","309","309"
"1766","34.452910421","ipcas_21:73:20","149","1","32","LIED33CTRL/LLN0$Status","1","1","0"
"1767","34.452919930","ipcas_21:73:20","146","1","32","LIED33PROT/LLN0$Alarm","1","",""
"1768","34.452922048","ipcas_21:73:20","198","1","32","LIED33MEAS/LLN0$Measurement","307","312","313"
"1819","35.475970813","ipcas_21:73:20","149","1","33","LIED33CTRL/LLN0$Status","1","1","0"
"1820","35.476480986","ipcas_21:73:20","146","1","33","LIED33PROT/LLN0$Alarm","1","",""
"1821","35.476483825","ipcas_21:73:20","198","1","33","LIED33MEAS/LLN0$Measurement","309","313","309"
"1872","36.497079311","ipcas_21:73:20","149","1","34","LIED33CTRL/LLN0$Status","1","1","0"
"1873","36.497335019","ipcas_21:73:20","146","1","34","LIED33PROT/LLN0$Alarm","1","",""
"1874","36.497339156","ipcas_21:73:20","198","1","34","LIED33MEAS/LLN0$Measurement","308","309","304"
"1925","37.521304111","ipcas_21:73:20","149","1","35","LIED33CTRL/LLN0$Status","1","1","0"
