"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"7","0.008132926","ipcas_21:73:31","149","1","0","LIED12CTRL/LLN0$Status","1","1","0"
"8","0.008138472","ipcas_21:73:31","146","1","0","LIED12PROT/LLN0$Alarm","1","",""
"9","0.009035816","ipcas_21:73:31","203","1","0","LIED12MEAS/LLN0$Measurement","310","305","311"
"37","1.080914414","ipcas_21:73:31","149","1","1","LIED12CTRL/LLN0$Status","1","1","0"
"38","1.080915600","ipcas_21:73:31","146","1","1","LIED12PROT/LLN0$Alarm","1","",""
"39","1.080916539","ipcas_21:73:31","203","1","1","LIED12MEAS/LLN0$Measurement","311","309","310"
"90","2.095108846","ipcas_21:73:31","149","1","2","LIED12CTRL/LLN0$Status","1","1","0"
"91","2.095112724","ipcas_21:73:31","146","1","2","LIED12PROT/LLN0$Alarm","1","",""
"92","2.095529554","ipcas_21:73:31","203","1","2","LIED12MEAS/LLN0$Measurement","306","314","315"
"143","3.179432128","ipcas_21:73:31","149","1","3","LIED12CTRL/LLN0$Status","1","1","0"
"144","3.179433529","ipcas_21:73:31","146","1","3","LIED12PROT/LLN0$Alarm","1","",""
"145","3.179434256","ipcas_21:73:31","203","1","3","LIED12MEAS/LLN0$Measurement","314","311","309"
"196","4.193463972","ipcas_21:73:31","149","1","4","LIED12CTRL/LLN0$Status","1","1","0"
"197","4.193468327","ipcas_21:73:31","146","1","4","LIED12PROT/LLN0$Alarm","1","",""
"198","4.193468885","ipcas_21:73:31","203","1","4","LIED12MEAS/LLN0$Measurement","313","315","314"
"249","5.221257469","ipcas_21:73:31","149","1","5","LIED12CTRL/LLN0$Status","1","1","0"
"250","5.221264596","ipcas_21:73:31","146","1","5","LIED12PROT/LLN0$Alarm","1","",""
"251","5.221265936","ipcas_21:73:31","203","1","5","LIED12MEAS/LLN0$Measurement","305","306","306"
"302","6.253485210","ipcas_21:73:31","149","1","6","LIED12CTRL/LLN0$Status","1","1","0"
"303","6.253492227","ipcas_21:73:31","146","1","6","LIED12PROT/LLN0$Alarm","1","",""
