"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"76","1.432055643","ipcas_21:73:18","149","1","0","LIED42CTRL/LLN0$Status","1","1","0"
"77","1.432061135","ipcas_21:73:18","146","1","0","LIED42PROT/LLN0$Alarm","1","",""
"78","1.432062973","ipcas_21:73:18","198","1","0","LIED42MEAS/LLN0$Measurement","249","250","243"
"129","2.464020303","ipcas_21:73:18","149","1","1","LIED42CTRL/LLN0$Status","1","1","0"
"130","2.464024745","ipcas_21:73:18","146","1","1","LIED42PROT/LLN0$Alarm","1","",""
"131","2.464025677","ipcas_21:73:18","198","1","1","LIED42MEAS/LLN0$Measurement","241","246","251"
"182","3.485298607","ipcas_21:73:18","149","1","2","LIED42CTRL/LLN0$Status","1","1","0"
"183","3.485303652","ipcas_21:73:18","146","1","2","LIED42PROT/LLN0$Alarm","1","",""
"184","3.485304661","ipcas_21:73:18","198","1","2","LIED42MEAS/LLN0$Measurement","243","245","243"
"235","4.506644290","ipcas_21:73:18","149","1","3","LIED42CTRL/LLN0$Status","1","1","0"
"236","4.506650807","ipcas_21:73:18","146","1","3","LIED42PROT/LLN0$Alarm","1","",""
"237","4.506803745","ipcas_21:73:18","198","1","3","LIED42MEAS/LLN0$Measurement","250","241","247"
"288","5.535661522","ipcas_21:73:18","149","1","4","LIED42CTRL/LLN0$Status","1","1","0"
"289","5.535668782","ipcas_21:73:18","146","1","4","LIED42PROT/LLN0$Alarm","1","",""
"290","5.535670185","ipcas_21:73:18","198","1","4","LIED42MEAS/LLN0$Measurement","249","247","241"
"341","6.565979963","ipcas_21:73:18","149","1","5","LIED42CTRL/LLN0$Status","1","1","0"
"342","6.565985656","ipcas_21:73:18","146","1","5","LIED42PROT/LLN0$Alarm","1","",""
"343","6.565986635","ipcas_21:73:18","198","1","5","LIED42MEAS/LLN0$Measurement","244","251","242"
"394","7.593842538","ipcas_21:73:18","149","1","6","LIED42CTRL/LLN0$Status","1","1","0"
"395","7.593846203","ipcas_21:73:18","146","1","6","LIED42PROT/LLN0$Alarm","1","",""
"396","7.594185364","ipcas_21:73:18","198","1","6","LIED42MEAS/LLN0$Measurement","241","247","244"
"447","8.617278669","ipcas_21:73:18","149","1","7","LIED42CTRL/LLN0$Status","1","1","0"
"448","8.617287827","ipcas_21:73:18","146","1","7","LIED42PROT/LLN0$Alarm","1","",""
"449","8.617290289","ipcas_21:73:18","198","1","7","LIED42MEAS/LLN0$Measurement","247","250","248"
"500","9.787238566","ipcas_21:73:18","149","1","8","LIED42CTRL/LLN0$Status","1","1","0"
"501","9.787814959","ipcas_21:73:18","146","1","8","LIED42PROT/LLN0$Alarm","1","",""
"502","9.787819530","ipcas_21:73:18","198","1","8","LIED42MEAS/LLN0$Measurement","249","249","250"
"553","10.833746764","ipcas_21:73:18","149","1","9","LIED42CTRL/LLN0$Status","1","1","0"
"554","10.833751645","ipcas_21:73:18","146","1","9","LIED42PROT/LLN0$Alarm","1","",""
"555","10.833752471","ipcas_21:73:18","198","1","9","LIED42MEAS/LLN0$Measurement","248","249","243"
"606","11.856167936","ipcas_21:73:18","149","1","10","LIED42CTRL/LLN0$Status","1","1","0"
"607","11.856174408","ipcas_21:73:18","146","1","10","LIED42PROT/LLN0$Alarm","1","",""
"608","11.856176379","ipcas_21:73:18","198","1","10","LIED42MEAS/LLN0$Measurement","241","241","250"
