"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"10","0.012040964","ipcas_21:73:30","149","1","0","LIED20CTRL/LLN0$Status","1","1","0"
"11","0.012046166","ipcas_21:73:30","146","1","0","LIED20PROT/LLN0$Alarm","1","",""
"12","0.012048050","ipcas_21:73:30","203","1","0","LIED20MEAS/LLN0$Measurement","305","313","309"
"40","1.080917718","ipcas_21:73:30","149","1","1","LIED20CTRL/LLN0$Status","1","1","0"
"41","1.080918767","ipcas_21:73:30","146","1","1","LIED20PROT/LLN0$Alarm","1","",""
"42","1.080920481","ipcas_21:73:30","203","1","1","LIED20MEAS/LLN0$Measurement","315","310","310"
"93","2.098237219","ipcas_21:73:30","149","1","2","LIED20CTRL/LLN0$Status","1","1","0"
"94","2.099776013","ipcas_21:73:30","146","1","2","LIED20PROT/LLN0$Alarm","1","",""
"95","2.099779366","ipcas_21:73:30","203","1","2","LIED20MEAS/LLN0$Measurement","309","308","306"
"146","3.179435180","ipcas_21:73:30","149","1","3","LIED20CTRL/LLN0$Status","1","1","0"
"147","3.179746432","ipcas_21:73:30","146","1","3","LIED20PROT/LLN0$Alarm","1","",""
"148","3.179751884","ipcas_21:73:30","203","1","3","LIED20MEAS/LLN0$Measurement","306","312","312"
"199","4.201973333","ipcas_21:73:30","149","1","4","LIED20CTRL/LLN0$Status","1","1","0"
"200","4.201982094","ipcas_21:73:30","146","1","4","LIED20PROT/LLN0$Alarm","1","",""
"201","4.201982620","ipcas_21:73:30","203","1","4","LIED20MEAS/LLN0$Measurement","305","306","315"
"252","5.229098454","ipcas_21:73:30","149","1","5","LIED20CTRL/LLN0$Status","1","1","0"
"253","5.229104595","ipcas_21:73:30","146","1","5","LIED20PROT/LLN0$Alarm","1","",""
"254","5.229106212","ipcas_21:73:30","203","1","5","LIED20MEAS/LLN0$Measurement","307","309","314"
"305","6.256990169","ipcas_21:73:30","149","1","6","LIED20CTRL/LLN0$Status","1","1","0"
"306","6.257893407","ipcas_21:73:30","146","1","6","LIED20PROT/LLN0$Alarm","1","",""
"307","6.257898769","ipcas_21:73:30","203","1","6","LIED20MEAS/LLN0$Measurement","311","313","313"
"358","7.289135082","ipcas_21:73:30","149","1","7","LIED20CTRL/LLN0$Status","1","1","0"
"359","7.289141389","ipcas_21:73:30","146","1","7","LIED20PROT/LLN0$Alarm","1","",""
"360","7.289142752","ipcas_21:73:30","203","1","7","LIED20MEAS/LLN0$Measurement","313","305","310"
"411","8.312375768","ipcas_21:73:30","149","1","8","LIED20CTRL/LLN0$Status","1","1","0"
