"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"13","0.015113355","ipcas_21:73:29","149","1","0","LIED21CTRL/LLN0$Status","1","1","0"
"14","0.015119035","ipcas_21:73:29","146","1","0","LIED21PROT/LLN0$Alarm","1","",""
"15","0.016080309","ipcas_21:73:29","203","1","0","LIED21MEAS/LLN0$Measurement","305","313","309"
"43","1.080921711","ipcas_21:73:29","149","1","1","LIED21CTRL/LLN0$Status","1","1","0"
"44","1.080922733","ipcas_21:73:29","146","1","1","LIED21PROT/LLN0$Alarm","1","",""
"45","1.080923575","ipcas_21:73:29","203","1","1","LIED21MEAS/LLN0$Measurement","315","310","310"
"96","2.129247623","ipcas_21:73:29","149","1","2","LIED21CTRL/LLN0$Status","1","1","0"
"97","2.129253961","ipcas_21:73:29","146","1","2","LIED21PROT/LLN0$Alarm","1","",""
"98","2.129254439","ipcas_21:73:29","203","1","2","LIED21MEAS/LLN0$Measurement","309","308","306"
"149","3.179752742","ipcas_21:73:29","149","1","3","LIED21CTRL/LLN0$Status","1","1","0"
"150","3.179753649","ipcas_21:73:29","146","1","3","LIED21PROT/LLN0$Alarm","1","",""
"151","3.179754428","ipcas_21:73:29","203","1","3","LIED21MEAS/LLN0$Measurement","306","312","312"
"202","4.201982951","ipcas_21:73:29","149","1","4","LIED21CTRL/LLN0$Status","1","1","0"
"203","4.201983903","ipcas_21:73:29","146","1","4","LIED21PROT/LLN0$Alarm","1","",""
"204","4.201984300","ipcas_21:73:29","203","1","4","LIED21MEAS/LLN0$Measurement","305","306","315"
"255","5.229107037","ipcas_21:73:29","149","1","5","LIED21CTRL/LLN0$Status","1","1","0"
"256","5.229108427","ipcas_21:73:29","146","1","5","LIED21PROT/LLN0$Alarm","1","",""
"257","5.229109573","ipcas_21:73:29","203","1","5","LIED21MEAS/LLN0$Measurement","307","309","314"
"308","6.261125425","ipcas_21:73:29","149","1","6","LIED21CTRL/LLN0$Status","1","1","0"
"309","6.261132878","ipcas_21:73:29","146","1","6","LIED21PROT/LLN0$Alarm","1","",""
"310","6.261135107","ipcas_21:73:29","203","1","6","LIED21MEAS/LLN0$Measurement","311","313","313"
"361","7.308095668","ipcas_21:73:29","149","1","7","LIED21CTRL/LLN0$Status","1","1","0"
"362","7.308099375","ipcas_21:73:29","146","1","7","LIED21PROT/LLN0$Alarm","1","",""
"363","7.308100277","ipcas_21:73:29","203","1","7","LIED21MEAS/LLN0$Measurement","313","305","310"
"414","8.337971363","ipcas_21:73:29","149","1","8","LIED21CTRL/LLN0$Status","1","1","0"
"415","8.337980581","ipcas_21:73:29","146","1","8","LIED21PROT/LLN0$Alarm","1","",""
"416","8.337981770","ipcas_21:73:29","203","1","8","LIED21MEAS/LLN0$Measurement","307","312","309"
"467","9.368647034","ipcas_21:73:29","149","1","9","LIED21CTRL/LLN0$Status","1","1","0"
"468","9.368658044","ipcas_21:73:29","146","1","9","LIED21PROT/LLN0$Alarm","1","",""
"469","9.368659275","ipcas_21:73:29","203","1","9","LIED21MEAS/LLN0$Measurement","310","310","313"
"520","10.419929384","ipcas_21:73:29","149","1","10","LIED21CTRL/LLN0$Status","1","1","0"
"521","10.419958181","ipcas_21:73:29","146","1","10","LIED21PROT/LLN0$Alarm","1","",""
"522","10.419959142","ipcas_21:73:29","203","1","10","LIED21MEAS/LLN0$Measurement","309","314","305"
"573","11.445961030","ipcas_21:73:29","149","1","11","LIED21CTRL/LLN0$Status","1","1","0"
"574","11.445966242","ipcas_21:73:29","146","1","11","LIED21PROT/LLN0$Alarm","1","",""
