"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"28","0.056046420","ipcas_21:73:24","149","1","0","LIED30CTRL/LLN0$Status","1","1","0"
"29","0.056051389","ipcas_21:73:24","146","1","0","LIED30PROT/LLN0$Alarm","1","",""
"30","0.056052585","ipcas_21:73:24","200","1","0","LIED30MEAS/LLN0$Measurement","933","914","931"
"58","1.084868922","ipcas_21:73:24","149","1","1","LIED30CTRL/LLN0$Status","1","1","0"
"59","1.084872795","ipcas_21:73:24","146","1","1","LIED30PROT/LLN0$Alarm","1","",""
"60","1.084873604","ipcas_21:73:24","200","1","1","LIED30MEAS/LLN0$Measurement","922","932","923"
"111","2.137228608","ipcas_21:73:24","149","1","2","LIED30CTRL/LLN0$Status","1","1","0"
"112","2.137233011","ipcas_21:73:24","146","1","2","LIED30PROT/LLN0$Alarm","1","",""
"113","2.137233979","ipcas_21:73:24","200","1","2","LIED30MEAS/LLN0$Measurement","928","924","926"
"164","3.179771652","ipcas_21:73:24","149","1","3","LIED30CTRL/LLN0$Status","1","1","0"
"165","3.179772948","ipcas_21:73:24","146","1","3","LIED30PROT/LLN0$Alarm","1","",""
"166","3.179773609","ipcas_21:73:24","200","1","3","LIED30MEAS/LLN0$Measurement","924","928","919"
"217","4.211105488","ipcas_21:73:24","149","1","4","LIED30CTRL/LLN0$Status","1","1","0"
"218","4.211262953","ipcas_21:73:24","146","1","4","LIED30PROT/LLN0$Alarm","1","",""
"219","4.211542094","ipcas_21:73:24","200","1","4","LIED30MEAS/LLN0$Measurement","927","918","918"
"270","5.243231066","ipcas_21:73:24","149","1","5","LIED30CTRL/LLN0$Status","1","1","0"
"271","5.243236983","ipcas_21:73:24","146","1","5","LIED30PROT/LLN0$Alarm","1","",""
"272","5.243238526","ipcas_21:73:24","200","1","5","LIED30MEAS/LLN0$Measurement","915","929","928"
"323","6.275952540","ipcas_21:73:24","149","1","6","LIED30CTRL/LLN0$Status","1","1","0"
"324","6.275958536","ipcas_21:73:24","146","1","6","LIED30PROT/LLN0$Alarm","1","",""
"325","6.275959524","ipcas_21:73:24","200","1","6","LIED30MEAS/LLN0$Measurement","914","916","916"
"376","7.308108273","ipcas_21:73:24","149","1","7","LIED30CTRL/LLN0$Status","1","1","0"
"377","7.308109642","ipcas_21:73:24","146","1","7","LIED30PROT/LLN0$Alarm","1","",""
"378","7.308110101","ipcas_21:73:24","200","1","7","LIED30MEAS/LLN0$Measurement","921","917","927"
"429","8.337996882","ipcas_21:73:24","149","1","8","LIED30CTRL/LLN0$Status","1","1","0"
"430","8.338000440","ipcas_21:73:24","146","1","8","LIED30PROT/LLN0$Alarm","1","",""
"431","8.338001760","ipcas_21:73:24","200","1","8","LIED30MEAS/LLN0$Measurement","915","933","920"
"482","9.372732613","ipcas_21:73:24","149","1","9","LIED30CTRL/LLN0$Status","1","1","0"
