"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"31","2.523083384","ipcas_21:73:24","149","1","0","LIED30CTRL/LLN0$Status","1","1","0"
"32","2.523084522","ipcas_21:73:24","146","1","0","LIED30PROT/LLN0$Alarm","1","",""
"33","2.523085343","ipcas_21:73:24","200","1","0","LIED30MEAS/LLN0$Measurement","933","914","931"
"84","4.054833227","ipcas_21:73:24","149","1","1","LIED30CTRL/LLN0$Status","1","1","0"
"85","4.054842072","ipcas_21:73:24","146","1","1","LIED30PROT/LLN0$Alarm","1","",""
"86","4.054843080","ipcas_21:73:24","200","1","1","LIED30MEAS/LLN0$Measurement","922","932","923"
"139","5.131643916","ipcas_21:73:24","149","1","2","LIED30CTRL/LLN0$Status","1","1","0"
"140","5.131645516","ipcas_21:73:24","146","1","2","LIED30PROT/LLN0$Alarm","1","",""
"141","5.131645877","ipcas_21:73:24","200","1","2","LIED30MEAS/LLN0$Measurement","928","924","926"
"192","6.173727422","ipcas_21:73:24","149","1","3","LIED30CTRL/LLN0$Status","1","1","0"
"193","6.173733492","ipcas_21:73:24","146","1","3","LIED30PROT/LLN0$Alarm","1","",""
"194","6.173734468","ipcas_21:73:24","200","1","3","LIED30MEAS/LLN0$Measurement","924","928","919"
"248","7.219018103","ipcas_21:73:24","149","1","4","LIED30CTRL/LLN0$Status","1","1","0"
"249","7.219024816","ipcas_21:73:24","146","1","4","LIED30PROT/LLN0$Alarm","1","",""
"250","7.219025794","ipcas_21:73:24","200","1","4","LIED30MEAS/LLN0$Measurement","927","918","918"
"303","8.251170630","ipcas_21:73:24","149","1","5","LIED30CTRL/LLN0$Status","1","1","0"
"304","8.251175529","ipcas_21:73:24","146","1","5","LIED30PROT/LLN0$Alarm","1","",""
"305","8.251176574","ipcas_21:73:24","200","1","5","LIED30MEAS/LLN0$Measurement","915","929","928"
"359","9.293377267","ipcas_21:73:24","149","1","6","LIED30CTRL/LLN0$Status","1","1","0"
"360","9.293378022","ipcas_21:73:24","146","1","6","LIED30PROT/LLN0$Alarm","1","",""
"361","9.293378648","ipcas_21:73:24","200","1","6","LIED30MEAS/LLN0$Measurement","914","916","916"
"413","10.319159483","ipcas_21:73:24","149","1","7","LIED30CTRL/LLN0$Status","1","1","0"
"414","10.319159758","ipcas_21:73:24","146","1","7","LIED30PROT/LLN0$Alarm","1","",""
"415","10.319160100","ipcas_21:73:24","200","1","7","LIED30MEAS/LLN0$Measurement","921","917","927"
"466","11.358005217","ipcas_21:73:24","149","1","8","LIED30CTRL/LLN0$Status","1","1","0"
"467","11.358008526","ipcas_21:73:24","146","1","8","LIED30PROT/LLN0$Alarm","1","",""
"468","11.358008900","ipcas_21:73:24","200","1","8","LIED30MEAS/LLN0$Measurement","915","933","920"
"520","12.400036134","ipcas_21:73:24","149","1","9","LIED30CTRL/LLN0$Status","1","1","0"
"521","12.400038790","ipcas_21:73:24","146","1","9","LIED30PROT/LLN0$Alarm","1","",""
"522","12.400039587","ipcas_21:73:24","200","1","9","LIED30MEAS/LLN0$Measurement","918","920","934"
"573","13.456176693","ipcas_21:73:24","149","1","10","LIED30CTRL/LLN0$Status","1","1","0"
"574","13.456179251","ipcas_21:73:24","146","1","10","LIED30PROT/LLN0$Alarm","1","",""
"575","13.456179625","ipcas_21:73:24","200","1","10","LIED30MEAS/LLN0$Measurement","990","998","990"
"626","14.499504713","ipcas_21:73:24","149","1","11","LIED30CTRL/LLN0$Status","1","1","0"
"627","14.499505055","ipcas_21:73:24","146","1","11","LIED30PROT/LLN0$Alarm","1","",""
"628","14.499505438","ipcas_21:73:24","200","1","11","LIED30MEAS/LLN0$Measurement","992","990","994"
"680","15.536117010","ipcas_21:73:24","149","1","12","LIED30CTRL/LLN0$Status","1","1","0"
"681","15.536121378","ipcas_21:73:24","146","1","12","LIED30PROT/LLN0$Alarm","1","",""
"682","15.536387592","ipcas_21:73:24","200","1","12","LIED30MEAS/LLN0$Measurement","981","980","984"
"735","16.581436864","ipcas_21:73:24","149","1","13","LIED30CTRL/LLN0$Status","1","1","0"
"736","16.581669134","ipcas_21:73:24","146","1","13","LIED30PROT/LLN0$Alarm","1","",""
"737","16.581994303","ipcas_21:73:24","200","1","13","LIED30MEAS/LLN0$Measurement","988","990","996"
"788","17.618957555","ipcas_21:73:24","149","1","14","LIED30CTRL/LLN0$Status","1","1","0"
"789","17.618960399","ipcas_21:73:24","146","1","14","LIED30PROT/LLN0$Alarm","1","",""
"790","17.618960789","ipcas_21:73:24","200","1","14","LIED30MEAS/LLN0$Measurement","988","988","999"
"842","18.661086426","ipcas_21:73:24","149","1","15","LIED30CTRL/LLN0$Status","1","1","0"
"843","18.661183915","ipcas_21:73:24","146","1","15","LIED30PROT/LLN0$Alarm","1","",""
"844","18.661558825","ipcas_21:73:24","198","1","15","LIED30MEAS/LLN0$Measurement","370","373","365"
"896","19.694300492","ipcas_21:73:24","149","1","16","LIED30CTRL/LLN0$Status","1","1","0"
"897","19.694307983","ipcas_21:73:24","146","1","16","LIED30PROT/LLN0$Alarm","1","",""
"898","19.694309105","ipcas_21:73:24","198","1","16","LIED30MEAS/LLN0$Measurement","372","370","370"
"961","20.720504686","ipcas_21:73:24","149","1","17","LIED30CTRL/LLN0$Status","1","1","0"
"962","20.720505992","ipcas_21:73:24","146","1","17","LIED30PROT/LLN0$Alarm","1","",""
"963","20.720507642","ipcas_21:73:24","198","1","17","LIED30MEAS/LLN0$Measurement","374","370","366"
"1020","21.750171939","ipcas_21:73:24","149","1","18","LIED30CTRL/LLN0$Status","1","1","0"
"1021","21.750175723","ipcas_21:73:24","146","1","18","LIED30PROT/LLN0$Alarm","1","",""
"1022","21.750176084","ipcas_21:73:24","198","1","18","LIED30MEAS/LLN0$Measurement","369","366","370"
"1073","22.806026595","ipcas_21:73:24","149","1","19","LIED30CTRL/LLN0$Status","1","1","0"
"1074","22.806030281","ipcas_21:73:24","146","1","19","LIED30PROT/LLN0$Alarm","1","",""
"1075","22.806030931","ipcas_21:73:24","198","1","19","LIED30MEAS/LLN0$Measurement","367","372","370"
"1126","23.846359789","ipcas_21:73:24","149","1","20","LIED30CTRL/LLN0$Status","1","1","0"
"1127","23.846366489","ipcas_21:73:24","146","1","20","LIED30PROT/LLN0$Alarm","1","",""
"1128","23.846562312","ipcas_21:73:24","198","1","20","LIED30MEAS/LLN0$Measurement","372","370","373"
"1179","24.906331064","ipcas_21:73:24","149","1","21","LIED30CTRL/LLN0$Status","1","1","0"
"1180","24.906331587","ipcas_21:73:24","146","1","21","LIED30PROT/LLN0$Alarm","1","",""
"1181","24.906332860","ipcas_21:73:24","198","1","21","LIED30MEAS/LLN0$Measurement","370","371","366"
"1232","25.937170899","ipcas_21:73:24","149","1","22","LIED30CTRL/LLN0$Status","1","1","0"
"1233","25.937171788","ipcas_21:73:24","146","1","22","LIED30PROT/LLN0$Alarm","1","",""
"1234","25.937172070","ipcas_21:73:24","198","1","22","LIED30MEAS/LLN0$Measurement","365","367","366"
"1285","26.940996796","ipcas_21:73:24","149","1","23","LIED30CTRL/LLN0$Status","1","1","0"
"1286","26.941001340","ipcas_21:73:24","146","1","23","LIED30PROT/LLN0$Alarm","1","",""
"1287","26.942078015","ipcas_21:73:24","198","1","23","LIED30MEAS/LLN0$Measurement","369","365","370"
"1338","27.999736020","ipcas_21:73:24","149","1","24","LIED30CTRL/LLN0$Status","1","1","0"
