Source,Length,stNum,sqNum,goID,heartbeat,dif_stNum,dif_sqNum,Circuit breaker Open/Close Status,I-high VT,I-high VT- Tran,I-low VT- Tran,I-amongst-feeders,Label
ipcas_21:73:25,152,1,10,BIED100CTRL/LLN0$Status,1.0551346380000002,0.0,1.0,0,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:25,143,1,10,BIED100PROT/LLN0$Alarm,1.055136395,0.0,1.0,0,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:25,191,1,10,BIED100MEAS/LLN0$Measurement,1.055136846,0.0,1.0,0,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:25,152,1,11,BIED100CTRL/LLN0$Status,1.0448700200000012,0.0,1.0,0,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:25,143,1,11,BIED100PROT/LLN0$Alarm,1.0448689410000007,0.0,1.0,0,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:25,191,1,11,BIED100MEAS/LLN0$Measurement,1.0448685750000006,0.0,1.0,0,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:25,152,1,12,BIED100CTRL/LLN0$Status,1.0348049139999986,0.0,1.0,0,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:25,143,1,12,BIED100PROT/LLN0$Alarm,1.0348060340000007,0.0,1.0,0,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:25,191,1,12,BIED100MEAS/LLN0$Measurement,1.034806399999999,0.0,1.0,0,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:25,152,1,13,BIED100CTRL/LLN0$Status,1.0429910200000005,0.0,1.0,0,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:25,143,1,13,BIED100PROT/LLN0$Alarm,1.043798589999998,0.0,1.0,0,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:25,191,1,13,BIED100MEAS/LLN0$Measurement,1.0438018049999993,0.0,1.0,0,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:25,152,1,14,BIED100CTRL/LLN0$Status,1.0394983919999987,0.0,1.0,0,349.3333333333333,291.5555555555556,991.6666666666666,327.3333333333333,Fault
ipcas_21:73:25,143,1,14,BIED100PROT/LLN0$Alarm,1.0386927760000013,0.0,1.0,0,349.3333333333333,291.5555555555556,991.6666666666666,327.3333333333333,Fault
ipcas_21:73:25,191,1,14,BIED100MEAS/LLN0$Measurement,1.0393807880000026,0.0,1.0,0,349.3333333333333,291.5555555555556,991.6666666666666,327.3333333333333,Fault
