"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"37","3.797693513","ipcas_21:73:22","149","1","0","LIED31CTRL/LLN0$Status","1","1","0"
"38","3.797701271","ipcas_21:73:22","146","1","0","LIED31PROT/LLN0$Alarm","1","",""
"39","3.798336413","ipcas_21:73:22","198","1","0","LIED31MEAS/LLN0$Measurement","371","367","369"
"92","4.848418740","ipcas_21:73:22","149","1","1","LIED31CTRL/LLN0$Status","1","1","0"
"93","4.848424834","ipcas_21:73:22","146","1","1","LIED31PROT/LLN0$Alarm","1","",""
"94","4.848434339","ipcas_21:73:22","198","1","1","LIED31MEAS/LLN0$Measurement","373","370","373"
"145","5.900620427","ipcas_21:73:22","149","1","2","LIED31CTRL/LLN0$Status","1","1","0"
"146","5.901325305","ipcas_21:73:22","146","1","2","LIED31PROT/LLN0$Alarm","1","",""
"147","5.901885014","ipcas_21:73:22","198","1","2","LIED31MEAS/LLN0$Measurement","371","370","374"
"200","6.975169787","ipcas_21:73:22","149","1","3","LIED31CTRL/LLN0$Status","1","1","0"
"201","6.975170722","ipcas_21:73:22","146","1","3","LIED31PROT/LLN0$Alarm","1","",""
"202","6.975171945","ipcas_21:73:22","198","1","3","LIED31MEAS/LLN0$Measurement","373","366","371"
"256","8.024394136","ipcas_21:73:22","149","1","4","LIED31CTRL/LLN0$Status","1","1","0"
"257","8.024401702","ipcas_21:73:22","146","1","4","LIED31PROT/LLN0$Alarm","1","",""
"258","8.050499565","ipcas_21:73:22","198","1","4","LIED31MEAS/LLN0$Measurement","372","373","366"
"312","9.069405115","ipcas_21:73:22","149","1","5","LIED31CTRL/LLN0$Status","1","1","0"
"313","9.069604430","ipcas_21:73:22","146","1","5","LIED31PROT/LLN0$Alarm","1","",""
"314","9.069878693","ipcas_21:73:22","198","1","5","LIED31MEAS/LLN0$Measurement","368","366","372"
"366","10.099438721","ipcas_21:73:22","149","1","6","LIED31CTRL/LLN0$Status","1","1","0"
"367","10.099662895","ipcas_21:73:22","146","1","6","LIED31PROT/LLN0$Alarm","1","",""
"368","10.099665151","ipcas_21:73:22","198","1","6","LIED31MEAS/LLN0$Measurement","375","367","375"
"419","11.125069789","ipcas_21:73:22","149","1","7","LIED31CTRL/LLN0$Status","1","1","0"
"420","11.125077123","ipcas_21:73:22","146","1","7","LIED31PROT/LLN0$Alarm","1","",""
"421","11.125078763","ipcas_21:73:22","198","1","7","LIED31MEAS/LLN0$Measurement","375","367","368"
"473","12.157621408","ipcas_21:73:22","149","1","8","LIED31CTRL/LLN0$Status","1","1","0"
"474","12.157628481","ipcas_21:73:22","146","1","8","LIED31PROT/LLN0$Alarm","1","",""
"475","12.157629607","ipcas_21:73:22","198","1","8","LIED31MEAS/LLN0$Measurement","372","369","365"
"526","13.180647239","ipcas_21:73:22","149","1","9","LIED31CTRL/LLN0$Status","1","1","0"
"527","13.180653436","ipcas_21:73:22","146","1","9","LIED31PROT/LLN0$Alarm","1","",""
"528","13.180654596","ipcas_21:73:22","198","1","9","LIED31MEAS/LLN0$Measurement","375","365","367"
"579","14.203408725","ipcas_21:73:22","149","1","10","LIED31CTRL/LLN0$Status","1","1","0"
"580","14.204151992","ipcas_21:73:22","146","1","10","LIED31PROT/LLN0$Alarm","1","",""
"581","14.204156816","ipcas_21:73:22","198","1","10","LIED31MEAS/LLN0$Measurement","386","394","390"
"632","15.224990854","ipcas_21:73:22","149","1","11","LIED31CTRL/LLN0$Status","1","1","0"
"633","15.225215085","ipcas_21:73:22","146","1","11","LIED31PROT/LLN0$Alarm","1","",""
"634","15.225358999","ipcas_21:73:22","198","1","11","LIED31MEAS/LLN0$Measurement","391","388","387"
"687","16.250565686","ipcas_21:73:22","149","1","12","LIED31CTRL/LLN0$Status","1","1","0"
"688","16.251443021","ipcas_21:73:22","146","1","12","LIED31PROT/LLN0$Alarm","1","",""
"689","16.251445119","ipcas_21:73:22","198","1","12","LIED31MEAS/LLN0$Measurement","386","389","391"
"741","17.274015199","ipcas_21:73:22","149","1","13","LIED31CTRL/LLN0$Status","1","1","0"
"742","17.274020417","ipcas_21:73:22","146","1","13","LIED31PROT/LLN0$Alarm","1","",""
"743","17.274021376","ipcas_21:73:22","198","1","13","LIED31MEAS/LLN0$Measurement","390","390","389"
"795","18.317779854","ipcas_21:73:22","149","1","14","LIED31CTRL/LLN0$Status","1","1","0"
"796","18.317781238","ipcas_21:73:22","146","1","14","LIED31PROT/LLN0$Alarm","1","",""
"797","18.317782180","ipcas_21:73:22","198","1","14","LIED31MEAS/LLN0$Measurement","390","389","390"
"848","19.367203084","ipcas_21:73:22","149","1","15","LIED31CTRL/LLN0$Status","1","1","0"
"849","19.367209162","ipcas_21:73:22","146","1","15","LIED31PROT/LLN0$Alarm","1","",""
"850","19.367210642","ipcas_21:73:22","198","1","15","LIED31MEAS/LLN0$Measurement","370","371","375"
"902","20.411523233","ipcas_21:73:22","149","1","16","LIED31CTRL/LLN0$Status","1","1","0"
"903","20.411649905","ipcas_21:73:22","146","1","16","LIED31PROT/LLN0$Alarm","1","",""
"904","20.411652061","ipcas_21:73:22","198","1","16","LIED31MEAS/LLN0$Measurement","371","373","370"
"972","21.454944452","ipcas_21:73:22","149","1","17","LIED31CTRL/LLN0$Status","1","1","0"
"973","21.456502847","ipcas_21:73:22","146","1","17","LIED31PROT/LLN0$Alarm","1","",""
"974","21.456508105","ipcas_21:73:22","198","1","17","LIED31MEAS/LLN0$Measurement","370","371","371"
"1026","22.479852161","ipcas_21:73:22","149","1","18","LIED31CTRL/LLN0$Status","1","1","0"
"1027","22.480094040","ipcas_21:73:22","146","1","18","LIED31PROT/LLN0$Alarm","1","",""
"1028","22.480097862","ipcas_21:73:22","198","1","18","LIED31MEAS/LLN0$Measurement","365","365","372"
"1079","23.501192744","ipcas_21:73:22","149","1","19","LIED31CTRL/LLN0$Status","1","1","0"
"1080","23.501197879","ipcas_21:73:22","146","1","19","LIED31PROT/LLN0$Alarm","1","",""
"1081","23.501199633","ipcas_21:73:22","198","1","19","LIED31MEAS/LLN0$Measurement","365","367","367"
"1132","24.521127048","ipcas_21:73:22","149","1","20","LIED31CTRL/LLN0$Status","1","1","0"
"1133","24.521299514","ipcas_21:73:22","146","1","20","LIED31PROT/LLN0$Alarm","1","",""
"1134","24.521456361","ipcas_21:73:22","198","1","20","LIED31MEAS/LLN0$Measurement","368","369","374"
"1185","25.545503803","ipcas_21:73:22","149","1","21","LIED31CTRL/LLN0$Status","1","1","0"
"1186","25.545623107","ipcas_21:73:22","146","1","21","LIED31PROT/LLN0$Alarm","1","",""
"1187","25.545746644","ipcas_21:73:22","198","1","21","LIED31MEAS/LLN0$Measurement","367","371","374"
"1238","26.572560243","ipcas_21:73:22","149","1","22","LIED31CTRL/LLN0$Status","1","1","0"
"1239","26.572566878","ipcas_21:73:22","146","1","22","LIED31PROT/LLN0$Alarm","1","",""
"1240","26.573344285","ipcas_21:73:22","198","1","22","LIED31MEAS/LLN0$Measurement","373","367","374"
"1291","27.603066803","ipcas_21:73:22","149","1","23","LIED31CTRL/LLN0$Status","1","1","0"
"1292","27.603242152","ipcas_21:73:22","146","1","23","LIED31PROT/LLN0$Alarm","1","",""
"1293","27.603449939","ipcas_21:73:22","198","1","23","LIED31MEAS/LLN0$Measurement","371","368","371"
"1344","28.629390391","ipcas_21:73:22","149","1","24","LIED31CTRL/LLN0$Status","1","1","0"
"1345","28.629397959","ipcas_21:73:22","146","1","24","LIED31PROT/LLN0$Alarm","1","",""
"1346","28.629399064","ipcas_21:73:22","198","1","24","LIED31MEAS/LLN0$Measurement","374","367","371"
"1397","29.651270811","ipcas_21:73:22","149","1","25","LIED31CTRL/LLN0$Status","1","1","0"
"1398","29.651802185","ipcas_21:73:22","146","1","25","LIED31PROT/LLN0$Alarm","1","",""
"1399","29.651806993","ipcas_21:73:22","198","1","25","LIED31MEAS/LLN0$Measurement","372","368","369"
"1450","30.676700521","ipcas_21:73:22","149","1","26","LIED31CTRL/LLN0$Status","1","1","0"
"1451","30.676705766","ipcas_21:73:22","146","1","26","LIED31PROT/LLN0$Alarm","1","",""
"1452","30.676707290","ipcas_21:73:22","198","1","26","LIED31MEAS/LLN0$Measurement","375","369","369"
"1503","31.702577898","ipcas_21:73:22","149","1","27","LIED31CTRL/LLN0$Status","1","1","0"
"1504","31.702583927","ipcas_21:73:22","146","1","27","LIED31PROT/LLN0$Alarm","1","",""
"1505","31.702926585","ipcas_21:73:22","198","1","27","LIED31MEAS/LLN0$Measurement","374","366","372"
"1556","32.726525050","ipcas_21:73:22","149","1","28","LIED31CTRL/LLN0$Status","1","1","0"
"1557","32.726530503","ipcas_21:73:22","146","1","28","LIED31PROT/LLN0$Alarm","1","",""
"1558","32.726531545","ipcas_21:73:22","198","1","28","LIED31MEAS/LLN0$Measurement","371","366","373"
"1609","33.748300325","ipcas_21:73:22","149","1","29","LIED31CTRL/LLN0$Status","1","1","0"
"1610","33.748880207","ipcas_21:73:22","146","1","29","LIED31PROT/LLN0$Alarm","1","",""
"1611","33.748884761","ipcas_21:73:22","198","1","29","LIED31MEAS/LLN0$Measurement","371","374","367"
"1662","34.779781555","ipcas_21:73:22","149","1","30","LIED31CTRL/LLN0$Status","1","1","0"
"1663","34.779788023","ipcas_21:73:22","146","1","30","LIED31PROT/LLN0$Alarm","1","",""
"1664","34.779789132","ipcas_21:73:22","198","1","30","LIED31MEAS/LLN0$Measurement","372","371","367"
"1715","35.802637534","ipcas_21:73:22","149","1","31","LIED31CTRL/LLN0$Status","1","1","0"
"1716","35.802643391","ipcas_21:73:22","146","1","31","LIED31PROT/LLN0$Alarm","1","",""
"1717","35.803236827","ipcas_21:73:22","198","1","31","LIED31MEAS/LLN0$Measurement","368","374","374"
"1768","36.827257359","ipcas_21:73:22","149","1","32","LIED31CTRL/LLN0$Status","1","1","0"
"1769","36.827264218","ipcas_21:73:22","146","1","32","LIED31PROT/LLN0$Alarm","1","",""
"1770","36.827265341","ipcas_21:73:22","198","1","32","LIED31MEAS/LLN0$Measurement","371","368","369"
"1821","37.850851887","ipcas_21:73:22","149","1","33","LIED31CTRL/LLN0$Status","1","1","0"
"1822","37.850858169","ipcas_21:73:22","146","1","33","LIED31PROT/LLN0$Alarm","1","",""
"1823","37.850859335","ipcas_21:73:22","198","1","33","LIED31MEAS/LLN0$Measurement","366","375","365"
"1874","38.878172226","ipcas_21:73:22","149","1","34","LIED31CTRL/LLN0$Status","1","1","0"
"1875","38.878179225","ipcas_21:73:22","146","1","34","LIED31PROT/LLN0$Alarm","1","",""
"1876","38.878180735","ipcas_21:73:22","198","1","34","LIED31MEAS/LLN0$Measurement","372","369","375"
"1927","39.899585706","ipcas_21:73:22","149","1","35","LIED31CTRL/LLN0$Status","1","1","0"
"1928","39.900008449","ipcas_21:73:22","146","1","35","LIED31PROT/LLN0$Alarm","1","",""
"1929","39.900602692","ipcas_21:73:22","198","1","35","LIED31MEAS/LLN0$Measurement","369","368","374"
"1980","40.938074048","ipcas_21:73:22","149","1","36","LIED31CTRL/LLN0$Status","1","1","0"
"1981","40.938080877","ipcas_21:73:22","146","1","36","LIED31PROT/LLN0$Alarm","1","",""
"1982","40.938081979","ipcas_21:73:22","198","1","36","LIED31MEAS/LLN0$Measurement","366","365","366"
