"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"49","3.839654897","ipcas_21:73:18","149","1","0","LIED42CTRL/LLN0$Status","1","1","0"
"50","3.839655337","ipcas_21:73:18","146","1","0","LIED42PROT/LLN0$Alarm","1","",""
"51","3.839656277","ipcas_21:73:18","198","1","0","LIED42MEAS/LLN0$Measurement","248","241","245"
"104","4.860838523","ipcas_21:73:18","149","1","1","LIED42CTRL/LLN0$Status","1","1","0"
"105","4.860843882","ipcas_21:73:18","146","1","1","LIED42PROT/LLN0$Alarm","1","",""
"106","4.860845035","ipcas_21:73:18","198","1","1","LIED42MEAS/LLN0$Measurement","249","365","367"
"157","5.955516787","ipcas_21:73:18","149","1","2","LIED42CTRL/LLN0$Status","1","1","0"
"158","5.956035657","ipcas_21:73:18","146","1","2","LIED42PROT/LLN0$Alarm","1","",""
"159","5.956188833","ipcas_21:73:18","198","1","2","LIED42MEAS/LLN0$Measurement","249","374","373"
"212","6.979839594","ipcas_21:73:18","149","1","3","LIED42CTRL/LLN0$Status","1","1","0"
"213","6.979845832","ipcas_21:73:18","146","1","3","LIED42PROT/LLN0$Alarm","1","",""
"214","6.979846961","ipcas_21:73:18","198","1","3","LIED42MEAS/LLN0$Measurement","246","368","375"
"268","8.058018203","ipcas_21:73:18","149","1","4","LIED42CTRL/LLN0$Status","1","1","0"
"269","8.058022187","ipcas_21:73:18","146","1","4","LIED42PROT/LLN0$Alarm","1","",""
"270","8.058022722","ipcas_21:73:18","198","1","4","LIED42MEAS/LLN0$Measurement","249","371","366"
"324","9.084748857","ipcas_21:73:18","149","1","5","LIED42CTRL/LLN0$Status","1","1","0"
"325","9.085064133","ipcas_21:73:18","146","1","5","LIED42PROT/LLN0$Alarm","1","",""
"326","9.085369849","ipcas_21:73:18","198","1","5","LIED42MEAS/LLN0$Measurement","249","372","371"
"378","10.116291712","ipcas_21:73:18","149","1","6","LIED42CTRL/LLN0$Status","1","1","0"
"379","10.116301277","ipcas_21:73:18","146","1","6","LIED42PROT/LLN0$Alarm","1","",""
"380","10.116302269","ipcas_21:73:18","198","1","6","LIED42MEAS/LLN0$Measurement","244","373","371"
"431","11.141884992","ipcas_21:73:18","149","1","7","LIED42CTRL/LLN0$Status","1","1","0"
"432","11.142054755","ipcas_21:73:18","146","1","7","LIED42PROT/LLN0$Alarm","1","",""
"433","11.142215835","ipcas_21:73:18","198","1","7","LIED42MEAS/LLN0$Measurement","248","365","367"
"485","12.170232330","ipcas_21:73:18","149","1","8","LIED42CTRL/LLN0$Status","1","1","0"
"486","12.170238000","ipcas_21:73:18","146","1","8","LIED42PROT/LLN0$Alarm","1","",""
"487","12.170238979","ipcas_21:73:18","198","1","8","LIED42MEAS/LLN0$Measurement","247","368","371"
"538","13.192516190","ipcas_21:73:18","149","1","9","LIED42CTRL/LLN0$Status","1","1","0"
"539","13.192519817","ipcas_21:73:18","146","1","9","LIED42PROT/LLN0$Alarm","1","",""
"540","13.192521087","ipcas_21:73:18","198","1","9","LIED42MEAS/LLN0$Measurement","248","370","367"
"591","14.216825520","ipcas_21:73:18","149","1","10","LIED42CTRL/LLN0$Status","1","1","0"
"592","14.216830546","ipcas_21:73:18","146","1","10","LIED42PROT/LLN0$Alarm","1","",""
"593","14.216831278","ipcas_21:73:18","198","1","10","LIED42MEAS/LLN0$Measurement","270","267","267"
"644","15.236956250","ipcas_21:73:18","149","1","11","LIED42CTRL/LLN0$Status","1","1","0"
"645","15.237066638","ipcas_21:73:18","146","1","11","LIED42PROT/LLN0$Alarm","1","",""
"646","15.237412064","ipcas_21:73:18","198","1","11","LIED42MEAS/LLN0$Measurement","264","264","266"
"700","16.266207971","ipcas_21:73:18","149","1","12","LIED42CTRL/LLN0$Status","1","1","0"
"701","16.266209437","ipcas_21:73:18","146","1","12","LIED42PROT/LLN0$Alarm","1","",""
"702","16.266210439","ipcas_21:73:18","198","1","12","LIED42MEAS/LLN0$Measurement","262","266","266"
"753","17.292595254","ipcas_21:73:18","149","1","13","LIED42CTRL/LLN0$Status","1","1","0"
"754","17.292600366","ipcas_21:73:18","146","1","13","LIED42PROT/LLN0$Alarm","1","",""
"755","17.292601408","ipcas_21:73:18","198","1","13","LIED42MEAS/LLN0$Measurement","265","263","262"
"807","18.356227215","ipcas_21:73:18","149","1","14","LIED42CTRL/LLN0$Status","1","1","0"
"808","18.356231424","ipcas_21:73:18","146","1","14","LIED42PROT/LLN0$Alarm","1","",""
"809","18.356232224","ipcas_21:73:18","198","1","14","LIED42MEAS/LLN0$Measurement","267","265","264"
"860","19.408362334","ipcas_21:73:18","149","2","0","LIED42CTRL/LLN0$Status","0","1","0"
"861","19.408369859","ipcas_21:73:18","146","2","0","LIED42PROT/LLN0$Alarm","1","",""
"862","19.408370316","ipcas_21:73:18","188","2","0","LIED42MEAS/LLN0$Measurement","0","0","0"
"914","20.444918701","ipcas_21:73:18","149","2","1","LIED42CTRL/LLN0$Status","0","1","0"
"915","20.444974128","ipcas_21:73:18","146","2","1","LIED42PROT/LLN0$Alarm","1","",""
"916","20.445007160","ipcas_21:73:18","188","2","1","LIED42MEAS/LLN0$Measurement","0","0","0"
"984","21.472994430","ipcas_21:73:18","149","2","2","LIED42CTRL/LLN0$Status","0","1","0"
"985","21.472994892","ipcas_21:73:18","146","2","2","LIED42PROT/LLN0$Alarm","1","",""
"986","21.472995322","ipcas_21:73:18","188","2","2","LIED42MEAS/LLN0$Measurement","0","0","0"
"1038","22.493212170","ipcas_21:73:18","149","2","3","LIED42CTRL/LLN0$Status","0","1","0"
"1039","22.493212537","ipcas_21:73:18","146","2","3","LIED42PROT/LLN0$Alarm","1","",""
"1040","22.493212988","ipcas_21:73:18","188","2","3","LIED42MEAS/LLN0$Measurement","0","0","0"
"1091","23.514826205","ipcas_21:73:18","149","2","4","LIED42CTRL/LLN0$Status","0","1","0"
"1092","23.514826717","ipcas_21:73:18","146","2","4","LIED42PROT/LLN0$Alarm","1","",""
"1093","23.514827119","ipcas_21:73:18","188","2","4","LIED42MEAS/LLN0$Measurement","0","0","0"
"1144","24.534792144","ipcas_21:73:18","149","2","5","LIED42CTRL/LLN0$Status","0","1","0"
