"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"16","2.523074531","ipcas_21:73:29","149","1","0","LIED21CTRL/LLN0$Status","1","1","0"
"17","2.523074987","ipcas_21:73:29","146","1","0","LIED21PROT/LLN0$Alarm","1","",""
"18","2.523075376","ipcas_21:73:29","203","1","0","LIED21MEAS/LLN0$Measurement","313","308","315"
"69","4.042390897","ipcas_21:73:29","149","1","1","LIED21CTRL/LLN0$Status","1","1","0"
"70","4.042824872","ipcas_21:73:29","146","1","1","LIED21PROT/LLN0$Alarm","1","",""
"71","4.042828586","ipcas_21:73:29","203","1","1","LIED21MEAS/LLN0$Measurement","308","312","313"
"124","5.131628465","ipcas_21:73:29","149","1","2","LIED21CTRL/LLN0$Status","1","1","0"
"125","5.131637478","ipcas_21:73:29","146","1","2","LIED21PROT/LLN0$Alarm","1","",""
"126","5.131638095","ipcas_21:73:29","203","1","2","LIED21MEAS/LLN0$Measurement","314","306","305"
"177","6.155440084","ipcas_21:73:29","149","1","3","LIED21CTRL/LLN0$Status","1","1","0"
"178","6.155448551","ipcas_21:73:29","146","1","3","LIED21PROT/LLN0$Alarm","1","",""
"179","6.155977555","ipcas_21:73:29","203","1","3","LIED21MEAS/LLN0$Measurement","310","315","307"
"233","7.197080586","ipcas_21:73:29","149","1","4","LIED21CTRL/LLN0$Status","1","1","0"
"234","7.197086098","ipcas_21:73:29","146","1","4","LIED21PROT/LLN0$Alarm","1","",""
"235","7.197087141","ipcas_21:73:29","203","1","4","LIED21MEAS/LLN0$Measurement","311","315","311"
"288","8.242610222","ipcas_21:73:29","149","1","5","LIED21CTRL/LLN0$Status","1","1","0"
"289","8.242615070","ipcas_21:73:29","146","1","5","LIED21PROT/LLN0$Alarm","1","",""
"290","8.243655450","ipcas_21:73:29","203","1","5","LIED21MEAS/LLN0$Measurement","314","314","315"
"344","9.277829137","ipcas_21:73:29","149","1","6","LIED21CTRL/LLN0$Status","1","1","0"
"345","9.277835144","ipcas_21:73:29","146","1","6","LIED21PROT/LLN0$Alarm","1","",""
"346","9.277836764","ipcas_21:73:29","203","1","6","LIED21MEAS/LLN0$Measurement","308","305","312"
"398","10.319149412","ipcas_21:73:29","149","1","7","LIED21CTRL/LLN0$Status","1","1","0"
"399","10.319150406","ipcas_21:73:29","146","1","7","LIED21PROT/LLN0$Alarm","1","",""
"400","10.319150769","ipcas_21:73:29","203","1","7","LIED21MEAS/LLN0$Measurement","314","313","308"
"451","11.338934294","ipcas_21:73:29","149","1","8","LIED21CTRL/LLN0$Status","1","1","0"
"452","11.338940859","ipcas_21:73:29","146","1","8","LIED21PROT/LLN0$Alarm","1","",""
"453","11.338942931","ipcas_21:73:29","203","1","8","LIED21MEAS/LLN0$Measurement","306","311","310"
"505","12.366557687","ipcas_21:73:29","149","1","9","LIED21CTRL/LLN0$Status","1","1","0"
"506","12.366560934","ipcas_21:73:29","146","1","9","LIED21PROT/LLN0$Alarm","1","",""
"507","12.366561308","ipcas_21:73:29","203","1","9","LIED21MEAS/LLN0$Measurement","314","305","309"
"558","13.443345835","ipcas_21:73:29","149","1","10","LIED21CTRL/LLN0$Status","1","1","0"
"559","13.443350101","ipcas_21:73:29","146","1","10","LIED21PROT/LLN0$Alarm","1","",""
"560","13.443351095","ipcas_21:73:29","203","1","10","LIED21MEAS/LLN0$Measurement","353","350","350"
"611","14.499364187","ipcas_21:73:29","149","1","11","LIED21CTRL/LLN0$Status","1","1","0"
"612","14.499364831","ipcas_21:73:29","146","1","11","LIED21PROT/LLN0$Alarm","1","",""
"613","14.499365738","ipcas_21:73:29","203","1","11","LIED21MEAS/LLN0$Measurement","350","349","350"
"665","15.521034029","ipcas_21:73:29","149","1","12","LIED21CTRL/LLN0$Status","1","1","0"
"666","15.521750337","ipcas_21:73:29","146","1","12","LIED21PROT/LLN0$Alarm","1","",""
"667","15.521754664","ipcas_21:73:29","203","1","12","LIED21MEAS/LLN0$Measurement","350","348","348"
"720","16.558829781","ipcas_21:73:29","149","1","13","LIED21CTRL/LLN0$Status","1","1","0"
"721","16.558834815","ipcas_21:73:29","146","1","13","LIED21PROT/LLN0$Alarm","1","",""
"722","16.558835586","ipcas_21:73:29","203","1","13","LIED21MEAS/LLN0$Measurement","350","347","350"
"773","17.605118155","ipcas_21:73:29","149","1","14","LIED21CTRL/LLN0$Status","1","1","0"
"774","17.605124294","ipcas_21:73:29","146","1","14","LIED21PROT/LLN0$Alarm","1","",""
"775","17.605260609","ipcas_21:73:29","203","1","14","LIED21MEAS/LLN0$Measurement","346","350","352"
"827","18.646866062","ipcas_21:73:29","149","1","15","LIED21CTRL/LLN0$Status","1","1","0"
"828","18.647486674","ipcas_21:73:29","146","1","15","LIED21PROT/LLN0$Alarm","1","",""
"829","18.647736036","ipcas_21:73:29","203","1","15","LIED21MEAS/LLN0$Measurement","204","210","210"
"881","19.682107391","ipcas_21:73:29","149","1","16","LIED21CTRL/LLN0$Status","1","1","0"
"882","19.682108828","ipcas_21:73:29","146","1","16","LIED21PROT/LLN0$Alarm","1","",""
"883","19.682109663","ipcas_21:73:29","203","1","16","LIED21MEAS/LLN0$Measurement","206","205","206"
"946","20.709825857","ipcas_21:73:29","149","1","17","LIED21CTRL/LLN0$Status","1","1","0"
"947","20.709828687","ipcas_21:73:29","146","1","17","LIED21PROT/LLN0$Alarm","1","",""
"948","20.709829411","ipcas_21:73:29","203","1","17","LIED21MEAS/LLN0$Measurement","206","204","206"
"1005","21.741743544","ipcas_21:73:29","149","1","18","LIED21CTRL/LLN0$Status","1","1","0"
"1006","21.741747780","ipcas_21:73:29","146","1","18","LIED21PROT/LLN0$Alarm","1","",""
"1007","21.741748275","ipcas_21:73:29","203","1","18","LIED21MEAS/LLN0$Measurement","204","206","208"
"1058","22.796067090","ipcas_21:73:29","149","1","19","LIED21CTRL/LLN0$Status","1","1","0"
"1059","22.796123809","ipcas_21:73:29","146","1","19","LIED21PROT/LLN0$Alarm","1","",""
"1060","22.796218385","ipcas_21:73:29","203","1","19","LIED21MEAS/LLN0$Measurement","203","206","206"
"1111","23.830511268","ipcas_21:73:29","149","1","20","LIED21CTRL/LLN0$Status","1","1","0"
"1112","23.830517355","ipcas_21:73:29","146","1","20","LIED21PROT/LLN0$Alarm","1","",""
"1113","23.830518875","ipcas_21:73:29","203","1","20","LIED21MEAS/LLN0$Measurement","211","203","206"
"1164","24.873901681","ipcas_21:73:29","149","1","21","LIED21CTRL/LLN0$Status","1","1","0"
"1165","24.873942909","ipcas_21:73:29","146","1","21","LIED21PROT/LLN0$Alarm","1","",""
"1166","24.873944626","ipcas_21:73:29","203","1","21","LIED21MEAS/LLN0$Measurement","206","206","209"
"1217","25.919000130","ipcas_21:73:29","149","1","22","LIED21CTRL/LLN0$Status","1","1","0"
"1218","25.919004831","ipcas_21:73:29","146","1","22","LIED21PROT/LLN0$Alarm","1","",""
"1219","25.919005542","ipcas_21:73:29","203","1","22","LIED21MEAS/LLN0$Measurement","203","204","208"
"1270","26.934246334","ipcas_21:73:29","149","1","23","LIED21CTRL/LLN0$Status","1","1","0"
"1271","26.934250658","ipcas_21:73:29","146","1","23","LIED21PROT/LLN0$Alarm","1","",""
"1272","26.934251533","ipcas_21:73:29","203","1","23","LIED21MEAS/LLN0$Measurement","207","206","202"
"1323","27.976066820","ipcas_21:73:29","149","1","24","LIED21CTRL/LLN0$Status","1","1","0"
"1324","27.976079595","ipcas_21:73:29","146","1","24","LIED21PROT/LLN0$Alarm","1","",""
"1325","27.976081429","ipcas_21:73:29","203","1","24","LIED21MEAS/LLN0$Measurement","208","207","209"
"1376","29.014391338","ipcas_21:73:29","149","1","25","LIED21CTRL/LLN0$Status","1","1","0"
"1377","29.014395005","ipcas_21:73:29","146","1","25","LIED21PROT/LLN0$Alarm","1","",""
"1378","29.014395565","ipcas_21:73:29","203","1","25","LIED21MEAS/LLN0$Measurement","206","210","202"
"1429","30.051043971","ipcas_21:73:29","149","1","26","LIED21CTRL/LLN0$Status","1","1","0"
"1430","30.051046963","ipcas_21:73:29","146","1","26","LIED21PROT/LLN0$Alarm","1","",""
"1431","30.051262677","ipcas_21:73:29","203","1","26","LIED21MEAS/LLN0$Measurement","206","210","202"
"1482","31.081752997","ipcas_21:73:29","149","1","27","LIED21CTRL/LLN0$Status","1","1","0"
"1483","31.081759505","ipcas_21:73:29","146","1","27","LIED21PROT/LLN0$Alarm","1","",""
"1484","31.081761356","ipcas_21:73:29","203","1","27","LIED21MEAS/LLN0$Measurement","201","208","206"
"1535","32.121856410","ipcas_21:73:29","149","1","28","LIED21CTRL/LLN0$Status","1","1","0"
"1536","32.121859544","ipcas_21:73:29","146","1","28","LIED21PROT/LLN0$Alarm","1","",""
"1537","32.122281102","ipcas_21:73:29","203","1","28","LIED21MEAS/LLN0$Measurement","208","206","205"
"1588","33.195990075","ipcas_21:73:29","149","1","29","LIED21CTRL/LLN0$Status","1","1","0"
"1589","33.195997044","ipcas_21:73:29","146","1","29","LIED21PROT/LLN0$Alarm","1","",""
"1590","33.195998515","ipcas_21:73:29","203","1","29","LIED21MEAS/LLN0$Measurement","206","202","210"
"1641","34.251744229","ipcas_21:73:29","149","1","30","LIED21CTRL/LLN0$Status","1","1","0"
"1642","34.251869876","ipcas_21:73:29","146","1","30","LIED21PROT/LLN0$Alarm","1","",""
"1643","34.252205294","ipcas_21:73:29","203","1","30","LIED21MEAS/LLN0$Measurement","206","206","203"
"1694","35.302384298","ipcas_21:73:29","149","1","31","LIED21CTRL/LLN0$Status","1","1","0"
"1695","35.302389693","ipcas_21:73:29","146","1","31","LIED21PROT/LLN0$Alarm","1","",""
"1696","35.302515131","ipcas_21:73:29","203","1","31","LIED21MEAS/LLN0$Measurement","211","202","210"
"1747","36.353846640","ipcas_21:73:29","149","1","32","LIED21CTRL/LLN0$Status","1","1","0"
"1748","36.353847053","ipcas_21:73:29","146","1","32","LIED21PROT/LLN0$Alarm","1","",""
"1749","36.353847845","ipcas_21:73:29","203","1","32","LIED21MEAS/LLN0$Measurement","206","202","206"
"1800","37.372578117","ipcas_21:73:29","149","1","33","LIED21CTRL/LLN0$Status","1","1","0"
"1801","37.372581548","ipcas_21:73:29","146","1","33","LIED21PROT/LLN0$Alarm","1","",""
"1802","37.372582555","ipcas_21:73:29","203","1","33","LIED21MEAS/LLN0$Measurement","207","208","206"
"1853","38.421111292","ipcas_21:73:29","149","1","34","LIED21CTRL/LLN0$Status","1","1","0"
"1854","38.421111849","ipcas_21:73:29","146","1","34","LIED21PROT/LLN0$Alarm","1","",""
"1855","38.421112462","ipcas_21:73:29","203","1","34","LIED21MEAS/LLN0$Measurement","208","206","206"
"1906","39.449943800","ipcas_21:73:29","149","1","35","LIED21CTRL/LLN0$Status","1","1","0"
"1907","39.449948024","ipcas_21:73:29","146","1","35","LIED21PROT/LLN0$Alarm","1","",""
"1908","39.450165048","ipcas_21:73:29","203","1","35","LIED21MEAS/LLN0$Measurement","202","210","202"
"1959","40.515385371","ipcas_21:73:29","149","1","36","LIED21CTRL/LLN0$Status","1","1","0"
"1960","40.515391629","ipcas_21:73:29","146","1","36","LIED21PROT/LLN0$Alarm","1","",""
"1961","40.515392091","ipcas_21:73:29","203","1","36","LIED21MEAS/LLN0$Measurement","206","206","201"
"2012","41.544384859","ipcas_21:73:29","149","1","37","LIED21CTRL/LLN0$Status","1","1","0"
"2013","41.544388437","ipcas_21:73:29","146","1","37","LIED21PROT/LLN0$Alarm","1","",""
"2014","41.544389020","ipcas_21:73:29","203","1","37","LIED21MEAS/LLN0$Measurement","206","206","210"
"2065","42.583555540","ipcas_21:73:29","149","1","38","LIED21CTRL/LLN0$Status","1","1","0"
"2066","42.583555940","ipcas_21:73:29","146","1","38","LIED21PROT/LLN0$Alarm","1","",""
"2067","42.583556284","ipcas_21:73:29","203","1","38","LIED21MEAS/LLN0$Measurement","208","207","206"
"2118","43.603712074","ipcas_21:73:29","149","1","39","LIED21CTRL/LLN0$Status","1","1","0"
"2119","43.603718272","ipcas_21:73:29","146","1","39","LIED21PROT/LLN0$Alarm","1","",""
"2120","43.603719198","ipcas_21:73:29","203","1","39","LIED21MEAS/LLN0$Measurement","204","206","204"
"2171","44.657090082","ipcas_21:73:29","149","1","40","LIED21CTRL/LLN0$Status","1","1","0"
"2172","44.657096711","ipcas_21:73:29","146","1","40","LIED21PROT/LLN0$Alarm","1","",""
"2173","44.657098993","ipcas_21:73:29","203","1","40","LIED21MEAS/LLN0$Measurement","206","211","204"
"2224","45.684572865","ipcas_21:73:29","149","1","41","LIED21CTRL/LLN0$Status","1","1","0"
"2225","45.684917168","ipcas_21:73:29","146","1","41","LIED21PROT/LLN0$Alarm","1","",""
"2226","45.684923213","ipcas_21:73:29","203","1","41","LIED21MEAS/LLN0$Measurement","209","204","210"
"2277","46.748034597","ipcas_21:73:29","149","1","42","LIED21CTRL/LLN0$Status","1","1","0"
"2278","46.748492429","ipcas_21:73:29","146","1","42","LIED21PROT/LLN0$Alarm","1","",""
"2279","46.748495987","ipcas_21:73:29","203","1","42","LIED21MEAS/LLN0$Measurement","206","206","207"
"2330","47.779783391","ipcas_21:73:29","149","1","43","LIED21CTRL/LLN0$Status","1","1","0"
"2331","47.779784061","ipcas_21:73:29","146","1","43","LIED21PROT/LLN0$Alarm","1","",""
"2332","47.779784887","ipcas_21:73:29","203","1","43","LIED21MEAS/LLN0$Measurement","207","207","209"
"2383","48.808308308","ipcas_21:73:29","149","1","44","LIED21CTRL/LLN0$Status","1","1","0"
"2384","48.808314314","ipcas_21:73:29","146","1","44","LIED21PROT/LLN0$Alarm","1","",""
"2385","48.808315293","ipcas_21:73:29","203","1","44","LIED21MEAS/LLN0$Measurement","206","208","206"
"2436","49.854455775","ipcas_21:73:29","149","1","45","LIED21CTRL/LLN0$Status","1","1","0"
"2437","49.854459896","ipcas_21:73:29","146","1","45","LIED21PROT/LLN0$Alarm","1","",""
"2438","49.854735851","ipcas_21:73:29","203","1","45","LIED21MEAS/LLN0$Measurement","205","206","207"
"2489","50.888885998","ipcas_21:73:29","149","1","46","LIED21CTRL/LLN0$Status","1","1","0"
"2490","50.888886280","ipcas_21:73:29","146","1","46","LIED21PROT/LLN0$Alarm","1","",""
"2491","50.888886847","ipcas_21:73:29","203","1","46","LIED21MEAS/LLN0$Measurement","206","204","205"
"2542","51.938665576","ipcas_21:73:29","149","1","47","LIED21CTRL/LLN0$Status","1","1","0"
"2543","51.938673387","ipcas_21:73:29","146","1","47","LIED21PROT/LLN0$Alarm","1","",""
"2544","51.938673937","ipcas_21:73:29","203","1","47","LIED21MEAS/LLN0$Measurement","206","206","202"
"2595","52.974039133","ipcas_21:73:29","149","1","48","LIED21CTRL/LLN0$Status","1","1","0"
"2596","52.974046735","ipcas_21:73:29","146","1","48","LIED21PROT/LLN0$Alarm","1","",""
"2597","52.974047705","ipcas_21:73:29","203","1","48","LIED21MEAS/LLN0$Measurement","206","205","210"
"2648","54.005097181","ipcas_21:73:29","149","1","49","LIED21CTRL/LLN0$Status","1","1","0"
"2649","54.005104130","ipcas_21:73:29","146","1","49","LIED21PROT/LLN0$Alarm","1","",""
"2650","54.005105874","ipcas_21:73:29","203","1","49","LIED21MEAS/LLN0$Measurement","208","202","202"
"2701","55.059471783","ipcas_21:73:29","149","1","50","LIED21CTRL/LLN0$Status","1","1","0"
"2702","55.059472329","ipcas_21:73:29","146","1","50","LIED21PROT/LLN0$Alarm","1","",""
"2703","55.059473064","ipcas_21:73:29","203","1","50","LIED21MEAS/LLN0$Measurement","206","206","209"
"2754","56.083910073","ipcas_21:73:29","149","1","51","LIED21CTRL/LLN0$Status","1","1","0"
"2755","56.083978478","ipcas_21:73:29","146","1","51","LIED21PROT/LLN0$Alarm","1","",""
"2756","56.084236792","ipcas_21:73:29","203","1","51","LIED21MEAS/LLN0$Measurement","210","206","206"
"2807","57.140422112","ipcas_21:73:29","149","1","52","LIED21CTRL/LLN0$Status","1","1","0"
"2808","57.140427405","ipcas_21:73:29","146","1","52","LIED21PROT/LLN0$Alarm","1","",""
"2809","57.140428327","ipcas_21:73:29","203","1","52","LIED21MEAS/LLN0$Measurement","209","206","211"
"2860","58.174598515","ipcas_21:73:29","149","1","53","LIED21CTRL/LLN0$Status","1","1","0"
"2861","58.174604890","ipcas_21:73:29","146","1","53","LIED21PROT/LLN0$Alarm","1","",""
"2862","58.174606547","ipcas_21:73:29","203","1","53","LIED21MEAS/LLN0$Measurement","206","204","206"
"2913","59.214004689","ipcas_21:73:29","149","1","54","LIED21CTRL/LLN0$Status","1","1","0"
"2914","59.214010389","ipcas_21:73:29","146","1","54","LIED21PROT/LLN0$Alarm","1","",""
"2915","59.214011996","ipcas_21:73:29","203","1","54","LIED21MEAS/LLN0$Measurement","206","203","206"
"2966","60.247475029","ipcas_21:73:29","149","1","55","LIED21CTRL/LLN0$Status","1","1","0"
"2967","60.247481043","ipcas_21:73:29","146","1","55","LIED21PROT/LLN0$Alarm","1","",""
"2968","60.248435361","ipcas_21:73:29","203","1","55","LIED21MEAS/LLN0$Measurement","210","204","205"
"3019","61.317386211","ipcas_21:73:29","149","1","56","LIED21CTRL/LLN0$Status","1","1","0"
"3020","61.317396186","ipcas_21:73:29","146","1","56","LIED21PROT/LLN0$Alarm","1","",""
"3021","61.317396938","ipcas_21:73:29","203","1","56","LIED21MEAS/LLN0$Measurement","207","201","206"
"3072","62.372422352","ipcas_21:73:29","149","1","57","LIED21CTRL/LLN0$Status","1","1","0"
"3073","62.372428709","ipcas_21:73:29","146","1","57","LIED21PROT/LLN0$Alarm","1","",""
"3074","62.372430310","ipcas_21:73:29","203","1","57","LIED21MEAS/LLN0$Measurement","206","211","206"
"3125","63.405089491","ipcas_21:73:29","149","1","58","LIED21CTRL/LLN0$Status","1","1","0"
"3126","63.405090137","ipcas_21:73:29","146","1","58","LIED21PROT/LLN0$Alarm","1","",""
"3127","63.405090863","ipcas_21:73:29","203","1","58","LIED21MEAS/LLN0$Measurement","202","206","209"
"3178","64.426013487","ipcas_21:73:29","149","1","59","LIED21CTRL/LLN0$Status","1","1","0"
"3179","64.426016841","ipcas_21:73:29","146","1","59","LIED21PROT/LLN0$Alarm","1","",""
"3180","64.426017316","ipcas_21:73:29","203","1","59","LIED21MEAS/LLN0$Measurement","208","209","204"
"3231","65.466097157","ipcas_21:73:29","149","1","60","LIED21CTRL/LLN0$Status","1","1","0"
"3232","65.466102596","ipcas_21:73:29","146","1","60","LIED21PROT/LLN0$Alarm","1","",""
"3233","65.466910544","ipcas_21:73:29","203","1","60","LIED21MEAS/LLN0$Measurement","206","206","206"
"3284","66.515800717","ipcas_21:73:29","149","1","61","LIED21CTRL/LLN0$Status","1","1","0"
"3285","66.515806945","ipcas_21:73:29","146","1","61","LIED21PROT/LLN0$Alarm","1","",""
"3286","66.515807877","ipcas_21:73:29","203","1","61","LIED21MEAS/LLN0$Measurement","206","205","205"
"3337","67.556982395","ipcas_21:73:29","149","1","62","LIED21CTRL/LLN0$Status","1","1","0"
"3338","67.556987430","ipcas_21:73:29","146","1","62","LIED21PROT/LLN0$Alarm","1","",""
"3339","67.556988569","ipcas_21:73:29","203","1","62","LIED21MEAS/LLN0$Measurement","208","203","209"
"3390","68.611330011","ipcas_21:73:29","149","1","63","LIED21CTRL/LLN0$Status","1","1","0"
"3391","68.611330423","ipcas_21:73:29","146","1","63","LIED21PROT/LLN0$Alarm","1","",""
"3392","68.611330823","ipcas_21:73:29","203","1","63","LIED21MEAS/LLN0$Measurement","206","206","206"
"3443","69.652437667","ipcas_21:73:29","149","1","64","LIED21CTRL/LLN0$Status","1","1","0"
"3444","69.652438112","ipcas_21:73:29","146","1","64","LIED21PROT/LLN0$Alarm","1","",""
"3445","69.652439510","ipcas_21:73:29","203","1","64","LIED21MEAS/LLN0$Measurement","202","206","209"
"3496","70.672126491","ipcas_21:73:29","149","1","65","LIED21CTRL/LLN0$Status","1","1","0"
"3497","70.672131613","ipcas_21:73:29","146","1","65","LIED21PROT/LLN0$Alarm","1","",""
"3498","70.672133223","ipcas_21:73:29","203","1","65","LIED21MEAS/LLN0$Measurement","203","202","206"
"3549","71.727106623","ipcas_21:73:29","149","1","66","LIED21CTRL/LLN0$Status","1","1","0"
"3550","71.727107093","ipcas_21:73:29","146","1","66","LIED21PROT/LLN0$Alarm","1","",""
"3551","71.727107596","ipcas_21:73:29","203","1","66","LIED21MEAS/LLN0$Measurement","209","207","206"
"3602","72.758730458","ipcas_21:73:29","149","1","67","LIED21CTRL/LLN0$Status","1","1","0"
"3603","72.759069787","ipcas_21:73:29","146","1","67","LIED21PROT/LLN0$Alarm","1","",""
"3604","72.759857235","ipcas_21:73:29","203","1","67","LIED21MEAS/LLN0$Measurement","206","205","206"
"3655","73.805304754","ipcas_21:73:29","149","1","68","LIED21CTRL/LLN0$Status","1","1","0"
