Source,Length,stNum,sqNum,goID,heartbeat,dif_stNum,dif_sqNum,Circuit breaker Open/Close Status,I-high VT,I-high VT- Tran,I-low VT- Tran,I-amongst-feeders,Label
ipcas_21:73:26,149,1,10,TIED23CTRL/LLN0$Status,1.0553500220000007,0.0,1.0,1,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:26,149,1,10,TIED23PROT/LLN0$Alarm,1.0553542890000003,0.0,1.0,1,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:26,206,1,10,TIED23MEAS/LLN0$Measurement,1.0553548979999992,0.0,1.0,1,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:26,149,1,11,TIED23CTRL/LLN0$Status,1.0460479109999987,0.0,1.0,1,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:26,149,1,11,TIED23PROT/LLN0$Alarm,1.0460406140000007,0.0,1.0,1,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:26,206,1,11,TIED23MEAS/LLN0$Measurement,1.0460399690000006,0.0,1.0,1,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:26,149,1,12,TIED23CTRL/LLN0$Status,1.0327114980000012,0.0,1.0,1,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:26,149,1,12,TIED23PROT/LLN0$Alarm,1.0329690949999986,0.0,1.0,1,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:26,206,1,12,TIED23MEAS/LLN0$Measurement,1.033192035999999,0.0,1.0,1,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:26,149,1,13,TIED23CTRL/LLN0$Status,1.039976370999998,0.0,1.0,1,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:26,149,1,13,TIED23PROT/LLN0$Alarm,1.0403246200000016,0.0,1.0,1,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:26,206,1,13,TIED23MEAS/LLN0$Measurement,1.0404115540000003,0.0,1.0,1,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:26,149,1,14,TIED23CTRL/LLN0$Status,1.041892218000001,0.0,1.0,1,349.3333333333333,291.5555555555556,991.6666666666666,327.3333333333333,Fault
ipcas_21:73:26,149,1,14,TIED23PROT/LLN0$Alarm,1.0412934149999984,0.0,1.0,1,349.3333333333333,291.5555555555556,991.6666666666666,327.3333333333333,Fault
ipcas_21:73:26,206,1,14,TIED23MEAS/LLN0$Measurement,1.0409838570000005,0.0,1.0,1,349.3333333333333,291.5555555555556,991.6666666666666,327.3333333333333,Fault
