"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"7","2.523069293","ipcas_21:73:32","149","1","0","LIED11CTRL/LLN0$Status","1","1","0"
"8","2.523069680","ipcas_21:73:32","146","1","0","LIED11PROT/LLN0$Alarm","1","",""
"9","2.523070503","ipcas_21:73:32","203","1","0","LIED11MEAS/LLN0$Measurement","313","308","315"
"60","4.029037451","ipcas_21:73:32","149","1","1","LIED11CTRL/LLN0$Status","1","1","0"
"61","4.029046262","ipcas_21:73:32","146","1","1","LIED11PROT/LLN0$Alarm","1","",""
"62","4.029047327","ipcas_21:73:32","203","1","1","LIED11MEAS/LLN0$Measurement","308","312","313"
"115","5.116752934","ipcas_21:73:32","149","1","2","LIED11CTRL/LLN0$Status","1","1","0"
"116","5.116763428","ipcas_21:73:32","146","1","2","LIED11PROT/LLN0$Alarm","1","",""
"117","5.116765376","ipcas_21:73:32","203","1","2","LIED11MEAS/LLN0$Measurement","314","306","305"
"168","6.138420251","ipcas_21:73:32","149","1","3","LIED11CTRL/LLN0$Status","1","1","0"
"169","6.138426810","ipcas_21:73:32","146","1","3","LIED11PROT/LLN0$Alarm","1","",""
"170","6.138920360","ipcas_21:73:32","203","1","3","LIED11MEAS/LLN0$Measurement","310","315","307"
"224","7.184267636","ipcas_21:73:32","149","1","4","LIED11CTRL/LLN0$Status","1","1","0"
"225","7.184272688","ipcas_21:73:32","146","1","4","LIED11PROT/LLN0$Alarm","1","",""
"226","7.184274335","ipcas_21:73:32","203","1","4","LIED11MEAS/LLN0$Measurement","311","315","311"
"279","8.227602773","ipcas_21:73:32","149","1","5","LIED11CTRL/LLN0$Status","1","1","0"
"280","8.227611947","ipcas_21:73:32","146","1","5","LIED11PROT/LLN0$Alarm","1","",""
"281","8.227613952","ipcas_21:73:32","203","1","5","LIED11MEAS/LLN0$Measurement","314","314","315"
"335","9.262097953","ipcas_21:73:32","149","1","6","LIED11CTRL/LLN0$Status","1","1","0"
"336","9.262103345","ipcas_21:73:32","146","1","6","LIED11PROT/LLN0$Alarm","1","",""
"337","9.262104364","ipcas_21:73:32","203","1","6","LIED11MEAS/LLN0$Measurement","308","305","312"
"389","10.319144510","ipcas_21:73:32","149","1","7","LIED11CTRL/LLN0$Status","1","1","0"
"390","10.319145044","ipcas_21:73:32","146","1","7","LIED11PROT/LLN0$Alarm","1","",""
"391","10.319146035","ipcas_21:73:32","203","1","7","LIED11MEAS/LLN0$Measurement","314","313","308"
"442","11.328023392","ipcas_21:73:32","149","1","8","LIED11CTRL/LLN0$Status","1","1","0"
"443","11.328031436","ipcas_21:73:32","146","1","8","LIED11PROT/LLN0$Alarm","1","",""
"444","11.329027765","ipcas_21:73:32","203","1","8","LIED11MEAS/LLN0$Measurement","306","311","310"
"496","12.362598881","ipcas_21:73:32","149","1","9","LIED11CTRL/LLN0$Status","1","1","0"
