"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"10","2.523071541","ipcas_21:73:31","149","1","0","LIED12CTRL/LLN0$Status","1","1","0"
"11","2.523071894","ipcas_21:73:31","146","1","0","LIED12PROT/LLN0$Alarm","1","",""
"12","2.523073018","ipcas_21:73:31","203","1","0","LIED12MEAS/LLN0$Measurement","313","308","315"
"63","4.032461339","ipcas_21:73:31","149","1","1","LIED12CTRL/LLN0$Status","1","1","0"
"64","4.033031625","ipcas_21:73:31","146","1","1","LIED12PROT/LLN0$Alarm","1","",""
"65","4.033277159","ipcas_21:73:31","203","1","1","LIED12MEAS/LLN0$Measurement","308","312","313"
"118","5.116766242","ipcas_21:73:31","149","1","2","LIED12CTRL/LLN0$Status","1","1","0"
"119","5.116767027","ipcas_21:73:31","146","1","2","LIED12PROT/LLN0$Alarm","1","",""
"120","5.116767845","ipcas_21:73:31","203","1","2","LIED12MEAS/LLN0$Measurement","314","306","305"
"171","6.143951857","ipcas_21:73:31","149","1","3","LIED12CTRL/LLN0$Status","1","1","0"
"172","6.144547655","ipcas_21:73:31","146","1","3","LIED12PROT/LLN0$Alarm","1","",""
"173","6.146021530","ipcas_21:73:31","203","1","3","LIED12MEAS/LLN0$Measurement","310","315","307"
"227","7.189600048","ipcas_21:73:31","149","1","4","LIED12CTRL/LLN0$Status","1","1","0"
"228","7.189606262","ipcas_21:73:31","146","1","4","LIED12PROT/LLN0$Alarm","1","",""
"229","7.189607475","ipcas_21:73:31","203","1","4","LIED12MEAS/LLN0$Measurement","311","315","311"
"282","8.234822729","ipcas_21:73:31","149","1","5","LIED12CTRL/LLN0$Status","1","1","0"
"283","8.234832284","ipcas_21:73:31","146","1","5","LIED12PROT/LLN0$Alarm","1","",""
"284","8.234834776","ipcas_21:73:31","203","1","5","LIED12MEAS/LLN0$Measurement","314","314","315"
"338","9.267837205","ipcas_21:73:31","149","1","6","LIED12CTRL/LLN0$Status","1","1","0"
"339","9.269292741","ipcas_21:73:31","146","1","6","LIED12PROT/LLN0$Alarm","1","",""
"340","9.269297893","ipcas_21:73:31","203","1","6","LIED12MEAS/LLN0$Measurement","308","305","312"
"392","10.319146454","ipcas_21:73:31","149","1","7","LIED12CTRL/LLN0$Status","1","1","0"
"393","10.319146973","ipcas_21:73:31","146","1","7","LIED12PROT/LLN0$Alarm","1","",""
"394","10.319147369","ipcas_21:73:31","203","1","7","LIED12MEAS/LLN0$Measurement","314","313","308"
"445","11.332893502","ipcas_21:73:31","149","1","8","LIED12CTRL/LLN0$Status","1","1","0"
"446","11.332900171","ipcas_21:73:31","146","1","8","LIED12PROT/LLN0$Alarm","1","",""
"447","11.332901965","ipcas_21:73:31","203","1","8","LIED12MEAS/LLN0$Measurement","306","311","310"
"499","12.363396369","ipcas_21:73:31","149","1","9","LIED12CTRL/LLN0$Status","1","1","0"
"500","12.363398697","ipcas_21:73:31","146","1","9","LIED12PROT/LLN0$Alarm","1","",""
"501","12.363399504","ipcas_21:73:31","203","1","9","LIED12MEAS/LLN0$Measurement","314","305","309"
"552","13.439875983","ipcas_21:73:31","149","1","10","LIED12CTRL/LLN0$Status","1","1","0"
"553","13.439882534","ipcas_21:73:31","146","1","10","LIED12PROT/LLN0$Alarm","1","",""
"554","13.439883567","ipcas_21:73:31","203","1","10","LIED12MEAS/LLN0$Measurement","353","350","350"
"605","14.469357120","ipcas_21:73:31","149","1","11","LIED12CTRL/LLN0$Status","1","1","0"
"606","14.469363619","ipcas_21:73:31","146","1","11","LIED12PROT/LLN0$Alarm","1","",""
"607","14.469364704","ipcas_21:73:31","203","1","11","LIED12MEAS/LLN0$Measurement","350","349","350"
"659","15.511554969","ipcas_21:73:31","149","1","12","LIED12CTRL/LLN0$Status","1","1","0"
"660","15.511560742","ipcas_21:73:31","146","1","12","LIED12PROT/LLN0$Alarm","1","",""
"661","15.511562546","ipcas_21:73:31","203","1","12","LIED12MEAS/LLN0$Measurement","350","348","348"
"714","16.550397672","ipcas_21:73:31","149","1","13","LIED12CTRL/LLN0$Status","1","1","0"
"715","16.550404462","ipcas_21:73:31","146","1","13","LIED12PROT/LLN0$Alarm","1","",""
"716","16.550405825","ipcas_21:73:31","203","1","13","LIED12MEAS/LLN0$Measurement","350","347","350"
"767","17.600034834","ipcas_21:73:31","149","1","14","LIED12CTRL/LLN0$Status","1","1","0"
"768","17.600044840","ipcas_21:73:31","146","1","14","LIED12PROT/LLN0$Alarm","1","",""
"769","17.600046558","ipcas_21:73:31","203","1","14","LIED12MEAS/LLN0$Measurement","346","350","352"
"821","18.634655909","ipcas_21:73:31","149","1","15","LIED12CTRL/LLN0$Status","1","1","0"
"822","18.634663002","ipcas_21:73:31","146","1","15","LIED12PROT/LLN0$Alarm","1","",""
"823","18.634664388","ipcas_21:73:31","203","1","15","LIED12MEAS/LLN0$Measurement","204","210","210"
"875","19.675087023","ipcas_21:73:31","149","1","16","LIED12CTRL/LLN0$Status","1","1","0"
"876","19.675092299","ipcas_21:73:31","146","1","16","LIED12PROT/LLN0$Alarm","1","",""
"877","19.675093648","ipcas_21:73:31","203","1","16","LIED12MEAS/LLN0$Measurement","206","205","206"
"940","20.705730457","ipcas_21:73:31","149","1","17","LIED12CTRL/LLN0$Status","1","1","0"
"941","20.705736497","ipcas_21:73:31","146","1","17","LIED12PROT/LLN0$Alarm","1","",""
"942","20.705738548","ipcas_21:73:31","203","1","17","LIED12MEAS/LLN0$Measurement","206","204","206"
"999","21.733386859","ipcas_21:73:31","149","1","18","LIED12CTRL/LLN0$Status","1","1","0"
"1000","21.733392889","ipcas_21:73:31","146","1","18","LIED12PROT/LLN0$Alarm","1","",""
"1001","21.734732603","ipcas_21:73:31","203","1","18","LIED12MEAS/LLN0$Measurement","204","206","208"
"1052","22.790266647","ipcas_21:73:31","149","1","19","LIED12CTRL/LLN0$Status","1","1","0"
"1053","22.790271591","ipcas_21:73:31","146","1","19","LIED12PROT/LLN0$Alarm","1","",""
"1054","22.790272009","ipcas_21:73:31","203","1","19","LIED12MEAS/LLN0$Measurement","203","206","206"
"1105","23.820728953","ipcas_21:73:31","149","1","20","LIED12CTRL/LLN0$Status","1","1","0"
"1106","23.820734732","ipcas_21:73:31","146","1","20","LIED12PROT/LLN0$Alarm","1","",""
"1107","23.820736105","ipcas_21:73:31","203","1","20","LIED12MEAS/LLN0$Measurement","211","203","206"
"1158","24.862735301","ipcas_21:73:31","149","1","21","LIED12CTRL/LLN0$Status","1","1","0"
"1159","24.862741057","ipcas_21:73:31","146","1","21","LIED12PROT/LLN0$Alarm","1","",""
"1160","24.862742223","ipcas_21:73:31","203","1","21","LIED12MEAS/LLN0$Measurement","206","206","209"
"1211","25.911600314","ipcas_21:73:31","149","1","22","LIED12CTRL/LLN0$Status","1","1","0"
"1212","25.911603742","ipcas_21:73:31","146","1","22","LIED12PROT/LLN0$Alarm","1","",""
"1213","25.911604688","ipcas_21:73:31","203","1","22","LIED12MEAS/LLN0$Measurement","203","204","208"
"1264","26.931478355","ipcas_21:73:31","149","1","23","LIED12CTRL/LLN0$Status","1","1","0"
"1265","26.931482518","ipcas_21:73:31","146","1","23","LIED12PROT/LLN0$Alarm","1","",""
"1266","26.931483410","ipcas_21:73:31","203","1","23","LIED12MEAS/LLN0$Measurement","207","206","202"
"1317","27.953249497","ipcas_21:73:31","149","1","24","LIED12CTRL/LLN0$Status","1","1","0"
"1318","27.953254976","ipcas_21:73:31","146","1","24","LIED12PROT/LLN0$Alarm","1","",""
"1319","27.953536824","ipcas_21:73:31","203","1","24","LIED12MEAS/LLN0$Measurement","208","207","209"
"1370","29.008397787","ipcas_21:73:31","149","1","25","LIED12CTRL/LLN0$Status","1","1","0"
"1371","29.008401102","ipcas_21:73:31","146","1","25","LIED12PROT/LLN0$Alarm","1","",""
"1372","29.008402220","ipcas_21:73:31","203","1","25","LIED12MEAS/LLN0$Measurement","206","210","202"
"1423","30.043684023","ipcas_21:73:31","149","1","26","LIED12CTRL/LLN0$Status","1","1","0"
"1424","30.043689399","ipcas_21:73:31","146","1","26","LIED12PROT/LLN0$Alarm","1","",""
"1425","30.044141965","ipcas_21:73:31","203","1","26","LIED12MEAS/LLN0$Measurement","206","210","202"
"1476","31.073546983","ipcas_21:73:31","149","1","27","LIED12CTRL/LLN0$Status","1","1","0"
"1477","31.073637174","ipcas_21:73:31","146","1","27","LIED12PROT/LLN0$Alarm","1","",""
"1478","31.073738637","ipcas_21:73:31","203","1","27","LIED12MEAS/LLN0$Measurement","201","208","206"
"1529","32.114298730","ipcas_21:73:31","149","1","28","LIED12CTRL/LLN0$Status","1","1","0"
"1530","32.114907479","ipcas_21:73:31","146","1","28","LIED12PROT/LLN0$Alarm","1","",""
"1531","32.115232934","ipcas_21:73:31","203","1","28","LIED12MEAS/LLN0$Measurement","208","206","205"
"1582","33.184970260","ipcas_21:73:31","149","1","29","LIED12CTRL/LLN0$Status","1","1","0"
"1583","33.186466111","ipcas_21:73:31","146","1","29","LIED12PROT/LLN0$Alarm","1","",""
"1584","33.186471955","ipcas_21:73:31","203","1","29","LIED12MEAS/LLN0$Measurement","206","202","210"
"1635","34.245224122","ipcas_21:73:31","149","1","30","LIED12CTRL/LLN0$Status","1","1","0"
"1636","34.245230059","ipcas_21:73:31","146","1","30","LIED12PROT/LLN0$Alarm","1","",""
"1637","34.245231662","ipcas_21:73:31","203","1","30","LIED12MEAS/LLN0$Measurement","206","206","203"
"1688","35.274578422","ipcas_21:73:31","149","1","31","LIED12CTRL/LLN0$Status","1","1","0"
"1689","35.274583724","ipcas_21:73:31","146","1","31","LIED12PROT/LLN0$Alarm","1","",""
"1690","35.275658432","ipcas_21:73:31","203","1","31","LIED12MEAS/LLN0$Measurement","211","202","210"
"1741","36.353835942","ipcas_21:73:31","149","1","32","LIED12CTRL/LLN0$Status","1","1","0"
"1742","36.353843193","ipcas_21:73:31","146","1","32","LIED12PROT/LLN0$Alarm","1","",""
"1743","36.353843762","ipcas_21:73:31","203","1","32","LIED12MEAS/LLN0$Measurement","206","202","206"
"1794","37.366108501","ipcas_21:73:31","149","1","33","LIED12CTRL/LLN0$Status","1","1","0"
"1795","37.366113743","ipcas_21:73:31","146","1","33","LIED12PROT/LLN0$Alarm","1","",""
"1796","37.366114825","ipcas_21:73:31","203","1","33","LIED12MEAS/LLN0$Measurement","207","208","206"
"1847","38.421096959","ipcas_21:73:31","149","1","34","LIED12CTRL/LLN0$Status","1","1","0"
"1848","38.421105860","ipcas_21:73:31","146","1","34","LIED12PROT/LLN0$Alarm","1","",""
"1849","38.421107527","ipcas_21:73:31","203","1","34","LIED12MEAS/LLN0$Measurement","208","206","206"
"1900","39.439987945","ipcas_21:73:31","149","1","35","LIED12CTRL/LLN0$Status","1","1","0"
"1901","39.439992549","ipcas_21:73:31","146","1","35","LIED12PROT/LLN0$Alarm","1","",""
"1902","39.439993842","ipcas_21:73:31","203","1","35","LIED12MEAS/LLN0$Measurement","202","210","202"
"1953","40.482455877","ipcas_21:73:31","149","1","36","LIED12CTRL/LLN0$Status","1","1","0"
"1954","40.482461593","ipcas_21:73:31","146","1","36","LIED12PROT/LLN0$Alarm","1","",""
"1955","40.482462742","ipcas_21:73:31","203","1","36","LIED12MEAS/LLN0$Measurement","206","206","201"
"2006","41.535860135","ipcas_21:73:31","149","1","37","LIED12CTRL/LLN0$Status","1","1","0"
"2007","41.535865430","ipcas_21:73:31","146","1","37","LIED12PROT/LLN0$Alarm","1","",""
"2008","41.535866389","ipcas_21:73:31","203","1","37","LIED12MEAS/LLN0$Measurement","206","206","210"
"2059","42.583552388","ipcas_21:73:31","149","1","38","LIED12CTRL/LLN0$Status","1","1","0"
"2060","42.583553235","ipcas_21:73:31","146","1","38","LIED12PROT/LLN0$Alarm","1","",""
"2061","42.583553790","ipcas_21:73:31","203","1","38","LIED12MEAS/LLN0$Measurement","208","207","206"
"2112","43.597069094","ipcas_21:73:31","149","1","39","LIED12CTRL/LLN0$Status","1","1","0"
"2113","43.597075044","ipcas_21:73:31","146","1","39","LIED12PROT/LLN0$Alarm","1","",""
"2114","43.597076471","ipcas_21:73:31","203","1","39","LIED12MEAS/LLN0$Measurement","204","206","204"
"2165","44.649079397","ipcas_21:73:31","149","1","40","LIED12CTRL/LLN0$Status","1","1","0"
"2166","44.649084673","ipcas_21:73:31","146","1","40","LIED12PROT/LLN0$Alarm","1","",""
"2167","44.649085822","ipcas_21:73:31","203","1","40","LIED12MEAS/LLN0$Measurement","206","211","204"
"2218","45.677307146","ipcas_21:73:31","149","1","41","LIED12CTRL/LLN0$Status","1","1","0"
"2219","45.677313945","ipcas_21:73:31","146","1","41","LIED12PROT/LLN0$Alarm","1","",""
"2220","45.677437375","ipcas_21:73:31","203","1","41","LIED12MEAS/LLN0$Measurement","209","204","210"
"2271","46.730615611","ipcas_21:73:31","149","1","42","LIED12CTRL/LLN0$Status","1","1","0"
"2272","46.730620517","ipcas_21:73:31","146","1","42","LIED12PROT/LLN0$Alarm","1","",""
"2273","46.730621147","ipcas_21:73:31","203","1","42","LIED12MEAS/LLN0$Measurement","206","206","207"
"2324","47.767915595","ipcas_21:73:31","149","1","43","LIED12CTRL/LLN0$Status","1","1","0"
"2325","47.767921031","ipcas_21:73:31","146","1","43","LIED12PROT/LLN0$Alarm","1","",""
"2326","47.768241917","ipcas_21:73:31","203","1","43","LIED12MEAS/LLN0$Measurement","207","207","209"
"2377","48.801154203","ipcas_21:73:31","149","1","44","LIED12CTRL/LLN0$Status","1","1","0"
"2378","48.801159160","ipcas_21:73:31","146","1","44","LIED12PROT/LLN0$Alarm","1","",""
"2379","48.801160140","ipcas_21:73:31","203","1","44","LIED12MEAS/LLN0$Measurement","206","208","206"
"2430","49.849677031","ipcas_21:73:31","149","1","45","LIED12CTRL/LLN0$Status","1","1","0"
"2431","49.849684088","ipcas_21:73:31","146","1","45","LIED12PROT/LLN0$Alarm","1","",""
"2432","49.849685307","ipcas_21:73:31","203","1","45","LIED12MEAS/LLN0$Measurement","205","206","207"
"2483","50.871169398","ipcas_21:73:31","149","1","46","LIED12CTRL/LLN0$Status","1","1","0"
"2484","50.871171895","ipcas_21:73:31","146","1","46","LIED12PROT/LLN0$Alarm","1","",""
"2485","50.871172331","ipcas_21:73:31","203","1","46","LIED12MEAS/LLN0$Measurement","206","204","205"
"2536","51.919085944","ipcas_21:73:31","149","1","47","LIED12CTRL/LLN0$Status","1","1","0"
"2537","51.919091650","ipcas_21:73:31","146","1","47","LIED12PROT/LLN0$Alarm","1","",""
"2538","51.919092776","ipcas_21:73:31","203","1","47","LIED12MEAS/LLN0$Measurement","206","206","202"
"2589","52.944752671","ipcas_21:73:31","149","1","48","LIED12CTRL/LLN0$Status","1","1","0"
"2590","52.944758781","ipcas_21:73:31","146","1","48","LIED12PROT/LLN0$Alarm","1","",""
"2591","52.944759934","ipcas_21:73:31","203","1","48","LIED12MEAS/LLN0$Measurement","206","205","210"
"2642","53.996216102","ipcas_21:73:31","149","1","49","LIED12CTRL/LLN0$Status","1","1","0"
"2643","53.996221685","ipcas_21:73:31","146","1","49","LIED12PROT/LLN0$Alarm","1","",""
"2644","53.996223493","ipcas_21:73:31","203","1","49","LIED12MEAS/LLN0$Measurement","208","202","202"
"2695","55.031281161","ipcas_21:73:31","149","1","50","LIED12CTRL/LLN0$Status","1","1","0"
"2696","55.031286106","ipcas_21:73:31","146","1","50","LIED12PROT/LLN0$Alarm","1","",""
"2697","55.031287499","ipcas_21:73:31","203","1","50","LIED12MEAS/LLN0$Measurement","206","206","209"
"2748","56.081141539","ipcas_21:73:31","149","1","51","LIED12CTRL/LLN0$Status","1","1","0"
"2749","56.081148171","ipcas_21:73:31","146","1","51","LIED12PROT/LLN0$Alarm","1","",""
"2750","56.081148639","ipcas_21:73:31","203","1","51","LIED12MEAS/LLN0$Measurement","210","206","206"
"2801","57.112559308","ipcas_21:73:31","149","1","52","LIED12CTRL/LLN0$Status","1","1","0"
"2802","57.112564269","ipcas_21:73:31","146","1","52","LIED12PROT/LLN0$Alarm","1","",""
"2803","57.112565359","ipcas_21:73:31","203","1","52","LIED12MEAS/LLN0$Measurement","209","206","211"
"2854","58.165851633","ipcas_21:73:31","149","1","53","LIED12CTRL/LLN0$Status","1","1","0"
"2855","58.165857119","ipcas_21:73:31","146","1","53","LIED12PROT/LLN0$Alarm","1","",""
"2856","58.165858077","ipcas_21:73:31","203","1","53","LIED12MEAS/LLN0$Measurement","206","204","206"
"2907","59.207612033","ipcas_21:73:31","149","1","54","LIED12CTRL/LLN0$Status","1","1","0"
"2908","59.207617529","ipcas_21:73:31","146","1","54","LIED12PROT/LLN0$Alarm","1","",""
"2909","59.207619059","ipcas_21:73:31","203","1","54","LIED12MEAS/LLN0$Measurement","206","203","206"
"2960","60.235998479","ipcas_21:73:31","149","1","55","LIED12CTRL/LLN0$Status","1","1","0"
"2961","60.237601468","ipcas_21:73:31","146","1","55","LIED12PROT/LLN0$Alarm","1","",""
"2962","60.237606707","ipcas_21:73:31","203","1","55","LIED12MEAS/LLN0$Measurement","210","204","205"
"3013","61.283915022","ipcas_21:73:31","149","1","56","LIED12CTRL/LLN0$Status","1","1","0"
"3014","61.283921958","ipcas_21:73:31","146","1","56","LIED12PROT/LLN0$Alarm","1","",""
