"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"40","3.830113300","ipcas_21:73:21","149","1","0","LIED32CTRL/LLN0$Status","1","1","0"
"41","3.830121422","ipcas_21:73:21","146","1","0","LIED32PROT/LLN0$Alarm","1","",""
"42","3.830123149","ipcas_21:73:21","198","1","0","LIED32MEAS/LLN0$Measurement","248","241","245"
"95","4.852322568","ipcas_21:73:21","149","1","1","LIED32CTRL/LLN0$Status","1","1","0"
"96","4.852329327","ipcas_21:73:21","146","1","1","LIED32PROT/LLN0$Alarm","1","",""
"97","4.852331007","ipcas_21:73:21","198","1","1","LIED32MEAS/LLN0$Measurement","249","365","367"
"148","5.906617454","ipcas_21:73:21","149","1","2","LIED32CTRL/LLN0$Status","1","1","0"
"149","5.906623024","ipcas_21:73:21","146","1","2","LIED32PROT/LLN0$Alarm","1","",""
"150","5.906623965","ipcas_21:73:21","198","1","2","LIED32MEAS/LLN0$Measurement","249","374","373"
"203","6.975172931","ipcas_21:73:21","149","1","3","LIED32CTRL/LLN0$Status","1","1","0"
"204","6.975174334","ipcas_21:73:21","146","1","3","LIED32PROT/LLN0$Alarm","1","",""
"205","6.975175263","ipcas_21:73:21","198","1","3","LIED32MEAS/LLN0$Measurement","246","368","375"
"259","8.051988479","ipcas_21:73:21","149","1","4","LIED32CTRL/LLN0$Status","1","1","0"
"260","8.051993455","ipcas_21:73:21","146","1","4","LIED32PROT/LLN0$Alarm","1","",""
"261","8.051994524","ipcas_21:73:21","198","1","4","LIED32MEAS/LLN0$Measurement","249","371","366"
"315","9.072590914","ipcas_21:73:21","149","1","5","LIED32CTRL/LLN0$Status","1","1","0"
"316","9.073623849","ipcas_21:73:21","146","1","5","LIED32PROT/LLN0$Alarm","1","",""
"317","9.073629319","ipcas_21:73:21","198","1","5","LIED32MEAS/LLN0$Measurement","249","372","371"
"369","10.102497420","ipcas_21:73:21","149","1","6","LIED32CTRL/LLN0$Status","1","1","0"
"370","10.102592244","ipcas_21:73:21","146","1","6","LIED32PROT/LLN0$Alarm","1","",""
"371","10.102593390","ipcas_21:73:21","198","1","6","LIED32MEAS/LLN0$Measurement","244","373","371"
"422","11.130964001","ipcas_21:73:21","149","1","7","LIED32CTRL/LLN0$Status","1","1","0"
"423","11.131255283","ipcas_21:73:21","146","1","7","LIED32PROT/LLN0$Alarm","1","",""
"424","11.131564062","ipcas_21:73:21","198","1","7","LIED32MEAS/LLN0$Measurement","248","365","367"
"476","12.159510551","ipcas_21:73:21","149","1","8","LIED32CTRL/LLN0$Status","1","1","0"
"477","12.159515803","ipcas_21:73:21","146","1","8","LIED32PROT/LLN0$Alarm","1","",""
"478","12.159516882","ipcas_21:73:21","198","1","8","LIED32MEAS/LLN0$Measurement","247","368","371"
"529","13.187209750","ipcas_21:73:21","149","1","9","LIED32CTRL/LLN0$Status","1","1","0"
"530","13.187217401","ipcas_21:73:21","146","1","9","LIED32PROT/LLN0$Alarm","1","",""
"531","13.187218598","ipcas_21:73:21","198","1","9","LIED32MEAS/LLN0$Measurement","248","370","367"
"582","14.206727321","ipcas_21:73:21","149","1","10","LIED32CTRL/LLN0$Status","1","1","0"
"583","14.207486020","ipcas_21:73:21","146","1","10","LIED32PROT/LLN0$Alarm","1","",""
"584","14.208138829","ipcas_21:73:21","198","1","10","LIED32MEAS/LLN0$Measurement","270","267","267"
"635","15.228059230","ipcas_21:73:21","149","1","11","LIED32CTRL/LLN0$Status","1","1","0"
"636","15.228262339","ipcas_21:73:21","146","1","11","LIED32PROT/LLN0$Alarm","1","",""
"637","15.228477687","ipcas_21:73:21","198","1","11","LIED32MEAS/LLN0$Measurement","264","264","266"
"690","16.266176301","ipcas_21:73:21","149","1","12","LIED32CTRL/LLN0$Status","1","1","0"
"691","16.266187220","ipcas_21:73:21","146","1","12","LIED32PROT/LLN0$Alarm","1","",""
"692","16.266189191","ipcas_21:73:21","198","1","12","LIED32MEAS/LLN0$Measurement","262","266","266"
"744","17.280469346","ipcas_21:73:21","149","1","13","LIED32CTRL/LLN0$Status","1","1","0"
"745","17.280476068","ipcas_21:73:21","146","1","13","LIED32PROT/LLN0$Alarm","1","",""
"746","17.280477067","ipcas_21:73:21","198","1","13","LIED32MEAS/LLN0$Measurement","265","263","262"
"798","18.320007356","ipcas_21:73:21","149","1","14","LIED32CTRL/LLN0$Status","1","1","0"
"799","18.321278332","ipcas_21:73:21","146","1","14","LIED32PROT/LLN0$Alarm","1","",""
"800","18.321283804","ipcas_21:73:21","198","1","14","LIED32MEAS/LLN0$Measurement","267","265","264"
"851","19.370641383","ipcas_21:73:21","149","2","0","LIED32CTRL/LLN0$Status","0","1","0"
"852","19.370646973","ipcas_21:73:21","146","2","0","LIED32PROT/LLN0$Alarm","1","",""
"853","19.370648296","ipcas_21:73:21","188","2","0","LIED32MEAS/LLN0$Measurement","0","0","0"
"905","20.412886022","ipcas_21:73:21","149","2","1","LIED32CTRL/LLN0$Status","0","1","0"
"906","20.412888588","ipcas_21:73:21","146","2","1","LIED32PROT/LLN0$Alarm","1","",""
"907","20.412888930","ipcas_21:73:21","188","2","1","LIED32MEAS/LLN0$Measurement","0","0","0"
"975","21.462426102","ipcas_21:73:21","149","2","2","LIED32CTRL/LLN0$Status","0","1","0"
"976","21.462431243","ipcas_21:73:21","146","2","2","LIED32PROT/LLN0$Alarm","1","",""
"977","21.462432740","ipcas_21:73:21","188","2","2","LIED32MEAS/LLN0$Measurement","0","0","0"
"1029","22.482630160","ipcas_21:73:21","149","2","3","LIED32CTRL/LLN0$Status","0","1","0"
"1030","22.482635583","ipcas_21:73:21","146","2","3","LIED32PROT/LLN0$Alarm","1","",""
"1031","22.482636638","ipcas_21:73:21","188","2","3","LIED32MEAS/LLN0$Measurement","0","0","0"
"1082","23.509236401","ipcas_21:73:21","149","2","4","LIED32CTRL/LLN0$Status","0","1","0"
