"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"34","3.791767406","ipcas_21:73:23","149","1","0","LIED40CTRL/LLN0$Status","1","1","0"
"35","3.793495621","ipcas_21:73:23","146","1","0","LIED40PROT/LLN0$Alarm","1","",""
"36","3.793502219","ipcas_21:73:23","200","1","0","LIED40MEAS/LLN0$Measurement","933","914","931"
"89","4.843027871","ipcas_21:73:23","149","1","1","LIED40CTRL/LLN0$Status","1","1","0"
"90","4.844205124","ipcas_21:73:23","146","1","1","LIED40PROT/LLN0$Alarm","1","",""
"91","4.844211932","ipcas_21:73:23","200","1","1","LIED40MEAS/LLN0$Measurement","922","932","923"
"142","5.868511035","ipcas_21:73:23","149","1","2","LIED40CTRL/LLN0$Status","1","1","0"
"143","5.868521439","ipcas_21:73:23","146","1","2","LIED40PROT/LLN0$Alarm","1","",""
"144","5.868522973","ipcas_21:73:23","200","1","2","LIED40MEAS/LLN0$Measurement","928","924","926"
"197","6.964021952","ipcas_21:73:23","149","1","3","LIED40CTRL/LLN0$Status","1","1","0"
"198","6.975159006","ipcas_21:73:23","146","1","3","LIED40PROT/LLN0$Alarm","1","",""
"199","6.975168618","ipcas_21:73:23","200","1","3","LIED40MEAS/LLN0$Measurement","924","928","919"
"253","7.986199010","ipcas_21:73:23","149","1","4","LIED40CTRL/LLN0$Status","1","1","0"
"254","7.986208047","ipcas_21:73:23","146","1","4","LIED40PROT/LLN0$Alarm","1","",""
"255","7.986209093","ipcas_21:73:23","200","1","4","LIED40MEAS/LLN0$Measurement","927","918","918"
"309","9.065827784","ipcas_21:73:23","149","1","5","LIED40CTRL/LLN0$Status","1","1","0"
"310","9.065837045","ipcas_21:73:23","146","1","5","LIED40PROT/LLN0$Alarm","1","",""
"311","9.066089538","ipcas_21:73:23","200","1","5","LIED40MEAS/LLN0$Measurement","915","929","928"
"363","10.096406131","ipcas_21:73:23","149","1","6","LIED40CTRL/LLN0$Status","1","1","0"
"364","10.096416355","ipcas_21:73:23","146","1","6","LIED40PROT/LLN0$Alarm","1","",""
"365","10.096417888","ipcas_21:73:23","200","1","6","LIED40MEAS/LLN0$Measurement","914","916","916"
"416","11.119680714","ipcas_21:73:23","149","1","7","LIED40CTRL/LLN0$Status","1","1","0"
"417","11.120043284","ipcas_21:73:23","146","1","7","LIED40PROT/LLN0$Alarm","1","",""
"418","11.120048456","ipcas_21:73:23","200","1","7","LIED40MEAS/LLN0$Measurement","921","917","927"
"470","12.153471123","ipcas_21:73:23","149","1","8","LIED40CTRL/LLN0$Status","1","1","0"
"471","12.153480711","ipcas_21:73:23","146","1","8","LIED40PROT/LLN0$Alarm","1","",""
"472","12.153481637","ipcas_21:73:23","200","1","8","LIED40MEAS/LLN0$Measurement","915","933","920"
"523","13.177091063","ipcas_21:73:23","149","1","9","LIED40CTRL/LLN0$Status","1","1","0"
"524","13.177101229","ipcas_21:73:23","146","1","9","LIED40PROT/LLN0$Alarm","1","",""
"525","13.177102282","ipcas_21:73:23","200","1","9","LIED40MEAS/LLN0$Measurement","918","920","934"
"576","14.199012627","ipcas_21:73:23","149","1","10","LIED40CTRL/LLN0$Status","1","1","0"
"577","14.199443597","ipcas_21:73:23","146","1","10","LIED40PROT/LLN0$Alarm","1","",""
"578","14.200193806","ipcas_21:73:23","200","1","10","LIED40MEAS/LLN0$Measurement","990","998","990"
"629","15.220346761","ipcas_21:73:23","149","1","11","LIED40CTRL/LLN0$Status","1","1","0"
"630","15.220897691","ipcas_21:73:23","146","1","11","LIED40PROT/LLN0$Alarm","1","",""
"631","15.221366638","ipcas_21:73:23","200","1","11","LIED40MEAS/LLN0$Measurement","992","990","994"
"684","16.246033138","ipcas_21:73:23","149","1","12","LIED40CTRL/LLN0$Status","1","1","0"
"685","16.246903838","ipcas_21:73:23","146","1","12","LIED40PROT/LLN0$Alarm","1","",""
"686","16.246909050","ipcas_21:73:23","200","1","12","LIED40MEAS/LLN0$Measurement","981","980","984"
"738","17.270334867","ipcas_21:73:23","149","1","13","LIED40CTRL/LLN0$Status","1","1","0"
"739","17.270344313","ipcas_21:73:23","146","1","13","LIED40PROT/LLN0$Alarm","1","",""
"740","17.270345178","ipcas_21:73:23","200","1","13","LIED40MEAS/LLN0$Measurement","988","990","996"
"792","18.317765779","ipcas_21:73:23","149","1","14","LIED40CTRL/LLN0$Status","1","1","0"
"793","18.317777473","ipcas_21:73:23","146","1","14","LIED40PROT/LLN0$Alarm","1","",""
"794","18.317778518","ipcas_21:73:23","200","1","14","LIED40MEAS/LLN0$Measurement","988","988","999"
"845","19.363139269","ipcas_21:73:23","149","1","15","LIED40CTRL/LLN0$Status","1","1","0"
"846","19.363149750","ipcas_21:73:23","146","1","15","LIED40PROT/LLN0$Alarm","1","",""
"847","19.363151524","ipcas_21:73:23","198","1","15","LIED40MEAS/LLN0$Measurement","370","373","365"
"899","20.410292042","ipcas_21:73:23","149","1","16","LIED40CTRL/LLN0$Status","1","1","0"
"900","20.410300104","ipcas_21:73:23","146","1","16","LIED40PROT/LLN0$Alarm","1","",""
"901","20.410301131","ipcas_21:73:23","198","1","16","LIED40MEAS/LLN0$Measurement","372","370","370"
"969","21.450224562","ipcas_21:73:23","149","1","17","LIED40CTRL/LLN0$Status","1","1","0"
"970","21.450909551","ipcas_21:73:23","146","1","17","LIED40PROT/LLN0$Alarm","1","",""
"971","21.451867461","ipcas_21:73:23","198","1","17","LIED40MEAS/LLN0$Measurement","374","370","366"
"1023","22.476311013","ipcas_21:73:23","149","1","18","LIED40CTRL/LLN0$Status","1","1","0"
"1024","22.476507166","ipcas_21:73:23","146","1","18","LIED40PROT/LLN0$Alarm","1","",""
"1025","22.476685530","ipcas_21:73:23","198","1","18","LIED40MEAS/LLN0$Measurement","369","366","370"
"1076","23.496470831","ipcas_21:73:23","149","1","19","LIED40CTRL/LLN0$Status","1","1","0"
"1077","23.497462502","ipcas_21:73:23","146","1","19","LIED40PROT/LLN0$Alarm","1","",""
"1078","23.497467373","ipcas_21:73:23","198","1","19","LIED40MEAS/LLN0$Measurement","367","372","370"
"1129","24.517573779","ipcas_21:73:23","149","1","20","LIED40CTRL/LLN0$Status","1","1","0"
"1130","24.517784927","ipcas_21:73:23","146","1","20","LIED40PROT/LLN0$Alarm","1","",""
