Source,Length,stNum,sqNum,goID,heartbeat,dif_stNum,dif_sqNum,Circuit breaker Open/Close Status,I-high VT,I-high VT- Tran,I-low VT- Tran,I-amongst-feeders,Label
ipcas_21:73:25,152,1,10,BIED100CTRL/LLN0$Status,1.0551346380000002,0.0,1.0,0,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:25,143,1,10,BIED100PROT/LLN0$Alarm,1.055136395,0.0,1.0,0,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:25,191,1,10,BIED100MEAS/LLN0$Measurement,1.055136846,0.0,1.0,0,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:25,152,1,11,BIED100CTRL/LLN0$Status,1.0448700200000012,0.0,1.0,0,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:25,143,1,11,BIED100PROT/LLN0$Alarm,1.0448689410000007,0.0,1.0,0,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:25,191,1,11,BIED100MEAS/LLN0$Measurement,1.0448685750000006,0.0,1.0,0,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:25,152,1,12,BIED100CTRL/LLN0$Status,1.0348049139999986,0.0,1.0,0,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:25,143,1,12,BIED100PROT/LLN0$Alarm,1.0348060340000007,0.0,1.0,0,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:25,191,1,12,BIED100MEAS/LLN0$Measurement,1.034806399999999,0.0,1.0,0,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:25,152,1,13,BIED100CTRL/LLN0$Status,1.0429910200000003,0.0,1.0,0,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:25,143,1,13,BIED100PROT/LLN0$Alarm,1.043798589999998,0.0,1.0,0,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:25,191,1,13,BIED100MEAS/LLN0$Measurement,1.0438018049999993,0.0,1.0,0,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:25,152,1,14,BIED100CTRL/LLN0$Status,1.0394983919999987,0.0,1.0,0,349.3333333333333,291.5555555555556,991.6666666666666,327.3333333333333,Fault
ipcas_21:73:25,143,1,14,BIED100PROT/LLN0$Alarm,1.038692776000001,0.0,1.0,0,349.3333333333333,291.5555555555556,991.6666666666666,327.3333333333333,Fault
ipcas_21:73:25,191,1,14,BIED100MEAS/LLN0$Measurement,1.0393807880000026,0.0,1.0,0,349.3333333333333,291.5555555555556,991.6666666666666,327.3333333333333,Fault
ipcas_21:73:16,166,1,10,UFIEDMEAS/LLN0$Measurement,1.0214280519999992,0.0,1.0,1,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:16,131,1,11,UFIEDPROT/LLN0$Alarm,1.0248736010000012,0.0,1.0,1,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:16,166,1,11,UFIEDMEAS/LLN0$Measurement,1.0251152810000017,0.0,1.0,1,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:16,131,1,12,UFIEDPROT/LLN0$Alarm,1.024510600000001,0.0,1.0,1,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:16,166,1,12,UFIEDMEAS/LLN0$Measurement,1.024269877,0.0,1.0,1,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:16,131,1,13,UFIEDPROT/LLN0$Alarm,1.0386718189999975,0.0,1.0,1,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:16,166,1,13,UFIEDMEAS/LLN0$Measurement,1.0394327029999992,0.0,1.0,1,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:16,131,1,14,UFIEDPROT/LLN0$Alarm,1.052923186000001,0.0,1.0,1,349.3333333333333,291.5555555555556,991.6666666666666,327.3333333333333,Fault
ipcas_21:73:16,166,1,14,UFIEDMEAS/LLN0$Measurement,1.052165153000001,0.0,1.0,1,349.3333333333333,291.5555555555556,991.6666666666666,327.3333333333333,Fault
ipcas_21:73:21,149,1,10,LIED32CTRL/LLN0$Status,1.0195175710000015,0.0,1.0,1,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:21,146,1,10,LIED32PROT/LLN0$Alarm,1.0202686189999994,0.0,1.0,1,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:21,198,1,10,LIED32MEAS/LLN0$Measurement,1.0209202309999998,0.0,1.0,1,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:21,149,1,11,LIED32CTRL/LLN0$Status,1.0213319089999988,0.0,1.0,1,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:21,146,1,11,LIED32PROT/LLN0$Alarm,1.0207763190000012,0.0,1.0,1,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:21,198,1,11,LIED32MEAS/LLN0$Measurement,1.0203388580000006,0.0,1.0,1,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:21,149,1,12,LIED32CTRL/LLN0$Status,1.038117071000002,0.0,1.0,1,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:21,146,1,12,LIED32PROT/LLN0$Alarm,1.0379248809999986,0.0,1.0,1,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:21,198,1,12,LIED32MEAS/LLN0$Measurement,1.037711503999999,0.0,1.0,1,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:21,149,1,13,LIED32CTRL/LLN0$Status,1.0142930449999987,0.0,1.0,1,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:21,146,1,13,LIED32PROT/LLN0$Alarm,1.0142888479999996,0.0,1.0,1,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:21,198,1,13,LIED32MEAS/LLN0$Measurement,1.014287876000001,0.0,1.0,1,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:21,149,1,14,LIED32CTRL/LLN0$Status,1.0395380100000011,0.0,1.0,1,349.3333333333333,291.5555555555556,991.6666666666666,327.3333333333333,Fault
ipcas_21:73:21,146,1,14,LIED32PROT/LLN0$Alarm,1.040802264,0.0,1.0,1,349.3333333333333,291.5555555555556,991.6666666666666,327.3333333333333,Fault
ipcas_21:73:21,198,1,14,LIED32MEAS/LLN0$Measurement,1.0408067370000005,0.0,1.0,1,349.3333333333333,291.5555555555556,991.6666666666666,327.3333333333333,Fault
ipcas_21:73:32,149,1,10,LIED11CTRL/LLN0$Status,1.0721842600000002,0.0,1.0,1,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:32,146,1,10,LIED11PROT/LLN0$Alarm,1.0721879050000016,0.0,1.0,1,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:32,203,1,10,LIED11MEAS/LLN0$Measurement,1.0721880250000009,0.0,1.0,1,351.0,292.1111111111111,992.6666666666666,328.6666666666667,Fault
ipcas_21:73:32,149,1,11,LIED11CTRL/LLN0$Status,1.030527253999999,0.0,1.0,1,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:32,146,1,11,LIED11PROT/LLN0$Alarm,1.0305268269999992,0.0,1.0,1,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:32,203,1,11,LIED11MEAS/LLN0$Measurement,1.0305278280000003,0.0,1.0,1,349.6666666666667,291.8888888888889,992.0,328.0,Fault
ipcas_21:73:32,149,1,12,LIED11CTRL/LLN0$Status,1.0410367590000007,0.0,1.0,1,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:32,146,1,12,LIED11PROT/LLN0$Alarm,1.0412608359999993,0.0,1.0,1,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:32,203,1,12,LIED11MEAS/LLN0$Measurement,1.0412631650000002,0.0,1.0,1,348.6666666666667,292.22222222222223,981.6666666666666,326.0,Fault
ipcas_21:73:32,149,1,13,LIED11CTRL/LLN0$Status,1.0395816979999992,0.0,1.0,1,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:32,146,1,13,LIED11PROT/LLN0$Alarm,1.0393586369999994,0.0,1.0,1,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
ipcas_21:73:32,203,1,13,LIED11MEAS/LLN0$Measurement,1.0393559599999982,0.0,1.0,1,349.0,290.3333333333333,991.3333333333334,328.3333333333333,Fault
