"No.","Time","Source","Length","stNum","sqNum","goID","integer","integer","integer"
"7","2.263526755","ipcas_21:73:33","149","1","0","LIED10CTRL/LLN0$Status","1","1","0"
"8","2.263557635","ipcas_21:73:33","146","1","0","LIED10PROT/LLN0$Alarm","1","",""
"9","2.263559129","ipcas_21:73:33","203","1","0","LIED10MEAS/LLN0$Measurement","313","308","315"
"61","3.280325734","ipcas_21:73:33","149","1","1","LIED10CTRL/LLN0$Status","1","1","0"
"62","3.280332407","ipcas_21:73:33","146","1","1","LIED10PROT/LLN0$Alarm","1","",""
"63","3.280333021","ipcas_21:73:33","203","1","1","LIED10MEAS/LLN0$Measurement","308","312","313"
"114","4.557266755","ipcas_21:73:33","149","1","2","LIED10CTRL/LLN0$Status","1","1","0"
"115","4.557277033","ipcas_21:73:33","146","1","2","LIED10PROT/LLN0$Alarm","1","",""
"116","4.557278683","ipcas_21:73:33","203","1","2","LIED10MEAS/LLN0$Measurement","314","306","305"
"170","5.465057476","ipcas_21:73:33","149","1","3","LIED10CTRL/LLN0$Status","1","1","0"
"171","5.465060263","ipcas_21:73:33","146","1","3","LIED10PROT/LLN0$Alarm","1","",""
"172","5.465061315","ipcas_21:73:33","203","1","3","LIED10MEAS/LLN0$Measurement","310","315","307"
"226","6.435696395","ipcas_21:73:33","149","1","4","LIED10CTRL/LLN0$Status","1","1","0"
"227","6.435705503","ipcas_21:73:33","146","1","4","LIED10PROT/LLN0$Alarm","1","",""
"228","6.435706970","ipcas_21:73:33","203","1","4","LIED10MEAS/LLN0$Measurement","311","315","311"
"281","7.463800459","ipcas_21:73:33","149","1","5","LIED10CTRL/LLN0$Status","1","1","0"
"282","7.464194461","ipcas_21:73:33","146","1","5","LIED10PROT/LLN0$Alarm","1","",""
"283","7.465218560","ipcas_21:73:33","203","1","5","LIED10MEAS/LLN0$Measurement","314","314","315"
"334","8.524208015","ipcas_21:73:33","149","1","6","LIED10CTRL/LLN0$Status","1","1","0"
"335","8.524216968","ipcas_21:73:33","146","1","6","LIED10PROT/LLN0$Alarm","1","",""
"336","8.524218432","ipcas_21:73:33","203","1","6","LIED10MEAS/LLN0$Measurement","308","305","312"
"388","9.586364676","ipcas_21:73:33","149","1","7","LIED10CTRL/LLN0$Status","1","1","0"
"389","9.586372362","ipcas_21:73:33","146","1","7","LIED10PROT/LLN0$Alarm","1","",""
"390","9.586482951","ipcas_21:73:33","203","1","7","LIED10MEAS/LLN0$Measurement","314","313","308"
"443","10.651814470","ipcas_21:73:33","149","1","8","LIED10CTRL/LLN0$Status","1","1","0"
"444","10.651823912","ipcas_21:73:33","146","1","8","LIED10PROT/LLN0$Alarm","1","",""
"445","10.651825261","ipcas_21:73:33","203","1","8","LIED10MEAS/LLN0$Measurement","306","311","310"
"498","11.693120999","ipcas_21:73:33","149","1","9","LIED10CTRL/LLN0$Status","1","1","0"
"499","11.694141367","ipcas_21:73:33","146","1","9","LIED10PROT/LLN0$Alarm","1","",""
"500","11.694147565","ipcas_21:73:33","203","1","9","LIED10MEAS/LLN0$Measurement","314","305","309"
"553","12.740146911","ipcas_21:73:33","149","1","10","LIED10CTRL/LLN0$Status","1","1","0"
"554","12.740154699","ipcas_21:73:33","146","1","10","LIED10PROT/LLN0$Alarm","1","",""
"555","12.740156025","ipcas_21:73:33","203","1","10","LIED10MEAS/LLN0$Measurement","311","305","309"
"556","12.748779307","ipcas_21:73:33","150","1","9999","LIED10CTRL/LLN0$Status","1","1","0"
"607","13.801947671","ipcas_21:73:33","149","1","11","LIED10CTRL/LLN0$Status","1","1","0"
"608","13.803809939","ipcas_21:73:33","146","1","11","LIED10PROT/LLN0$Alarm","1","",""
"609","13.803815813","ipcas_21:73:33","203","1","11","LIED10MEAS/LLN0$Measurement","311","314","306"
"661","14.861464565","ipcas_21:73:33","149","1","12","LIED10CTRL/LLN0$Status","1","1","0"
"662","14.861473372","ipcas_21:73:33","146","1","12","LIED10PROT/LLN0$Alarm","1","",""
"663","14.861474756","ipcas_21:73:33","203","1","12","LIED10MEAS/LLN0$Measurement","307","309","315"
"716","15.915308872","ipcas_21:73:33","149","1","13","LIED10CTRL/LLN0$Status","1","1","0"
"717","15.915318678","ipcas_21:73:33","146","1","13","LIED10PROT/LLN0$Alarm","1","",""
"718","15.915320149","ipcas_21:73:33","203","1","13","LIED10MEAS/LLN0$Measurement","314","313","313"
"771","16.977482666","ipcas_21:73:33","149","1","14","LIED10CTRL/LLN0$Status","1","1","0"
"772","16.977491470","ipcas_21:73:33","146","1","14","LIED10PROT/LLN0$Alarm","1","",""
"773","16.977493014","ipcas_21:73:33","203","1","14","LIED10MEAS/LLN0$Measurement","313","313","312"
"827","18.033057498","ipcas_21:73:33","149","1","15","LIED10CTRL/LLN0$Status","1","1","0"
"828","18.033065921","ipcas_21:73:33","146","1","15","LIED10PROT/LLN0$Alarm","1","",""
"829","18.033067036","ipcas_21:73:33","203","1","15","LIED10MEAS/LLN0$Measurement","310","310","305"
"880","19.085781404","ipcas_21:73:33","149","1","16","LIED10CTRL/LLN0$Status","1","1","0"
"881","19.085910439","ipcas_21:73:33","146","1","16","LIED10PROT/LLN0$Alarm","1","",""
"882","19.085914071","ipcas_21:73:33","203","1","16","LIED10MEAS/LLN0$Measurement","315","310","315"
"934","20.128557458","ipcas_21:73:33","149","1","17","LIED10CTRL/LLN0$Status","1","1","0"
"935","20.128566452","ipcas_21:73:33","146","1","17","LIED10PROT/LLN0$Alarm","1","",""
"936","20.128567788","ipcas_21:73:33","203","1","17","LIED10MEAS/LLN0$Measurement","314","308","309"
"991","21.184546829","ipcas_21:73:33","149","1","18","LIED10CTRL/LLN0$Status","1","1","0"
"992","21.185695308","ipcas_21:73:33","146","1","18","LIED10PROT/LLN0$Alarm","1","",""
"993","21.185700274","ipcas_21:73:33","203","1","18","LIED10MEAS/LLN0$Measurement","310","307","307"
"1046","22.240525262","ipcas_21:73:33","149","1","19","LIED10CTRL/LLN0$Status","1","1","0"
"1047","22.240533736","ipcas_21:73:33","146","1","19","LIED10PROT/LLN0$Alarm","1","",""
"1048","22.240535182","ipcas_21:73:33","203","1","19","LIED10MEAS/LLN0$Measurement","310","311","305"
"1102","23.279993922","ipcas_21:73:33","149","1","20","LIED10CTRL/LLN0$Status","1","1","0"
"1103","23.280003731","ipcas_21:73:33","146","1","20","LIED10PROT/LLN0$Alarm","1","",""
"1104","23.280005174","ipcas_21:73:33","203","1","20","LIED10MEAS/LLN0$Measurement","309","310","307"
"1155","24.340347091","ipcas_21:73:33","149","1","21","LIED10CTRL/LLN0$Status","1","1","0"
"1156","24.340354198","ipcas_21:73:33","146","1","21","LIED10PROT/LLN0$Alarm","1","",""
"1157","24.340766520","ipcas_21:73:33","203","1","21","LIED10MEAS/LLN0$Measurement","315","307","309"
"1211","25.405459032","ipcas_21:73:33","149","1","22","LIED10CTRL/LLN0$Status","1","1","0"
"1212","25.412278706","ipcas_21:73:33","146","1","22","LIED10PROT/LLN0$Alarm","1","",""
"1213","25.412284406","ipcas_21:73:33","203","1","22","LIED10MEAS/LLN0$Measurement","307","313","307"
"1266","26.451536873","ipcas_21:73:33","149","1","23","LIED10CTRL/LLN0$Status","1","1","0"
"1267","26.451545445","ipcas_21:73:33","146","1","23","LIED10PROT/LLN0$Alarm","1","",""
"1268","26.451595246","ipcas_21:73:33","203","1","23","LIED10MEAS/LLN0$Measurement","311","309","312"
"1323","27.515112615","ipcas_21:73:33","149","1","24","LIED10CTRL/LLN0$Status","1","1","0"
"1324","27.515295023","ipcas_21:73:33","146","1","24","LIED10PROT/LLN0$Alarm","1","",""
"1325","27.515297234","ipcas_21:73:33","203","1","24","LIED10MEAS/LLN0$Measurement","313","312","311"
"1376","28.586091431","ipcas_21:73:33","149","1","25","LIED10CTRL/LLN0$Status","1","1","0"
"1377","28.586127311","ipcas_21:73:33","146","1","25","LIED10PROT/LLN0$Alarm","1","",""
"1378","28.586188833","ipcas_21:73:33","203","1","25","LIED10MEAS/LLN0$Measurement","309","307","307"
"1430","29.617512805","ipcas_21:73:33","149","1","26","LIED10CTRL/LLN0$Status","1","1","0"
"1431","29.617520626","ipcas_21:73:33","146","1","26","LIED10PROT/LLN0$Alarm","1","",""
"1432","29.617521986","ipcas_21:73:33","203","1","26","LIED10MEAS/LLN0$Measurement","305","311","314"
"1486","30.672766925","ipcas_21:73:33","149","1","27","LIED10CTRL/LLN0$Status","1","1","0"
"1487","30.672775067","ipcas_21:73:33","146","1","27","LIED10PROT/LLN0$Alarm","1","",""
"1488","30.672776437","ipcas_21:73:33","203","1","27","LIED10MEAS/LLN0$Measurement","313","306","312"
"1541","31.718241095","ipcas_21:73:33","149","1","28","LIED10CTRL/LLN0$Status","1","1","0"
"1542","31.718250731","ipcas_21:73:33","146","1","28","LIED10PROT/LLN0$Alarm","1","",""
"1543","31.718252248","ipcas_21:73:33","203","1","28","LIED10MEAS/LLN0$Measurement","312","309","315"
"1596","32.772332600","ipcas_21:73:33","149","1","29","LIED10CTRL/LLN0$Status","1","1","0"
"1597","32.772364092","ipcas_21:73:33","146","1","29","LIED10PROT/LLN0$Alarm","1","",""
"1598","32.772365629","ipcas_21:73:33","203","1","29","LIED10MEAS/LLN0$Measurement","312","314","305"
"1649","33.841448032","ipcas_21:73:33","149","1","30","LIED10CTRL/LLN0$Status","1","1","0"
"1650","33.841457243","ipcas_21:73:33","146","1","30","LIED10PROT/LLN0$Alarm","1","",""
"1651","33.841458513","ipcas_21:73:33","203","1","30","LIED10MEAS/LLN0$Measurement","305","313","312"
"1702","34.897123278","ipcas_21:73:33","149","1","31","LIED10CTRL/LLN0$Status","1","1","0"
"1703","34.897131677","ipcas_21:73:33","146","1","31","LIED10PROT/LLN0$Alarm","1","",""
"1704","34.897132936","ipcas_21:73:33","203","1","31","LIED10MEAS/LLN0$Measurement","308","313","308"
"1759","35.958087903","ipcas_21:73:33","149","1","32","LIED10CTRL/LLN0$Status","1","1","0"
"1760","35.958095733","ipcas_21:73:33","146","1","32","LIED10PROT/LLN0$Alarm","1","",""
"1761","35.958096381","ipcas_21:73:33","203","1","32","LIED10MEAS/LLN0$Measurement","308","308","315"
"1815","37.008107778","ipcas_21:73:33","149","1","33","LIED10CTRL/LLN0$Status","1","1","0"
"1816","37.008115826","ipcas_21:73:33","146","1","33","LIED10PROT/LLN0$Alarm","1","",""
"1817","37.008117109","ipcas_21:73:33","203","1","33","LIED10MEAS/LLN0$Measurement","305","311","312"
"1870","38.080821408","ipcas_21:73:33","149","1","34","LIED10CTRL/LLN0$Status","1","1","0"
"1871","38.080829644","ipcas_21:73:33","146","1","34","LIED10PROT/LLN0$Alarm","1","",""
"1872","38.080831077","ipcas_21:73:33","203","1","34","LIED10MEAS/LLN0$Measurement","308","307","306"
"1923","39.135919640","ipcas_21:73:33","149","1","35","LIED10CTRL/LLN0$Status","1","1","0"
"1924","39.136122859","ipcas_21:73:33","146","1","35","LIED10PROT/LLN0$Alarm","1","",""
"1925","39.136127340","ipcas_21:73:33","203","1","35","LIED10MEAS/LLN0$Measurement","315","315","315"
"1979","40.178147949","ipcas_21:73:33","149","1","36","LIED10CTRL/LLN0$Status","1","1","0"
"1980","40.178154618","ipcas_21:73:33","146","1","36","LIED10PROT/LLN0$Alarm","1","",""
"1981","40.178155370","ipcas_21:73:33","203","1","36","LIED10MEAS/LLN0$Measurement","305","315","312"
"2035","41.235640176","ipcas_21:73:33","149","1","37","LIED10CTRL/LLN0$Status","1","1","0"
"2036","41.235649414","ipcas_21:73:33","146","1","37","LIED10PROT/LLN0$Alarm","1","",""
"2037","41.235650941","ipcas_21:73:33","203","1","37","LIED10MEAS/LLN0$Measurement","311","311","306"
"2090","42.288710479","ipcas_21:73:33","149","1","38","LIED10CTRL/LLN0$Status","1","1","0"
"2091","42.288720435","ipcas_21:73:33","146","1","38","LIED10PROT/LLN0$Alarm","1","",""
"2092","42.288722236","ipcas_21:73:33","203","1","38","LIED10MEAS/LLN0$Measurement","315","315","314"
"2143","43.330572445","ipcas_21:73:33","149","1","39","LIED10CTRL/LLN0$Status","1","1","0"
"2144","43.330588798","ipcas_21:73:33","146","1","39","LIED10PROT/LLN0$Alarm","1","",""
"2145","43.330711756","ipcas_21:73:33","203","1","39","LIED10MEAS/LLN0$Measurement","306","313","310"
"2197","44.388442914","ipcas_21:73:33","149","1","40","LIED10CTRL/LLN0$Status","1","1","0"
"2198","44.388448900","ipcas_21:73:33","146","1","40","LIED10PROT/LLN0$Alarm","1","",""
"2199","44.388574246","ipcas_21:73:33","203","1","40","LIED10MEAS/LLN0$Measurement","305","307","307"
"2253","45.445665143","ipcas_21:73:33","149","1","41","LIED10CTRL/LLN0$Status","1","1","0"
"2254","45.445673062","ipcas_21:73:33","146","1","41","LIED10PROT/LLN0$Alarm","1","",""
"2255","45.445733945","ipcas_21:73:33","203","1","41","LIED10MEAS/LLN0$Measurement","312","314","313"
"2309","46.480299830","ipcas_21:73:33","149","1","42","LIED10CTRL/LLN0$Status","1","1","0"
"2310","46.481037528","ipcas_21:73:33","146","1","42","LIED10PROT/LLN0$Alarm","1","",""
"2311","46.481044444","ipcas_21:73:33","203","1","42","LIED10MEAS/LLN0$Measurement","308","315","311"
"2364","47.539784009","ipcas_21:73:33","149","1","43","LIED10CTRL/LLN0$Status","1","1","0"
"2365","47.539792950","ipcas_21:73:33","146","1","43","LIED10PROT/LLN0$Alarm","1","",""
"2366","47.539877936","ipcas_21:73:33","203","1","43","LIED10MEAS/LLN0$Measurement","311","315","309"
"2417","48.596724632","ipcas_21:73:33","149","1","44","LIED10CTRL/LLN0$Status","1","1","0"
